Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,428,The pitot head is fitted on the helicopter. The alignment of pitot head is carried out with.,C,spirit level.,an inclinometer.,micrometer.
12,429,What kind of gyro is a rate gyro?.,C,Displacement.,Space.,Tied down.
12,430,A radio altimeter system can be self tested.,A,both on the ground only and in the air.,in the air only.,on the ground only.
12,431,The apparent wander for directional gyros is.,B,maximum at the pole.,compensated by applying a constant torque.,dependant on longitude.
12,432,The Directional Gyro is checked every 15 minutes for.,C,toppling.,erection.,drift.
12,433,Random drift of a gyro is caused by.,A,gyro friction and unbalance.,error in roll when aircraft is turning.,aircraft turning with an error in roll.
12,434,Standby Compass adjusting magnets (Flinders Bars) exert the most amount of influence.,C,when parallel to each other.,when 45 degrees apart.,when 90 degrees apart.
12,435,"With engine static and engine blanks fitted, EPR gauge reads just above 1.",C,Transmitter is unserviceable.,This is normal.,Gauge requires re-calibration.
12,436,Coefficient A is adjusted.,B,at 270 degrees.,on any heading.,at 360 degrees.
12,437,With an aircraft which has more than one compass system.,B,both are adjusted on each heading.,"master adjusted, slave adjusted, each having a corrected compass card.","master and slave adjusted, correction card for master only."
12,438,A DC electrical cable must be positioned how far away from a compass?.,B,So as to give no more than 2 degrees deflection of compass.,24 inches.,20 inches.
12,439,Which pitot probe provides information to the captains instruments?.,C,Lower.,Both.,Upper.
12,440,"On the CWP, what does amber indicate?.",C,Present status.,Warning.,Cautionary info.
12,441,Which instrument shows Decision Height?.,A,ADI.,HIS.,ECAM.
12,442,Where does the HSI receive GND speed information from?.,A,INS.,Pitot static probes.,EICAS.
12,443,"When power is switched off, the gimbal brake.",C,stops outer gimbal.,restricts outer gimbal.,restricts inner gimbal.
12,444,On an EADI the command bars show the.,C,required flight path compared to planned flight path.,required flight path compared with horizon.,required flight path compared with aircraft position.
12,445,The airdata computer inputs to.,A,"altimeter, FMC, secondary radar.","mach meter, standby altimeter, ASI.","cabin rate sensors, mach-meters, ASI, altimeter."
12,446,What deviation is indicated by 2 dots in a VOR system?.,B,2.5 °.,10 °.,6 °.
12,447,How may the basic principle of the radio altimeter be described?.,B,As a series of radio pulses to the ground their frequency depending on the expansion or contraction of an evacuated capsule and the deflection of an E and I bar transducer.,As a measure of the time between a RF pulse transmission and the reception of its echo from the ground directly below the aircraft.,As a comparison of radio altitude against a barometric altitude referenced to ISA sea level (1013.25mb).
12,448,"In a compass system, what senses the horizontal component of the earths magnetic field and where is it normally fitted?.",A,Flux detectors fitted in the wing tips.,Directional gyro mounted on the roll axis of the aircraft.,A precession device mounted on the yaw axis of the aircraft.
12,449,An RMI has inputs from VOR and.,C,a remote compass input.,no other sources.,an azimuth gyro.
12,450,"In a modern HSI, the displays are.",A,course and direction.,course and attitude.,direction and attitude.
12,451,At what height does the rising runway appear?.,A,200 ft.,300 ft.,500 ft.
12,452,An H on the EHSI indicates.,A,DME hold.,ILS approach.,VOR hold.
12,453,"Compared to air driven gyros, the electric gyro runs.",B,slower.,faster.,same speed.
12,454,A pneumatic indicator takes its indications from.,B,compressor inlet.,reservoir.,compressor outlet.
12,455,What is apparent drift due to?.,B,Errors when aircraft banking.,Earths rotation.,Gyro pivot friction.
12,456,An aircraft airspeed indicator has,B,pitot to the capsule.,pitot to the capsule and static to the out side of the capsule.,static to the capsule and pitot to the out side of the capsule.
12,457,Above 2500 ft. the radio. altitude.,A,pointer is hidden behind a mask with off flag out of view.,continues to indicate but with a warning flag.,pointer goes to zero to show system is being monitored.
12,458,When changing a pitot static instrument with quick release couplings.,B,a leak check is not required.,a leak check is only required if stated by manufacturer.,a leak check is always required.
12,459,The flux detector element.,C,changes heading with the heading of the aircraft.,changes it position after the aircraft heading is changed.,gives heading with respect to magnetic north.
12,460,"If rate feedback in a flight director goes open circuit, position indication will.",A,oscillate.,go hard over.,be sluggish.
12,461,The needle of a resolver is connected to.,B,two coils and a permanent magnet.,two coils only.,two coils and an electromagnet.
12,462,If the compass fluid has bubbles at low altitude.,A,this is due to insufficient de-aeration.,this is due to excessive high cabin altitude flying.,this has no influence on compass readings.
12,463,A remote compass compensator unit is replaced. Whichof the following is correct?.,B,The swing can be performed at a later date.,A compass swing must be performed.,No swing is required if the new heading is within 5 degrees of the old.
12,464,A compass has a residual deviation of +1 degree. To steer a true heading of 180 degrees the pilot must steer.,C,180 degrees.,181 degrees.,179 degrees.
12,465,What effect on the rate of precession will a change of gyro rotor speed have?.,B,No effect.,"Increase the rotor speed, decrease the rate of precession.","Decrease the rotor speed, decrease the rate of precession."
12,466,A gyroscopic body has its rigidity increased by.,A,increasing the rotor speed.,decreasing the mass of the rotor.,decreasing the rotor speed.
12,467,"If a constant torque is applied to a gyroscope, the rate of precession.",A,increases with a lower rotor speed.,increases with a higher rotor speed.,is unaffected by changes in rotor speed.
12,468,Random drift of a gyro is caused by.,B,rotation of the earth.,unbalance and bearing friction in the gyro.,aircraft turning with an error in roll.
12,469,A pendulous vane type erection system fitted to a gyro horizon works on the principle of.,A,increased reaction of the air from a fully open port.,increased reaction of the air from a bisected port.,decreased reaction of the air from a fully open port.
12,470,"During the normal straight and level flight, the gyro of an electrical artificial horizon is kept erect in pitch by a.",B,mercury switch in the fore and aft axis controlling a torque motor fitted between the inner and outer gimbal rings.,torque motor fitted between the outer gimbal ring and the case controlled by a mercury switch in the fore and aft axis.,torque motor fitted between the outer gimbal ring and the case controlled by a mercury switch in the athwartships axis.
12,471,The normal erection supply to the mercury switches of the artificial horizon is disconnected.,B,when the fast erection button is pressed.,during turns.,for the first 40 seconds after initially switching 'ON'.
12,472,The pitch/bank erection system is used in an electrical gyro horizon to.,A,to prevent the pitch switch giving a false indication due to centrifugal effects during a turn.,give full erection control to the roll switch during a turn.,give full erection control to the pitch switch during a turn.
12,473,The fast erection push on an electrical gyro horizon must not be used for a set period after switching on because.,C,the normal erection switch contact will burn out.,overheating of the gyro rotor windings will occur.,excessive hunting will take place.
12,474,Apparent drift of a directional gyro is due to.,B,bearing friction.,the effect of the earth's rotation.,unbalance of the gimbals.
12,475,The erection system on a directional gyroscope has.,A,a switch on the inner gimbal controlling a motor on the outer gimbal.,a switch on the inner gimbal controlling a motor on the inner gimbal.,a switch on the outer gimbal controlling a motor on the inner gimbal.
12,476,"In a rate gyro used to detect movements about a vertical axis, the amount the gimbal ring moves would be increased if the.",A,rotor speed decreases.,spring tension was increased.,angle through which the gyro moves in azimuth increases.
12,477,The Turn and Slip indicator employs.,A,a rate gyro.,a vertical gyro.,an azimuth gyro.
12,478,"In a Turn and Slip indicator, the effect of increasing the rotor speed would be.",C,it would have no effect.,it would over read.,it would under read.
12,479,How is the information on a directional gyro outer gimbal taken off?.,C,By a switch on the inner gimbal.,By a switch on the outer gimbal.,By a flux take-off device.
12,480,Why is a directional gyro inner gimbal restricted to +/-85º?.,C,To ensure outer gimbal erection system works correctly.,To prevent outer gimbal rotating.,To prevent gyro going into gimbal lock.
12,481,The speed of the rotor in a Turn and Slip indicator is approximately.,B,"2,400 rpm.","4,200 rpm.","22,500 rpm."
12,482,"In a directional gyro, the inner/outer gimbal is corrected to.",B,15 sine longitude.,15 sine latitude.,15 cosine latitude.
12,483,The electrolyte switches used in gyro systems rely upon.,A,change in resistance to operate.,change in voltage applied to operate.,change in inductance to operate.
12,484,Precession of a gyro depends on.,C,moment of inertia of the rotor only.,angular velocity of the rotor only.,both answers (a) and (b).
12,485,Angular momentum of a gyro rotor depends on.,B,angular velocity of the rotor.,moment of inertia and angular velocity of the rotor.,moment of inertia of the rotor.
12,486,"Air driven gyros, compared to electric gyros, generally rotate.",A,slower.,the same speed.,faster.
12,487,Gyro rigidity is proportional to.,B,mass and speed.,"mass, speed and radius of mass from spin axis.","mass, and radius of mass from spin axis."
12,488,"mass, speed and radius of mass from spin axis.",C,proportional to the square of the applied force.,inversely proportional to the applied force.,directly proportional to applied force.
12,489,The speed of a vacuum driven gyro horizon rotor is approximately.,B,"22,000 rpm.","15,000 rpm.","4,200 rpm."
12,490,A V.S.I. is connected to.,A,static pressure.,pitot pressure.,vacuum.
12,491,With a V.S.I. pointer at position 1 on the upper half of the scale it indicates.,C,"1,000 ft/minute rate of descent.",100 ft/minute rate of climb.,"1,000 ft/minute rate of climb."
12,492,"After disconnecting the supply to an electrically operated gyro instrument it is recommended that, to allow the gyro rotor to stop, before moving the instrument.",C,three minutes should elapse.,seven minutes should elapse.,fifteen minutes should elapse.
12,493,The Port and Starboard static vents on an helicopter are inter-connected to.,A,cancel errors caused in the static system when the aircraft yaws.,minimize errors caused by leaks in the system.,reduce compressibility error.
12,494,Which of the following would cause a displacement gyro to topple?.,A,Running gyro at low speed.,Running gyro at high speed.,Inverting the gyro.
12,495,"In level flight, a V.S.I. will indicate.",C,vertically down.,vertically up.,horizontal to left.
12,496,"On descent, the pressure in a V.S.I. capsule.",C,is the same as case pressure.,lags the case pressure.,leads the case pressure.
12,497,"A small constant leak in the case of V.S.I. fitted in a pressurized aircraft would, during level flight, cause the instrument to indicate.",B,a rate of descent.,zero.,a rate of climb.
12,498,"When a force is applied to a horizontal gyro, the precession of the rotor will continue until.",B,plane of rotation is in line with the precessional force.,plane of rotation is in line with the plane of the applied force.,as long as the force is applied.
12,499,An artificial horizon has.,B,the inner gimbal pivoted longitudinally.,the inner gimbal pivoted laterally.,the inner gimbal pivoted vertically.
12,500,A pressure of one atmosphere is equal to.,C,1 inch Hg.,100 millibar.,14.7 PSI.
12,501,In the directional gyro.,B,the outer gimbal is pivoted longitudinally.,the outer gimbal is pivoted vertically.,the outer gimbal is pivoted laterally.
12,502,The millibar is a unit of.,C,atmospheric temperature.,pressure altitude.,barometric pressure.
12,503,In the Turn and Slip indicator.,C,the spin axis is longitudinal.,the spin axis is vertical.,the spin axis is lateral.
12,504,"In an altimeter, the",B,inside of the capsule is connected to static pressure.,capsule is evacuated and sealed.,capsule and case are connected via a calibrated choke.
12,505,The units on the calibrated scale of a V.S.I. are expressed in.,B,miles per hour (mph).,hundreds of feet per minute.,knots (kts).
12,506,A standby air supply for gyro operation could be obtained from.,A,a venturi.,a tapping from the induction manifold.,a pitot head.
12,507,At the lowest point of each vent line you would normally find a.,B,float valve.,self draining non-return valve.,NACA duct.
12,508,A rate two turn is.,C,180 degrees per minute.,90 degrees per minute.,360 degrees per minute.
12,509,The rate of turn information from a turn coordinator (compared to a Turn and Slip) is.,B,less accurate.,more accurate.,more instantaneous.
12,510,Temperature correction in a sensitive altimeter mechanism is provided by a.,C,U-spring acting on the capsule.,balance weight.,bi-metal U-spring acting on the capsule.
12,511,The capsule in a vertical speed indicator will be expanded when the aircraft is.,C,in level flight.,climbing.,descending.
12,512,"After replacing an instrument of the pitot-static group, it is necessary to.",B,blow through the lines with a clean low pressure air supply.,carry out a leak test on the appropriate system(s).,calibrate the instrument concerned.
12,513,"If the pitot and static pipe lines were cross connected at the instrument panel connection, application of pressure to the pitot head would cause the.",B,"altimeter reading to increase, vertical speed indicator to indicate descent.","altimeter reading to decrease, vertical speed indicator to indicate descent.","altimeter reading to decrease, vertical speed indicator to indicate climb."
12,514,A constant force applied to the inner gimbal of a vertical gyro would cause.,A,a continual precession in roll.,a pitch error and gyro topple.,a roll error and gyro topple.
12,515,A rate of turn indicator dial marked '2 minutes' refers to a.,C,rate 3 turn.,rate 2 turn.,rate 1 turn.
12,516,A pitot or static leak check is carried out.,C,only when an instrument is changed.,only when a leak is suspected.,whenever the pitot or static systems are disturbed.
12,517,The temperature of boiling water at standard pressure on the Fahrenheit and Centigrade scale is.,B,100 deg. and 32 deg. Respectively.,212 deg. and 100 deg. Respectively.,180 deg. and 100 deg. Respectively.
12,518,A temperature of 59 °F is equivalent to.,A,the angle between True North and the longitudinal axis of the aircraft.,the angle between True North and the desired track.,the angle between True North and the actual track.
12,519,Wind angle is the direction of the wind measured.,B,in degrees from the aircraft's heading.,in degrees from True North.,in degrees from the desired track.
12,520,Limit stops are fitted in an artificial horizon to.,A,prevent gimbal lock.,reduce gimbal nutation.,limit the outer gimbal movement.
12,521,The electrical output from a remote gyro to an attitude director indicator is.,B,by a differential synchro.,by a control synchro.,by a torque synchro.
12,522,Agonic lines link places of.,C,different variation.,equal variation.,zero variation.
12,523,Position error is caused by.,B,instrument location in the instrument panel.,pitot head position.,mechanical imperfections in an instrument.
12,524,To convert degrees Centigrade to degrees Kelvin.,B,use the formula (deg C * 9/5) + 32.,add 273 degrees.,NOTHING.
12,525,Damping on a RATE GYRO can be either.,C,"viscous, eddy current or variable spring.","eddy current, variable spring or moving iron.","viscous, eddy current or air dash pot."
12,526,The electrical output from a remote gyro to an attitude director indicator is.,C,by a torque synchro.,by a differential synchro.,by a control synchro.
12,527,Electrical driven gyros are.,A,rotated faster than air driven gyros.,rotated at the same speed as air driven gyros.,rotated slower than air driven gyros.
12,528,"In a ratiometer temperature indicating circuit, there is a break in the circuit to the bulb. This will give.",B,no scale deflection.,full scale deflection.,mid scale deflection.
12,529,"With the gyro at normal running speed, a torque applied to the inner gimbal ring of a vertical gyro will cause the.",B,inner ring to move.,outer ring to move.,outer and inner ring to move.
12,530,"When an helicopter is descending, the pressure in the altimeter case.",A,will cause the aneroid capsule to contract.,will not affect the aneroid capsule.,will cause the aneroid capsule to expand.
12,531,The supply of Desynn indicating system.,B,is alternating current at 400 c/s.,is direct current.,is alternating current at 50 c/s.
12,532,A sensitive altimeter reading 100 ft. when the millibar scale is set to the atmospheric pressure at airfield level (QFE).,C,indicates that the airfield is 100 ft. above sea level.,indicates that the aircraft is in a region of high pressure and the reading must be corrected to I.S.A. standards.,indicates that the instrument is unserviceable.
12,533,After using a pitot-static test set the pressure in the aircraft static system should be released to the atmosphere by.,C,removing the static connector from its static vent after waiting for a period of three minutes.,removing the static connector from its static vent.,venting the static system via an internal bleed in the test set.
12,534,An altimeter is operated.,A,by the static system.,by the pitot system.,by the vacuum system.
12,535,What is the purpose of the bimetallic strip in the altimeter?.,C,Compensates for change in density.,Compensates for non-linear tension in the hairspring.,Corrects for capsule elasticity.
12,536,Which axis does the directional gyro spin on?.,B,Both vertical and horizontal.,Horizontal.,Vertical.
12,537,The capsule in an altimeter responds to.,C,gauge pressure.,differential pressure.,absolute pressure.
12,538,The aeroplane monitor on the artificial horizon is fitted to the.,C,inner gimbal.,rotor.,instrument case.
12,539,True airspeed in an Air Data Computer is a function of.,C,airspeed and altitude.,airspeed and temperature.,mach number and temperature.
12,540,The advantage of an instantaneous V.S.I. over a conventional one is.,C,it does not require pitot/static pressure.,it does not require warming up.,it has an accelerometer which prevents the lag of a conventional one.
12,541,"For a particular I.A.S. as the density decreases with altitude, the T.A.S.",A,increases.,decreases.,remains the same.
12,542,The type of gyro used in a gyro compass is a.,A,directional gyro.,vertical gyro.,rate gyro.
12,543,A desiccant used in the storage of instruments.,A,is silica-gel.,is anti-freeze oil.,is sodium-bicarbonate.
12,544,What effect on the rate of precession will a change of gyro rotor speed have?.,A,"Increase the rotor speed, decrease the rate of precession.",No effect.,"Decrease the rotor speed, decrease the rate of precession."
12,545,Bourdon Tubes have.,C,toroidal cross section.,circular cross section.,oval cross section.
12,546,In a Bourdon tube.,A,one end is sealed and the other end open to the pressure source.,both ends sealed.,one end is sealed and the other end open to atmosphere.
12,547,Pressure gauge calibrators (Dead Weight Testers) use the.,B,Boyle's Law.,Brahm's press principle.,Charle's Law.
12,548,The fluid suitable for use in a Dead Weight Tester is.,A,castor-oil.,kerosene.,anti-freeze oil.
12,549,The distance readout on an HSI is.,C,dialled in by the pilot.,from the aircraft ATC system.,from the aircraft DME system
12,550,"A gyroscope having one plane of freedom at right angles to the plane of rotation, and its gimbal restrained either electrically or by a spring, is known as.",A,a rate gyro.,an earth gyro.,a tied gyro.
12,551,Pressure may be expressed in.,C,weight or mass.,force per unit volume.,force per unit area.
12,552,What is the purpose of the hair spring in a Bourdon tube pressure gauge?.,C,To act a controlling force.,To return the pointer to zero.,To reduce 'backlash'.
12,553,The ADIs attitude information is normally obtained from the aircraft's.,B ,attitude rate gyros.,vertical gyros.,directional gyros.
12,554,One dot VOR deviation represents.,A,5 °.,2 miles.,1 1/4 °.
12,555,An instrument used for measuring negative pressures.,C,has the Bourdon tube reversed within the case.,has anti-clockwise pointer movement if Bourdon tube operated.,cannot be of the Bourdon tube type.
12,556,An absolute pressure gauge measures.,A,the applied pressure referred to a perfect vacuum.,pressures extremely accurately.,the applied pressure referred to atmospheric pressure.
12,557,Gauge pressure as indicated on a direct reading Bourdon Tube pressure gauge is equal to.,A,absolute pressure minus atmospheric pressure.,absolute pressure plus atmospheric pressure.,atmospheric pressure minus absolute pressure.
12,558,The to/from indicator on an HSI informs the pilot of which direction he is tracking relative to.,C,an ADF station.,an ILS station.,a VOR station.
12,559,"A pressure gauge, such as a hydraulic brake pressure gauge, indicates 1,000 p.s.i. In terms of absolute pressure, this represents.",C,"1,000 p.s.i.",985.3 p.s.i.,"1,014.7 p.s.i."
12,560,To fill a Dead Weight Tester.,C,screw in hand wheel and fill reservoir.,remove platform and fill cylinder.,screw out hand wheel and fill reservoir.
12,561,"With an helicopter on the ground and QNH set on the millibar scale of the altimeter, the altimeter will read.",A,the airfield height.,zero.,off scale.
12,562,When checking a sensitive altimeter on a pre-flight inspection.,A,the ambient air pressure is set on the millibar scale.,the standard sea level barometric pressure is always set on the millibar scale.,the ambient air pressure corrected for temperature is set on the millibar scale.
12,563,The HSI compass card is positioned by the.,C,aircraft ADF system.,heading select knob.,compass system.
12,564,The applied pressure to an A.S.I. varies with the.,B,cube root of the speed.,square of the speed.,square root of the speed.
12,565,The supply to an A.S.I.,A,are pitot and static pressure.,is pitot pressure only.,is static pressure only.
12,566,The capsule for an A.S.I. will be expanding when the aircraft is.,A,accelerating.,decelerating.,climbing.
12,567,The deflection of the ADI command bars when flying a localiser approach is proportional to.,A,the difference between the amplitudes on the two modulations.,the difference in amplitude of the two r.f. carriers.,the sum of the amplitude of the two modulations.
12,568,"If an helicopter is flying straight and level in still air, airspeed will be.",C,less than the ground speed.,greater than the ground speed.,equal to the ground speed.
12,569,"If an helicopter flying in still air at 400 knots, encounters a head wind of 50 knots, its ground speed is.",B,450 knots.,350 knots.,400 knots.
12,570,"To provide a linear scale on an A.S.I., a.",B,bi-metal corrector is employed.,ranging bar and screws are fitted.,10 to 1 gearing is used.
12,571,The moving element of a ratiometer has.,B,three coils.,two coils.,one coil.
12,572,"When carrying out a pressure leak test on an altimeter, you are checking for leaks in the.",B,capsule stack.,instrument case.,pressure chamber.
12,573,"If an altimeter millibar scale was set to 1 0 1 3.2 5 and the barometric pressure at that time was 1020, the altimeter should read.",B,zero feet.,below zero feet (negative altitude).,positive altitude.
12,574,"An helicopter flying towards a VOR station shows indications of 120 ° and 'TO'. After passing over thestation, on the same course, the indications will be.",C,300 ° and FROM.,300 ° and TO.,120 ° and FROM.
12,575,The command bars in a flight director system indicate.,A,the required path with respect to actual path.,true horizon.,the actual path with respect to required path.
12,576,When changing a windscreen panel which has a standby magnetic compass located in the vicinity.,A,precautions must be taken to ensure that the attachment bolts are of the specified type.,The attachment bolts should be tightened in an anti-clockwise direction around the window.,precautions should be taken that the bonding tag is attached to the correct attachment bolt.
12,577,On a conventional RMI the angle between the compass datum and the radio pointer arrow is.,A,the relative bearing.,the complimentary bearing.,he magnetic bearing.
12,578,A compass is made aperiodic by.,C,tying it to the case.,locking.,using fluid.
12,579,Isogonal lines link places of.,B,different variation.,equal variation.,zero variation.
12,580,In an artificial horizon Pendulosity Error is caused by.,A,bottom heaviness of inner gimbals.,bottom lightness of inner gimbals.,displacement of erection control device.
12,581,"If True Airspeed is 470 knots, what is the Equivalent Air speed?.",A,278 knots.,550 knots.,662 knots.
12,582,"If the Airspeed Indicator reading is 300 Knots, what is the Calibrated Airspeed?.",A,304 knots.,296 knots.,293 knots.
12,583,"In an Artificial Horizon, Erection Error is caused by.",A,displacement of erection control device.,bottom lightness of inner gimbals.,bottom heaviness of inner gimbals.
12,584,A Vertical Speed indicator Metering Unit Consist of.,C,a capillary.,an orifice,both a) & b).
12,585,Flux Valve senses angle of horizontal component with respect to the aircraft's.,A,longitudinal axis.,both lateral and longitudinal axis,lateral axis.
12,586,The manual VOR input is for.,A,the course deviation bar.,the ADI.,the radio magnetic indicator.
12,587,"After correction of the north-south heading reading on a compass swing, the resultant correction is known as.",A,residual deviation.,magnetic heading.,correct heading.
12,588,Apparent drift on directional gyro is corrected by.,A,an adjustment nut on inner ring.,series of balance holes drilled in gyro rotor.,mercury switch on outer ring.
12,589,"If a micro adjuster is replaced in a compass system, you would.",A,carry out a new compass swing.,set it to zero datum.,set it up the same as the one removed.
12,590,"In a compass swing: North error -2 degrees, South error +2 degrees. The coefficient C is.",A,-2 degrees.,+2 degrees.,0 degrees.
12,591,Purpose of Altitude Alerting is to warn the pilot of.,A,approach to or deviation from selected altitude.,altitude information.,selection of altitude.
12,592,"Helicopters certified before 1997 with RVSM, maximum tolerance for the system is.",A,"+/-300ft system, +/-50ft for instrument error.","+/-200ft system, +/-50ft for instrument error.",+/-500ft system tolerance.
12,593,An HSI provides what information?.,A,"VOR, plan, ILS, map, radar.","VOR, map, attitude, ILS.","VOR, ILS, plan, attitude."
12,594,Compressibility error in a pitot head is caused by.,C,misalignment of pitot head.,blockage in the pitot tube.,compression of air in the tube at high speed.
12,595,The earth's magnetic field is.,C,horizontal across the earth.,vertical across the earth.,"vertical at the poles, horizontal at the magnetic equator."
12,596,There is an air bubble in the compass.,C,"It is required, to compensate for expansion of the fluid.",The fluid is not aerated properly.,It is due to high altitude.
12,597,A flux detector output is a.,A,A.C. voltage at twice the frequency of the excitation voltage.,A.C. voltage at the same frequency as the excitation voltage.,rectified D.C. voltage.
12,598,Autopilot servo brake is energised.,B,to actuate on.,to actuate off.,at the same time as the clutch.
12,599,Which category are hand mikes considered essential?.,B,Heavy passenger aircraft.,Light aircraft.,Aerial work aircraft.
12,600,Emergency frequency is.,A,121.5 Hz.,123.5 Hz.,125.5 Hz.
12,601,121.5 MHz is what frequency?.,C,ILS.,VOR.,VHF.
12,602,112.1 MHz is what frequency?.,B,VHF.,VOR.,ILS.
12,603,"On a fibreglass aerial, what paint should be used?.",A,Not cellulose.,Cellulose only.,Polyurethane.
12,604,When painting a neoprene coated radio antenna.,B,use any paint.,do not use cellulose paint.,use cellulose paint.
12,605,How many axis does the helicopter autopilot control?.,A,Three.,Four.,Two.
12,606,ILS marker beacon lights are.,B,"blue, white, green.","blue, amber, white.","green, blue, amber."
12,607,111.1 MHz is.,B,a VOR frequency.,an ILS frequency.,a HF frequency.
12,608,An autopilot PFCU servo brake is.,C,energised on.,energised at the same time as the clutch.,energised off.
12,609,The aviation distress frequency is.,A,121.5 MHz.,122.5 MHz.,121.5 kHZ.
12,610,A radar altimeter in track mode is effective to.,A,2500 ft.,2000 ft.,100 ft.
12,611,112.1 MHz is.,A,a VOR frequency.,an ILS frequency.,an ADF frequency.
12,612,What does a Decca Navigation system operate on?.,C,Very High Frequency.,High Frequency.,Low Frequency
12,613,Which of the following has an hyperbolic curve?.,B,VOR.,Loran C.,DME.
12,614,A GPS satellite will come into view.,A,15 ° above the horizon with respect to the viewer.,10 ° above the horizon with respect to the viewer.,20 ° above the horizon with respect to the viewer.
12,615,Restrictions to the use of hand held microphones apply to.,A,transport category aircraft only.,private aircraft.,aerial work and transport category aircraft.
12,616,The purpose of the clutch in an autothrottle servo is.,B,to limit the range of control movement.,to allow the pilot to override.,to protect the servo motor in the event of inadvertent runaway.
12,617,Track mode of an RA is operational.,A,"from 0 to 2,500 feet.","above 10,000 feet.",from 1.0 to 100 feet.
12,618,How many aerials are there in a TCAS system?.,C,1,3,2
12,619,Wavelength of band radar is.,C,5 cm.,10 m.,3 cm.
12,620,Precipitation static is caused by.,B,lightning strikes.,skin to air particle collisions.,HF radiation.
12,621,HF aerials have weak points designed at.,B,the front end.,the back end.,oth ends.
12,622,What is the reply frequency of an aircraft transponder?.,A,1090 MHz.,1000 MHz.,1030 MHz.
12,623,CAT 2 RVR limit is.,B,"10,000 ft.",1200 ft.,1000 ft.
12,624,A 'hyperbolic' system is.,A,LORAN C.,VOR.,ILS.
12,625,When is 'autothrottle' disengaged?.,C,On landing.,After thrust reverser has deployed beyond 90% so that TO/GA can be selected in case of emergency.,On selection of thrust reverse.
12,626,"In regard to the helicopter transponder, what is the pulse frequency?.",B,Amount of times interrogating signal is sent per second.,Amount of times reply signal is sent per second.,Number of pulses per signal.
12,627,CAT 2 RVR limit is.,B,800 meters.,400 meters.,200 meters.
12,628,How many programs can a FMC store?.,B,Two. Both active.,Two. One active and one standby.,One current
12,629,EPR and speed for autothrottle is activated at.,A,take off.,cruise.,approach.
12,630,How does an IRS calculate velocity?.,C,Double integration of accelerometers.,Differentiation of laser gyro.,Integration of accelerometers.
12,631,"In an autopilot, what controls pitch mode?",B,Localizer.,Glideslope.,VOR.
12,632,Glideslope controls autopilot in.,C,yaw.,roll.,pitch.
12,633,Static dischargers help eliminate radio interference by dissipating static electricity into the atmosphere at.,C,all voltage levels.,high voltage levels.,low current levels.
12,634,What is B-RNAV?.,C,Ability to store 6 waypoints.,Indicates true airspeed.,Indicates bearing and airspeed until next active waypoint.
12,635,An Automatic Flight Control System receives inputs from the following ground based transmitters.,A,"VOR, ILS.","RA, ADF, ILS.","DME, ILS, ADF."
12,636,What is the wavelength of C band radar?.,A,7 cm.,3 cm.,17 meters.
12,637,What is primary radar?.,A,Radar that sends out pulse and receives reflected pulse.,Radar that gives height and position.,Land based.
12,638,What is ILS marker beacon frequency?.,C,50 MHz.,100 MHz.,75 MHz.
12,639,TCAS is selected.,C,not available in cruise.,automatically.,"by a switch, by pilot on selector panel."
12,640,The manual VOR input is for.,C,RMI.,glideslope.,course deviation bar.
12,641,What is the colour of the middle marker beacon?.,C,Blue.,White.,Amber.
12,642,A GPS system is formed from.,B,"satellites, processing unit, display unit.","space, control, user.","receiver, processing unit, interactive console."
12,643,Laser gyros are.,A,aligned to the aircraft structure.,aligned to the true north.,aligned to the magnetic north.
12,644,Laser gyros.,C,have movable parts.,have rotational parts.,do not have rotational parts.
12,645,A radio coupled approach is.,A,"localiser first, followed by glideslope.","glideslope first, followed by localiser.",in any order.
12,646,The rate of GLIDE SLOPE warning in GPWS.,A,changes with radio altitude.,does not change.,changes with barometric altitude.
12,647,What frequency are VOR and ILS?.,C,UHF.,HF.,VHF.
12,648,A radio frequency of 16 MHz would be used for.,C,marker beacons.,weather radar.,HF communications.
12,649,ILS and VOR operate in which range.,C,HF.,UHF.,VHF.
12,650,FMC secondary flight-plan is selected.,B,on the ground by the pilot.,in the air by the pilot.,by calendar date monthly.
12,651,GPWS operating in mode 1 and 2 when close to ground will give.,A,red caption and aural 'whoop whoop pull up'.,"red caption and aural 'pull up, undercarriage, flaps, throttle'",amber warning.
12,652,The components of an ILS are.,B,a localizer and a glide slope.,"a localizer, a glide slope and the marker beacons.",a localizer and the marker beacons.
12,653,"In ILS, the glideslope provides.",B,lateral steering.,vertical steering.,distance checks.
12,654,"If the 90 Hz tone modulation in a localizer receiver predominates, the deviation indicator will show.",B,fly left.,fly right.,the flag.
12,655,A radio coupled autopilot in pitch uses.,B,ADF.,glideslope.,VOR.
12,656,An inertial navigation unit uses pin programming for.,C,magnetic orientation.,aircraft type.,location.
12,657,How can it be verified if FMC update is correct?.,C,Dataplate on the FMC.,BITE.,FMC via CDU.
12,658,GPWS will show a fault if the following fails.,A,Radio altimeter.,Air speed indicator.,Pressure altimeter.
12,659,INS has mercury switches on.,B,inner gimbal.,all gimbals.,outer gimbal.
12,660,"If the runway picture in the EADI moves down during an ILS approach, the aircraft must fly.",A,down.,nowhere - this is normal on an ILS approach.,up.
