Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
3,353,In the circuit shown the 24 volt battery has an internal resistance of 1 ohm and the ammeter indicates a current of 12 amperes. The value of the load resistance is.                 ,B,2 ohms.        ,1 ohm.,6 ohms.         
3,354,If service No. 1 is isolated from the supply busbar shown there will be.                  ,B,an increase in supply voltage. ,a decrease in total current consumption.      ,a decrease in supply voltage.  
3,355,"If the cross-sectional area of a conductor is doubled, with voltage constant, the current will.                 ",B,remain constant.         ,double.          ,halve.  
3,356,If two resistors of 5 and 10 ohm respectively are connected in series and the current in the 5 ohm resistor is 1A. what is the current in the 10 ohm resistor?.                    ,A,1 amp.,It cannot be found without knowing the applied voltage.   ,1/3 amp.        
3,357,The voltage in a series circuit.           ,A,is different in each component.       ,is the same in each component.           ,is less than it would be in a parallel circuit.   
3,358,"If voltage is 100V, resistance is 25 ohms, what is the current?.                 ",A,4 amperes.   ,0.4 amperes.  ,2500 amperes
3,359,A short circuit between the supply and earth.                    ,C,is not dangerous as the current drawn will be low.   ,does not matter if the circuit uses the aircraft earth as a return.     ,could be very dangerous as the current drawn will be very high.      
3,360,"A circuit consists of 3 ohm, 5 ohm and 12 ohm resistors in series. The current flowing in the 5 ohm resistor is 10 amps. What is the applied voltage?.              ",C,10 V.   ,100 V. ,200 V. 
3,361,Two resistors are connected in series and have an e.m.f. of V volts across them. If the voltages across the resistances are V1 and V2 then by Kirchhoff's law.           ,C,V2 = V1 + V.  ,V1 = V2 + V. ,V = V1 + V2.  
3,362,A voltmeter is connected.                 ,A,in parallel.       ,in series or parallel.   ,in series.        
3,363,"Since electrical supplies taken from a bus-bar are in parallel, isolating some of the services would.    ",A,reduce the current consumption from the bus-bar.  ,increase the current consumption from the bus-bar.   ,"not affect the current consumption, it would reduce the voltage.   "
3,364,The current flowing through a circuit can be increased to four times its original value by.               ,A,doubling the applied voltage and halving the resistance.       ,doubling the resistance and doubling the applied voltage.    ,halving the applied voltage and halving the resistance.        
3,365,"In a circuit containing three resistors of equal value connected in series and one of the resistors short circuits, the effect is for the current in the other two resistors to.                  ",B,decrease.        ,increase.         ,remain the same.  
3,366,In a series resistive circuit.                 ,A,the total voltage is equal to the sum of the individual voltages.   ,the total voltage is the same as the highest individual.    ,the total voltage equals the difference between the individual voltages.  
3,367,The reading on the ammeter in the circuit shown is.             ,C,3A.    ,12A.   ,        6A.     
3,368,An ammeter is connected into a circuit in.          ,A,series.,shunt.  ,parallel.        
3,369,"In a balanced Wheatstone bridge, across the centre of the bridge there is.             ",B,current and voltage at maximum.     ,no current flow.       ,no voltage present at either end.      
3,370,"A 24V battery has an internal resistance of 1 ohm. When connected to a load, 12 amps flows. The value of the load is.                ",C,12 ohms.       ,1/2 ohm.       ,1 ohm.
3,371,A parallel circuit with any number of 2 terminal connections.                    ,A,the individual voltage drops is equal to the emf.      ,has the same current throughout.    ,the resistance is dependent on current.          
3,372,To find the internal resistance of a battery in a circuit of known current.                  ,B,use the formula R = V * I.    ,find the lost volts of the circuit.     ,find the emf of the circuit.    
3,373,"In a series circuit with 3 resistors, the current is.                ",C,lower than the smallest.      ,the total of all 3 using ohms law to find the current.  ,even in all 3.   
3,374,Which is not thermally operated?.              ,A,A limiting resistor.    ,A current limiter.       ,A fuse.           
3,375,"In a Desynn indicator system, the rotor is.          ",B,an electromagnet.    ,a permanent magnet.   ,an AC magnet.           
3,376,A load that is subject to a potential difference with a current running through it will.                     ,B,have a magnetic field around it with the magnitude and direction of the field determined by the corkscrew rule.     ,dissipate power in the form of heat.  ,will move in a direction shown by the right hand rule.      
3,48,Which picture shows a general resistance?,A,40,6,67
3,49,1μΩ…………………….mΩ?,C,10mΩ,100mΩ,1000mΩ
3,50,370Ω………………….kΩ?,A,"0,370kΩ","3,70kΩ","0,037kΩ"
3,51,"0,025MΩ………………….Ω?",B,"0,025Ω",25000Ω,250Ω
3,52,What is the value Pcopper ?,B,74,42,48
3,53,"A iron wire has a length 200m and a cross-section 2mm2 , R=?",C,26Ω,"0,13 Ω",13 Ω
3,54,Which of the following is not a factor affecting the value of resistance?,C,Length of resistance metarial,Cross-sectional area of the resistance,Surface area
3,55,Which of the following is false?,B,Conductance is the opposite of resistance,There is a directly proportion between resistance and conductivity,The unit of conductance is siemens(S)
3,56,Three resistors are connected in series in an electrical circuit. Which of the following is not true for this circuit?,C,IT=IR1=IR2=IR3,UT=U1+U2+U3,RT  < Rbiggest
3,57,What is the value UR1 and UR2 ?,A,"UR1=7,5V,  UR2=12,5V","UR1= 12,5V, UR2=4,5V","UR1=15V, UR2=5V"
3,58,Two resistors are connected in series to a 180 V power supply. Resistance values R1= 60Ω and R2=30Ω.Calculate the resulting total current and resistance?,A,"RT=90Ω , IT=2A","RT=90Ω, IT=20A","RT=2Ω, IT=0,9A"
3,59,What is the value RT =?,C,RT=30Ω,RT=10Ω,RT=15Ω
3,60,Three resistors are connected paralel in an electric circuit. Which of the following is incorrect about this circuit?,B,RT<Rsmallest,The source voltage equal to the sum of all a resistors voltage.,Each resistor voltage is equal to the supply voltage.
3,61,What does the abbreviation NTC stand for?,A,Negatine Temperature Cofficient,Negatine Temperature Capacity,Negatine Temperature Conductance
3,62,Which of the following is incorrect about the NTC?,C,NTC is a thermistor.,Temperature and resistance are inversely proportional.,NTC is changing elements with light resistance.
3,63,Which picture shows a PTC?,C,46,61,27
3,64,Which of the following is incorrect about the NTC?,A,Converts light energy into electrical energy.,PTC; Positive Temperature Capacitance,Temperature and resistance are directly proportional.
3,65,"1st Band = red          What is the value of resistor color codes with? 
2nt Band = black
3rd Band = orange
4th Band = silver",C,20Ω,200Ω,20000Ω
3,66,"1st Band = yellow           What is the value of resistor color codes with? 
2nt Band = violet
3rd Band = black
4th Band = red
5th Band = gold",C,47Ω,470Ω,47kΩ
3,67,Which of the following is true about the Wheatstone bridge?,B,"U1 = U3, U2=U4",25,Full-wave rectifier circuit.
3,68,Which of the following is false for VDR?,B,VDR; Voltage Dependent Resistor,VDR is a conductive material.,The voltage applied is inverse proportion between the resistance of the VDRs.
3,69,Which of the following is true?,A,A potentiometer always has three connection.,Rheostat circuit is connected in parallel.,A rheostat is a fixed resistor.
3,377,The resistance of a material is.                     ,C,independent of the material type.     ,the same as its conductance. ,the reciprocal of its conductance.     
3,378,Resistance is measured using what unit of temperature?.                  ,A,Absolute.     ,Centigrade.    ,Fahrenheit.  
3,379,"A resistor has 4 bands on it coloured blue, yellow, yellow, gold. It’s value is.                  ",A,640 kΩ ± 5%.  ,6.4 mΩ ± 10%.      ,64 kΩ ± 5%.  
3,380,The electron flow through a conductor will be decreased the most if the cross sectional area.                ,A,is decreased and the length is increased.     ,and the length are both decreased.  ,and the length are both increased.    
3,381,Small resistors too small or mis-shapen for the application of colour are marked instead using.         ,B,an abbreviated resistance value.        ,a letter code. ,a dot code.  
3,382,If the resistance of a resistor which is in series with two other resistors is doubled.             ,B,the current in that resistance is doubled.      ,the volts drop across that resistor increases.   ,the current in that resistance is halved.           
3,383,Potentiometers are used as a.           ,B,variable voltage source.      ,variable resistor.       ,variable current source.         
3,384,"In a Wheatstone Bridge, the ammeter reads zero, and the variable resistor is adjusted to 5 ohms. Resistor P has a value of 10 ohms and Q has a value of 100 ohms. What is the value of the unknown resistor?.                     ",B,5 ohms.         ,0.5 ohms.      ,50 ohms.         
3,385,"In general, increasing the cross sectional area of an electrical cable.             ",C,increases its resistance.       ,enables it to carry more voltage.      ,enables it to carry more current.      
3,386,Six resistors each of 6 ohms would be.         ,B,1 ohm in series.    ,1 ohm in parallel.        ,36 ohms in parallel. 
3,387,A potentiometer varies.                  ,C,resistance.       ,current.            ,voltage.         
3,388,The formula for resistance in series is.                     ,A,RT = R1 + R2 + R3 .....Rn.  ,RT = R1 * R2 * R3 .....Rn.  ,1/RT = 1/( R1 * R2 * R3 .....Rn).   
3,389,What is the combined value of resistances of 4 ohm and 6 ohm connected in parallel?.               ,B,0.24 ohm.     ,2.4 ohm.       ,24 ohm.        
3,390,"If a number of resistors are connected in parallel, the total resistance is.                ",A,smaller than the lowest.          ,the same as the lowest.           ,greater than the lowest.           
3,391,The resistance to electrical flow in a wire depends on.                    ,A,"the diameter, length, material of wire and temperature.       ",the material only - copper or aluminium.       ,the length and material of the wire only.       
3,392,When resistors are in parallel the total current is equal to.                ,B,the current through one resistor.     ,the sum of the currents.         ,the reciprocal of all the currents.    
3,393,Which of these will cause the resistance of a conductor to decrease?.                    ,C,Decrease the length or the cross-sectional area.        ,Increase the length or decrease the cross-sectional area.        ,Decrease the length or increase the cross-sectional area.        
3,394,"If 2 resistors, one red, yellow, black, gold and the other violet, blue, black, silver were replaced by a single resistor. Ignoring tolerance, what would the colour coding be?.                       ",A,"Brown, black, brown.","Black, brown, black.  ","Brown, black, black.  "
3,395,A 47 kilohm resistor has the following colour code:.        ,A,"Yellow, Violet, Orange.        ","Red, Orange, Yellow. ","Orange, Violet, Red.   "
3,396,A 300 ohm resistor would have a colour code of.        ,C,"orange, brown, black.","orange, orange, brown.        ","orange, black brown. "
3,397,In a parallel circuit containing resistors.                   ,B,the sum of the voltage drops equals applied voltage.,the voltage is the same in all parts of the circuit.        ,resistance is determined by value of current flow.  
3,398,Five different value resistors all have the same voltage dropped across them. How are the resistors connected?.                ,C,In Series/Parallel.       ,In Series.     ,In Parallel.     
3,399,Conductance of a circuit is 2 milliMhos. What is its resistance?.                  ,B,5000 Ohms.   ,500 Ohms.     ,5 Megohms.    
3,400,"When light hits a photodiode, its resistance.        ",C,stays the same.         ,increases.      ,decreases.     
3,401,A 2 Megohm resistor can be written.         ,A,2M0F. ,20MF. ,M20F. 
3,402,In a Wheatstone bridge at balance the galvanometer reads zero.                  ,A,amps. ,ohms.   ,volts.   
3,403,The unit for resistivity is the.              ,C,ohms/square meter.,ohms/meter.,ohm.meter.   
3,404,A 47 Kilohm resistor with a 10% tolerance has the following colour code:.           ,A,"Yellow, Violet, Orange, Silver.       ","Orange, Violet, Red, Gold.   ","Red, Orange, Yellow, Silver.  "
3,405,The total resistance in a circuit is greater than the least resistor. This is true for a.               ,B,series and parallel circuit.    ,series circuit only.     ,parallel circuit only.  
3,406,A potentiometer has which of the following properties?.                  ,B,Wire wound.   ,3 terminals.    ,Preset values. 
3,407,An increase in operating temperature in most electrical devices carrying current results in.                  ,C,a decrease in resistance and an increase in current.  ,no effect on the resistance and current.     ,an increase in resistance and a decrease in current.   
3,408,Copper is an inferior conductor to aluminium when comparing.                ,B,CSA with CSA.      ,weight for weight.   ,load for load.  
3,409,What happens to the resistance of a copper conductor when the temperature increases?.           ,B,It decreases.  ,It increases.     ,It remains the same.
3,410,Carbon has a.          ,C,temperature coefficient of zero.          ,positive temperature coefficient.   ,negative temperature coefficient.       
3,411,The 5th coloured band on a resistor represents the.             ,B,reliability or temperature coefficient.  ,tolerance.   ,multiplier.        
3,412,"If the temperature of a pure metal is reduced to absolute zero, its resistance will be.                   ",B,unaffected.   ,practically zero.      ,infinity.          
3,413,"If a resistor is too small or misshapen to fit the colour code bands, how else is it's value indicated?.      ",C,Dots. ,Number code. ,Letter code.     
3,414,Resistors required to carry a comparatively high current and dissipate high power are usually of.         ,C,Wire wound metal type.      ,Carbon compound type.    ,Wire wound ceramic type. 
3,415,A thyristor.              ,A,"if energized on, will switch on a circuit.     ",has a positive temperature coefficient.         ,"if energized on, will switch off a circuit.        "
3,416,The temperature of a pure metal can greatly affect the resistance of it. What temperature scale is used?.               ,B,Absolute.         ,Centigrade.     ,Fahrenheit.    
3,70,Which of the following is correct Energy?,B,Energy is defined as the cabability to do work,Units volts.,Mechanical energy exists in two from; potential energy and kinetic energy.
3,71,Which of the following is the Formula for Energy?,C,W = U X I,W = I×R2,W =U×I×t
3,72,"U= 220V, I= 5A, t= 2hours. Calculate the energy value?",A,"2,2kWh","4,4kWh",8kWh
3,73,"Calculate the power; U= 50V, R= 250Ω",C,10kW,1kW,1W
3,74,Which of the following is in correct Power? ,C,Formula; P = U × I,sinusoidal wave form,Formula;                                                               
3,75,Calculate total power ? ,C,5W,10W,20W
3,76,Calculate total power?,B,3W,9W,12W
3,77,Which of the following statements concerning maximum power transfer is right?,B,Ri >  RLoad,Ri = RLoad ,Ri <  RLoad
3,417,A 10 V battery supplies a resistive load of 10 ohms for 1 minute. What is the power supplied?.               ,C,100 W.         ,10 VA.            ,10 W. 
3,418,"A resistor dissipates 80 Watts. If it runs for 4 hours 15 minutes, how much energy is dissipated in total?.                ",B,20.4 kJ.           ,1.224 MJ.        ,191.25 J.       
3,419,The earth lead of a 24 V equipment is 0.5 ohm resistance and carries 80 A. How much power does it dissipate?.                     ,C,1.92 kW.        ,1.152 kW.     ,3.2 kW.          
3,420,What is the power dissipated in a 500 ohm resistor with a 3A flow?.                      ,A,4.5 kW.          ,1.5 kW.           ,750 kW.          
3,421,A DC circuit containing a total resistance of 100 ohms has a current flow of 250 mA. The power dissipated in the circuit is.                        ,C,0.4 watts.        ,5 watts.        ,6.25 watts.     
3,422,Power is the rate of doing work. It is measured in.        ,A,joules/second.,joules * seconds.         ,watts/second.  
3,423,The power in a circuit when voltage and resistance is given can be found by.                  ,C,V*R. ,V*V*R.     ,V*V / R.        
3,424,A 500 ohm resistor carries a 3 amp current. What is the power dissipated?.           ,C,500 W.     ,5 kW. ,4.5 kW.          
3,425,A 3 ohm resistor dissipates 27 Watts. How much current flows through it?.                       ,C,9 A.   ,0.15 A.           ,3 A.    
3,426,A 48-volt source is required to furnish 192 watts to a parallel circuit consisting of three resistors of equal value. What is the value of each resistor?.           ,B,4 ohm.,36 ohm.          ,12 ohm.           
3,427,A piece of equipment is rated at 750 watts and the applied voltage is 30 volts. The value of the protection fuse should be.                      ,C,20 amps.          ,15 amps.         ,30 amps.          
3,428,"How much power must a 24-volt generator furnish to a system which contains the following series loads? 5 ohm, 3 ohm and 12 ohm.                ",B,402 watts.       ,28.8 watts.,450 watts.       
3,429,A direct current of 12 milliamperes flows through a circuit which has a resistance of 1000 ohms. The power dissipated by the circuit is.,A,144 milliwatts.,12 watts.,12 milliwatts.
3,430,"In a power circuit, the purpose of an inductor is.                  ",C,to dampen voltage surges.      ,to dampen current surges.,to dampen power surges.        
3,431, A single phase circuit has an input voltage of 100V. The current is 10A and the circuit has a power factor of 0.5. The true power is.     ,C,50W.   ,1000W. ,500W.
3,432,Power in a DC circuit is found by.                 ,C,multiplying the voltage by itself and dividing by the current.           ,multiplying current by resistance.,multiplying the resistance by the current squared. 
3,433,If the energy supplied to a circuit for 4hrs 15 minutes at 800 j/sec what would be the energy consumed?.                 ,B,3400 KW Hrs.,3.4 KW Hrs.    ,340 KW Hrs.
3,434, A heater which consumes 800 Kilojoules/sec is on for 4hrs 15min. The energy consumed is.  ,C,340 kWh. ,3.4 kWh.,3400 kWh.      
3,435,A voltage of 250V causes a current of 30mA. What is the wattage?.,A,7.5W.  ,7500W. ,7.5W. 
3,436,Which requires the most electrical power during operation?. ,C,A 12-volt motor requiring 8 amperes.,Four 30-watt lamps in a 12-volt parallel circuit.         ,Two lights requiring 3 amperes each in a 24volt parallel system. 
3,78,Which of the following statements concerning capacitans is false? ,B,Capacitance consist of two conducting metal plates separated by an insulator.,49,Units farad
3,79,"1,5μF…………………nF?",A,1500nF,150nF,"0,015nF"
3,80,270nF……………….pF,B,2700pF,"0,270pF",27000pF
3,81,What is the permittivity value of air?,C,"0,1",0,1
3,82,What is the Formula for capacitance?,C,21,3,17
3,83,"At a voltage of 30V, a capacitor assimilates a charge of 3600mC. Calculate the capacitance of the capacitor?",A,"0,12μF","0,12F","0,12nF"
3,84,"C= 3μF and R= 1MΩ, calculate the time constant?",A,3sn,15sn,30sn
3,85,Which elements belong to the charge-discharge curve?,B,Inductance,Capacitance,Resistance
3,86,Which of the following is not a disadvantage of Electrolytic capacitors?,C,can be usedin DC circuits only,a high leakage current which varies with load and temparature,high capacitance and small size
3,87,Which of the following is not a types of capacitor?,B,Ceramic Capacitor,Silicon Capacitor,Variable and Trim Capasitors
3,88,What is the total capacitance value?,C,"2,2F","0,22F","0,5F"
3,89,What is the total capacitance value?,B,20F,90F,100F
3,437,  A capacitor is fully charged after 25 seconds to a battery voltage of 20 Volts. The battery is replaced with a short circuit. What will be the voltage across the capacitor after one time constant?. ,B,0 volts.            ,7.36 volts. ,12.64 
3,438,The voltage rating of a capacitor is.   ,A,the max voltage that can be constantly applied.  ,the min voltage required to charge.,the normal operating voltage.
3,439,The relative permittivity of a capacitor is.,B,the permittivity of the dielectric.        ,the relative permittivity of the dielectric in relation to a vacuum.      ,the permittivity of dielectric in relation to dry air.  
3,440,"When checking a capacitor with an ohmmeter, if the reading shows charging but the final reading is less than normal then the possible fault is a. ",A,leaking dielectric capacitor.    ,short circuit dielectric.            ,open circuit dielectric.
3,441,"Three capacitors 10 microfarads, 10 nanofarads and 10 millifarads are connected in parallel. What is the total capacitance?. ",B,10.01001 millifarads.,111 millifarads.           ,1.001001 millifarads.
3,442,"If a 1milliFarad capacitor has a potential difference across it of 5V, what is the energy stored?.           ",B,12.5 Joules,12.5 milliJoules. ,25 mJoules.
3,443,A capacitor with double the area and double the dielectric thickness will have.   ,B,double the capacitance.           ,the same capacitance. ,half the capacitance.   
3,444,An electrolytic capacitor is used where.                     ,B,minimum losses are essential.,there is a polarized input.        ,high frequency AC is used. 
3,445,What must you do to make a 3 F capacitor circuit into a 2 F circuit?.  ,B,Put a 2 F capacitor in parallel. ,Put a 6 F capacitor in series. ,Put a 1 F capacitor in series.   
3,446,The time required to fully charge a 1 µ(micro)F capacitor in series with a 100k ohm resistor is.     ,C,100 seconds. ,100 milliseconds.        ,500 milliseconds.        
3,447,A 50 μ(micro) Farad capacitor is fed with a current of 25 milliAmpere. How long will it take to charge it to 100Volts?.                    ,A,1 second.         ,0.2 seconds.    ,12 minutes.      
3,448,In a circuit C = 25 microfarads and the current flow is 40 microamps for 4 seconds. What is the voltage?.   ,A,6.4Volts.         ,3.2Volts.         ,12.8Volts.       
3,449,Three 12 µ(micro)F capacitors are in series. The total capacitance is. ,B,12 µ(micro)F.  ,4 µ(micro)F.    ,36 µ(micro)F.  
3,450,The time constant of a capacitor is the time.              ,B,the current to reach 63.2% of maximum.        ,for the emf to reach 63.2% of maximum.       ,to reach maximum current.     
3,451,The capacitance of a capacitor is dependant upon.    ,B,the rate of change of current in the circuit.,he type of material separating the plates. ,the charge on it.          
3,452,"When different rated capacitors are connected in parallel in a circuit, the total capacitance is.   ",C,less than the capacitance of the lowest rated capacitor.         ,equal to the capacitance of the highest rated capacitor.         ,equal to the sum of all the capacitances.  
3,453,One Picofarad is.                    ,C,1 * 1012  farad. ,1 * 10-6  farad.,1 * 10-12  farad.            
3,454,The switch on a DC circuit containing a fully charged capacitor is opened. The voltage across the capacitor.                ,C,drops immediately to zero.     ,starts to fall exponentially to zero.      ,remains equal to the original charging voltage supply.           
3,455,The current in a DC circuit containing a fully charged capacitor is.  ,A,zero.    ,is dependent upon the size of the capacitance of the capacitor.   ,maximum.       
3,456,A capacitor is a barrier to.   ,C,both.    ,A.C.    ,D.C.    
3,457,"What is the total capacitance of a parallel circuit containing three capacitors with capacitance of 0.25microfarad, 0.03microfarad, and 0.12microfarad, respectively?.     ",A,0.4 µ(micro)F.,0.04 µ(micro)F.  ,0.04 piko Farad.          
3,458,When two capacitors are connected in series.                        ,B,the charge stored on each is inversely proportional to the voltage across it.  ,the charge stored on each is the same.   ,the charge stored on each is directly proportional to its capacitance.
3,459,The charge on a capacitor is expressed as.  ,C,the ratio Q/V.  ,the product Q * V.      ,the product C * V.      
3,460,"When handling a high voltage capacitor in an electrical circuit, be sure it.      ",B,has a full charge before removing it from the circuit.,is fully discharged before removing it from the circuit. ,has at least a residual charge before removing it from the circuit.
3,461,The dielectric constant of a capacitor is a measurement of.     ,B,the electrical resistance of the capacitor dielectric.     ,the electrostatic energy storing capacity of the capacitor dielectric. ,        the electrical repulsion of electrons within the dielectric material.  
3,462,Three 12 microfarad capacitors in parallel. The overall circuit capacitance is.     ,C,4 microfarads. ,1 microfarads.,36 microfarads.           
3,463,A circuit has 1 megohm and 8 microfarads. What is the time constant?.   ,A,8 seconds.       ,1 second.         ,40 seconds.   
3,464,A capacitor rating is.               ,B,the voltage it will charge to. ,the maximum continuous voltage it can take. ,the voltage it will rupture at.   
3,465,The multiplier colour coding on a capacitor is in.                   ,A,picofarads.      ,farads.,microfarads.    
3,466,"When a capacitor is charged from a DC supply, the voltage/time curve is.     ",C,logarithmic.     ,linear.  ,exponential.     
3,467,An electrolytic capacitor is used because it has a.                  ,C,small physical size for low leakage current.  ,large physical size for a large capacity.,small physical size for a large capacity.
3,468,An electrolytic capacitor would be used in circuits supplying. ,C,heavy loads.    ,light loads.      ,heavy / light loads.      
3,469, A 20 Picofarad capacitor with a 1 Megohm resistor takes how long to charge?.   ,A,100 microseconds.      ,20 milliseconds. ,0.1 second.      
3,470,The discharge curve of a capacitor is.             ,A,Exponential.    ,Logarithmic.    ,Linear.
3,471,What is the value of a monolithic capacitor with 103 on it?.  ,B,1000pf.            ,"10,000pf.         ","100,000pf.       "
3,472,"What is the formula for working out the capacitance of a capacitor if K = dielectric constant, A = area of the plates, d = distance plates apart?.              ",A,c = K*A/d.      ,c = d/K*A.      ,c = K*d/A.      
3,473,Total capacitance of 3 capacitors each 12milliFarad in a parallel circuit.  ,A,36milliFarad.   ,12milliFarad.   ,6mf.     
3,474,A combination of 1 megohm and 8 microfarad would give a time constant of.          ,C,40 seconds.     ,400 ms.    ,8 seconds.       
3,475,"Generally, what is the voltage across a fully charged capacitor?.   ",B,Less than circuit voltage.        ,Same as circuit voltage.  ,More than circuit voltage.
3,476,When would you use an electrolytic capacitor?. ,C,On a balanced circuit. ,Low output compared to size required.          ,Large output compared to size required.        
3,477,"A capacitor has Brown, Black and Orange bands. It's value is.  ",B,10 picofarads. ,10 nanofarads.    ,100 picofarads.           
3,478,Voltage measured between the plates of a capacitor will be generally.                     ,B,can dangerously higher than applied voltage.,the same as applied voltage.   ,less than applied voltage. 
3,479,Dielectric constant of a capacitor is.               ,B,max V that can be applied to a capacitor.,electrostatic storing capability of the dielectric. ,max I stored in the capacitor.
3,480,One microfarad is.  ,C,1 * 10-12 farads.         ,1 * 1012 farads.          ,1 * 10-6 farads.           
3,481,A circuit with a capacitor has 6 volts applied to it with a charge of 2400 pico-coulombs. What would the charge be if the applied voltage was 1.5 volts?                        ,C,2400 * 10-12 coulombs.          ,600 * 10-9 coulombs.,600 * 10-12 coulombs. 
3,482,"In a capacitor, the dielectric strength is measured in.             ",A,Farads per meter.  ,Volts per metre.          ,Coulombs per m2.       
3,483,"Three capacitors connected in series, each having a value of 12 picofarads, calculate the total ",B,36 picofarads.,4 picofarads.   ,12 picofarads.
3,90,Which of the following is false?,C,Magnets has N and S poles.,"N; North pole , S; South pole.",Like pole attract each other.
3,91,Which of the following is not a type of magnetic materials?,B,Ferromagnetic material,Electromagnetic material,Diamagnetic material
3,92,What is the ferromagnetic material?,A,Material that can be attracted by a magnet.,Material that cannot be attracted by a magnet.,Material that can be repel by a magnet.
3,93,What is the magnetic flux? ,C,Magnetic flux is the resistance of the magnetic circuit.,Permeability of the magnetic circuit.,The line of force within a magnet field form a magnetic flux.
3,94,The magnetic flux density depends on…………………?,A,………………… permeability of the metarial and magnetic field strength(H).,………………… current and reluctance of the magnetic circuit.,………………… the voltage applied to the circuit and current density.
3,95,Which of the following about passing on electric current through the conductor is wrong?,B,Magnetic field occurs around the conductor.,The direction of the magnetic field around the conductor to the left hand rule of the composition.,The direction of the magnetic field around the conductor to the right hand rule of the composition.
3,96,What is the direction of the current through the conductor the magnetic field ?,B,Anticlockwise,Clockwise,Counterclockwise
3,97,Which of the following statements is incorrect hysteresis curve?,C,B-H consist of magnetic characteristic,İndicates the value on the coarcivity force (S).,İndicates the direction of the magnetic field.
3,98,What is the Remanence? ,B,Reluctance,Remanence,Resistance
3,99,Which of the following is ferromagnetic material?,A,Iron,Copper,Aluminium
3,100,What is the permeability value of air?,B,10,1,0
3,101,Which of the following does not determine the magnetic flux densty of the electromagnet?,C,The current in the coil,The number of turs,Applied voltage
3,484,Magnetic inclination is the least at the.,B,poles.   ,equator.           ,isoclines.          
3,485,Ferromagnetic materials can be magnetized. ,A,below a certain temperature.   ,above a certain temperature. ,within a band of temperatures.           
3,486,Glass is an example of a.    ,C,coercive material.        ,paramagnetic material.      ,diamagnetic material.  
3,487,"A solenoid of 10 turns per metre carries a current of 5A. If the current is reduced to 2.5A, how many turns would be required to maintain the same magnetic field?.   ",A,20,50,5
3,488,Which of the following materials is easiest to magnetize?.  ,B,High grade steel.         ,Soft iron.         ,Cast iron.         
3,489,"To find which end of an electromagnet is the north pole, use the.",B,Fleming's Left Hand Rule. ,Right Hand Clasp Rule.          ,Cork Screw Rule. 
3,490,The earth's magnetic field is greatest at the.               ,C,magnetic equator.        ,geographic poles.        ,magnetic poles.           
3,491,The lines of magnetic flux from a magnet will.  ,B,attract each other.       ,repel each other.  ,have no effect upon each other.          
3,492,Of the following which pair of materials would most readily become magnetized?.    ,A,Iron and steel. ,Copper and steel.        ,Nickel and bronze.
3,493,The core material used for an electromagnet is soft iron because. ,C,its magnetism is not easily destroyed.            ,it retains most of its flux density when demagnetized.          ,it demagnetizes easily.
3,494,If the North pole of a magnet is brought nearer to the North pole of another magnet.,C,attraction between them will be increased.     ,repulsion between them will be reduced.       ,repulsion between them will be increased.  
3,495,Where is the magnetic dip least?. ,C,Poles.   ,Isoclinals.,Equator.          
3,496,"When a number of ferrite pieces are grouped together, they. ",C,are semi-permanent magnets when DC is passed through them.,electromagnets.           ,can be used to store binary code.        
3,497,Ampere turns is calculated by the number of turns.               ,A,multiplied by current.,divided by current.,multiplied by magnetic flux. 
3,498,The unit of flux is the.                        ,B,Ampere turns / metre.,Weber.,Ampere turns.
3,499,Lines of magnetic flux pass from.,C,South to North.           ,East to West.   ,North to South. 
3,500,Why is ferrite used in memory circuits?.                    ,C,High reluctance.,Low permeability.       ,High remanence.         
3,501,Magnetic lines are flowing parallel. They will.                       ,C,have no effect on each other.  ,attract each other.       ,repel each other.          
3,502,The horizontal component of the earth's magnetic field is most strongly felt at.  ,A,equator.           ,45 degrees latitude.     ,poles.   
3,503,Two parallel lines of magnetic flux in the same polarity. ,A,repel each other. ,have no effect on each other.  ,attract each other.       
3,504,Magnetic fields around two parallel conductors carrying current in the same directions will. ,B,repel.,attract.,will attract or repel depending on the type of current.           
3,505,Magnetic field on a solenoid is.                      ,B,the same both inside and outside the coil.      ,weakest outside the coil.         ,strongest outside the coil.       
3,506,Which of the following is absolute permeability?. ,C,µ(micro)r.        ,µo(micro node).    ,µ(micro).         
3,507,The symbol for flux density is.        ,C,H(capital). ,ø(phy). ,B(capital).  
3,508,A paramagnetic material has a relative permeability of.    ,C,zero.    ,less than unity.            ,greater than unity.       
3,509,Through which material will magnetic lines of force pass the most readily?. ,B,Copper.           ,Iron.    ,Aluminium.
3,510,Permanent magnets have.  ,A,"high reluctance, high coercive force.  ","low reluctance, high coercive force. ","high reluctance, low coercive force."
3,511,The term used to denote the strength of a magnetic field is.             ,C,retentivity.       ,hysteresis.        ,flux density.    
3,512,A soft iron core is used in an ELECTRO magnet because. ,B,it has LOW permeability and HIGH coercivity.        ,       it has HIGH permeability and LOW coercivity.        ,it has HIGH permeability and HIGH coercivity.   
3,513,A non-magnetic metal.     ,B,has high retentivity.    ,has no permeability.    ,is a poor conductor.    
3,514,What is the effect of inserting an iron core into a current carrying coil?.  ,B,The flux density of the original magnetic field remains constant.,The core tends to move from a stronger to a weaker part of the field.          ,The flux density of the original magnetic field produced by the coil is increased. 
