Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
16,246,Black smoke emitting from an exhaust pipe manifold is an indication of:,A,Over rich mixture.,Fouled spark plugs.,Worn piston rings.
16,247,Two common terms are often used to describe fuel-air mixture are,B,poor and rich,lean and rich,high and low
16,248,"To allow the air to enter and leave the float chambers as the fuel level rise and falls, all float chambers are facilitated with",A,vents,covers,valves
16,249,"At idle, the air/fuel ratio is",A,richer than stoichiometric,the same as stoichiometric,weaker than stoichiometric
16,250,The narrowest part of the venturi is called:,B,the choke,the throat,the neck
16,251,Where does an accelerator pump deliver fuel?,B,To the top of the float chamber,To the air going to the venturi,To the edge of the throttle valve
16,252,When air flows through a venturi there will be,B,an increase in temperature and pressure,a decrease in pressure and temperature,an increase in pressure an a decrease in temperature
16,253,What component is used to ensure fuel delivery during periods of rapid acceleration?,B,Water injection pump,Acceleration pump,Standby carburettor
16,254,Carburettor icing will cause:,A,a rich mixture,a weak mixture,no affect at all
16,255,"At idle, where is the fuel delivered to?",C,The throat of the venturi,The top of the mixture control valve,Adjacent to the edge of the throttle valve
16,256,"In the automatic mixture control, the aneroid capsule is vented to",C,the venturi,the diffuser,Atmosphere
16,257,"In a piston engine, the purpose of an altitude mixture control is",A,to correct for variation in the fuel/air ratio due to decreased air density at altitude,to richer the mixture strength due to decreased air density at altitude,to weaken the mixture strength because of reduced exhaust back pressure at altitude
16,258,"To provide for proper engine operation under various engine loads, speeds and air densities, most carburetors include at least the following systems",B,"main metering, power enrichment, idling and mixture control","mixture control, idling, main metering and acceleration","main metering, idling, mixture control, accelerating and power economizer"
16,259,A typical mixture strength for climbing power is:,C,20: 1,8: 1,12 : 1
16,260,"For take-off power, the mixture strength should be:",C,very weak,normal,very rich
16,261,Vents are incorporated in fuel tanks to,B,prevent overfilling of the tanks,prevent a depression forming in the tank which would affect the fuel flow rate,purge the tanks of fuel vapor when empty
16,262,A charge of 0.083 to 1 equals a fuel to air ratio of,C,12:1,6.1,0.083
16,263,Air through the venturi:,A,decreases in pressure,remains constant,increases in pressure
16,264,"What will happen to the air/fuel ratio of a float chamber carburetor without a mixture control, when the aircraft climbs to altitude?",B,It will go weak,It will go rich,It will remain unaltered
16,265,If the mixture is weakened below the best power fuel/air ratio the engine power will:,B,"initially increase , but below take off power will decrease",decrease,increase
16,266,"When fuel priming is used to assist engine starting, a quantity of fuel is supplied directly to",B,the inside of the combustion chamber in the region of the sparking plug points,the induction manifold,the carburetor butterfly valve
16,267,In a Bendix Injector system fuel from the airflow section and regular system passes to:,A,the flow divider,the induction manifolds,the throttle valve
16,268,"If an aircraft engine is equipped with a carburettor that is not compensated for altitude and temperature variations, the fuel/air mixture will become",C,richer as the altitude increases and leaner as the temperature increases,leaner as either the altitude or temperature increases,richer as either the altitude or temperature increases
16,269,There is an air leak between the fuel priming line and the engine. This would:,C,cause a weak mixture at idling and low engine revolutions,cause a rich mixture at idling and low engine revolutions,prevent the engine starting or continuing to run
16,270,A fuel/air mixture of .083 lb of fuel to 1 lb of air is a mixture ratio,,8.3: 1,6 : 1,12 : 1
16,271,The pressure balance duct maintains the balance of pressure between:,A,the carburetor inlet and the float chamber,the engine compartment and the float chamber,the throttle and the float chamber
16,272,"In a PIC fitted with an idle/enrichment valve, at idle the valve is held off its seat by",C,fuel pressure,air pressure,mechanical linkage
16,273,"In the air bleed mixture control with the control valve fully open allowing atmospheric pressure into the float chamber, the mixture is",A,fully rich,economical weak,at cut off
16,274,Fuel is drawn from the float chamber by:,B,pressure in the float chamber,depression in the throat area,pressure in the throttle area
16,275,"In a PIC fitted with a fuel control unit, the power valve is opened by",A,fuel pressure above the rich cruise range,mechanical linkage from the throttle valve at take off,air pressure in the power range
16,276,Air for the diffuser is ducted from:,A,the pressure balance duct,the throttle area,the engine compartment
16,277,An accelerator pump provides extra fuel to:,B,ensure a good starting procedure,prevent a ‘flat spot' on rapid power increase,provide extra rich mixture for take-off
16,278,The purpose of a choke tube in a carburetor:,B,is to prevent enrichment of the mixture due to high air velocity through the carburetor,is to create the depression necessary to cause fuel to flow through the carburetor jets,is to ensure complete atomization of the fuel before entering the induction system
16,279,A fuel supply boost pump may be required to prevent boiling or vapor locks in the fuel due to the,A,decreased atmospheric pressure at altitude,very weak mixtures required at altitude,rich mixture used at high power
16,280,An electrically driven auxiliary fuel pump,B,eliminates the need for a carburetor float chamber since it ensures a positive supply of fuel,ensures a positive flow of fuel to the engine particularly when a high fuel flow is demanded,eliminates the need for a tank venting system
16,281,The use of carburettor air heater when it is not needed causes,A,a decrease in power,excessive increase in manifold pressure,a very lean mixture
16,282,The airflow enrichment valve fitted to some PICs is located,A,in a fuel line parallel to the fuel line to the main jet,in the line connecting the automatic and manual mixture controls,in the fuel line between the accelerator pump and the discharge nozzle
16,283,If a magneto becomes earthed,B,the switch will fail to stop the engine,the magneto will cut out,the engine will operate as normal
16,284,The magneto of an engine fitted with a constant speed propeller should be checked,B,in full coarse pitch,in fully fine pitch,while propeller is constant speeding
16,285,"When a magneto switch is set to OFF, how is the magneto made safe?",B,Earth one end of the circuit,Earth both ends of the circuit,Mageneto is already safe if its switch is set to OFF
16,286,Sparks from a magneto in a confined structure cause what problem?,B,Open circuits in the HT coil,Flashover,Open Circuits in the LT coil
16,287,Burned magneto points are caused by,B,A faulty distributor,A faulty capacitor,a fault in the ignition harness causing the spark to occur internally
16,288,The engine is checked for dead cut at:,A,slow running,full throttle,cruising RPM
16,289,With the Magneto Switch in the off position the magneto is:,C,Closed Circuit,Open Circuit,Earthed
16,290,The engine is checked for a dead cut at slow running:,A,to check ignition system before tests at higher engine revolutions,to check operation of both plugs in the cylinder,to check ignition at high and low engine revolutions
16,291,When might an engine use fine wire spark plugs rather than massive electrode plugs,C,When greater power is required,When engine weight is an issue,When plug fouling is an issue
16,292,What is the purpose of the wire braid covering HT ignition leads?,B,To ensure no short citcuits occur,To prevent radio interference,To prevent damage to the leads
16,293,The magnetos:,A,provide the high voltage at the spark plugs,provide power for the aircraft electrical system,provide power to charge the batteries
16,294,As engine speed increases the position of the ignition spark is:,C,not altered,retarded,advanced
16,295,An impulse starter is a device to assist in starting an engine which uses:,A,a coil spring to increase momentarily the speed of rotation of the magneto,a special starting battery which provides a sudden impulse of electricity to the plugs,an explosive inserted in a special tube
16,296,What will happen if a magneto becomes disconnected from the switch?,B,The other magneto will carry full load,The switch fails to stop the engine,The engine will cut out
16,297,The supply in a magneto is transformed from low to high tension by:,A,the rapid reversal of the field in the primary windings reacting with the secondary windings,the turning of the distributor arm causing a rapid decay,a magnetized rotor turning between magnetized pole pieces
16,298,What is the purpose of the resistor built into the centre electrode of most spark plugs?,B,To reduce the voltage released by the spark,To minimse the current flow for each spark,To minimise wear of the electrode caused by the high voltage spark
16,299,Ignition harnesses have rigid outer conduits:,A,To reduce radio interference and prevent damage,To prevent damage,To reduce radio interference
16,300,Why is it important to ensure the correct 'reach' of spark plug is used?,B,To ensure sufficient power from the spark,to ensure the correct position of the spark,To ensure correct timing of the spark
16,301,When using a timing light to test a magneto what does the light illuminating indicate,A,That the points are just opening,That the points are just closing,That the points have closed fully
16,302,Prior to turning the propeller you must:,C,Ensure the plugs are earthed,Ensure the magnetos are armed,Ensure the mag switches are off
16,303,A High Tension Booster Coil supplies a high tension:,C,current to supplement an inadequate current of the primary circuit at low speeds,current direct to the sparking plug,voltage direct to the rotor arm retarded electrode
16,304,The starter light remains on after engine start. This indicates,C,no problem as this is normal,the starter motor is still engaged and the engine must be stopped and the cause investigated,there is still power being supplied to the starter motor
16,305,Magnetos should be checked at slow running to ensure that:,A,the control of the ignition system is correct before an ignition check is carried out at higher power,The magneto drop is not excessive at both low and high rev/min,both sparking plugs are functioning correctly in individual cylinders
16,306,The purpose of a condenser as fitted in a magneto is to:,A,assist in the rapid break down of the primary current and prevent arcing at the contact breaker points,reduce the high tension voltage of the secondary circuit,delay the rapid break down of the primary current and prevent arcing at the points
16,307,The spark-plug is usually fitted into:,B,the crankcase,the cylinder head,the cylinder wall
16,308,A magneto impulse coupling provides:,B,a retarded spark for idling and an advanced spark for higher rev/min,a stronger retarded spark for starting,a means of adjusting the magneto internal timing
16,309,Which statement is correct regarding a four-stroke cycle aircraft engine?,B,The intake valve opens on the intake stroke,The intake valve closes on the compression stroke,The exhaust valve opens on the exhaust stroke
16,310,"On a liquid cooling system, how is heat dissipated?",C,by cooling air around the cylinder fins,by opening cowling flaps,by cooling air through a radiator
16,311,"In an air cooled aero-engine, cooling air is directed around the cylinders",B,by controllable cowl gills,by means of suitably shaped cylinder baffles,by metered jets
16,312,Exhaust back pressure,A,decreases as an aircraft descends and thereby improves power output,increases as an aircraft climbs and thereby reduces power output,decreases as an aircraft climbs and thereby improves power output
16,313,On which stroke or strokes are both valves on a four-stroke cycle reciprocating engine cylinder open ?,A,Exhaust and intake,Intake,Exhaust
16,314,Engine temperature control:,C,keeps the engine hot,keeps the engine cool,keeps the engine temperature within safety limits
16,315,What is the best indication of worn valve guides ?,A,High oil consumption,Low oil pressure,Low compression
16,316,"In a non- supercharged engine, with the throttle fully open, the pressure in the induction manifold is:",C,higher than atmospheric,the same as atmospheric,slightly lower than atmospheric
16,317,What fluid is mixed with water used in engine liquid cooling systems?,B,Methanol,Ethylene glycol,Distilled water
16,318,"At full throttle to ensure cooling, mixture is automatically",A,enriched,pre-heated,weakened
16,319,A typical induction system on a normally aspirated engine consists of four components named as,C,"fuel delivery system, air filter, induction manifold and exhaust manifold","air intake, air filter, fuel delivery system and hoses","air intake, air filter, fuel delivery system and induct manifold"
16,320,The piston cooling fins are cooled by,C,airflow,fuel,oil
16,321,The cylinder deflector:,C,controls the temperature of the engine,deflects air away from the cylinder,deflects air onto the cylinder
16,322,"In a piston engine, the manifold pressure",A,increases as the throttle opens,decreases as the throttle opens,is unaffected by throttle position
16,323,Excessive valve clearances will cause the duration of valve opening to,A,decrease for both intake and exhaust valves,decrease for intake valves and increase for exhaust valves,increase for both intake and exhaust valves.
16,324,When a valve is lapped to its seat the line of contact should be at the,C,bottom of the face,top of the face,centre of the face
16,325,As the throttle of a normally aspirated engine is opened the pressure in the induction system:,A,increases,decreases,remains the same
16,326,"Using the following information, determine how many degrees the crankshaft will rotate with both the intake and exhaust valves seated. Intake opens 15o B.T.D.C.
Exhaust opens 70o B.B.D.C.
Intake closes 45o A.B.D.C
Exhaust closes 10o A.T.D.C.
",B,610o,245o,290o
16,327,Engine cooling is usually:,C,it does not matter,controllable,not controllable
16,328,A supercharger is driven by,B,an electric motor,the engine,the exhaust gas
16,329,Full throttle height is determined by:,C,ambient temperature,altitude,manifold pressure and RPM
16,330,A supercharger is used to increase power during the:,B,landing.,climb,descent.
16,331,The Automatic Boost Control fitted with a Turbocharger will,A,increase the efficiency of the Turbocharger,prevent detonation by closing the throttle during take-off at sea level,prevent detonation by slowing the supercharger down at sea level
16,332,Manifold pressure is:,B,"the pressure in the induction system above or below the standard msl pressure, whereas boost pressure is the absolute pressure in the induction system","the absolute pressure in the induction system, whereas boost pressure is the pressure in the induction system above or below standard msl pressure",another name for boost pressure and both are the absolute pressure in the induction system
16,333,A supercharger is usually capable of delivering what induction pressure to the cylinders?,C,half atmospheric pressure,three times atmospheric pressure,twice atmospheric pressure
16,334,A normally aspirated engine is one which:,B,has four cylinders,is not supercharged,is air cooled
16,335,"In the event of an engine shut-down in flight, re-starting of a turbo-charged engine in comparison with one at normal aspiration,",A,is the same,is more difficult,is easier
16,336,The waste gate is operated by:,A,the automatic boost control,exhaust gas temperature,the pressure controller
16,337,"When compared with a normally aspirated engine, the response of a turbocharged engine to rapid throttle opening:",B,is better,is worse,is the same
16,338,"The exhaust back pressure, with a turbocharger installed:",A,is increased,remains the same,is decreased
16,339,The waste gate of a turbo charger is fitted:,A,in the exhaust manifold,in the inlet manifold,at the carburettor
16,340,The position of the throttle for take-off is determined by:,A,the over-boost warning light,the cylinder head temperature,the engine detonating
16,341,Automatic boost control:,A,maintains an automatic preset boost pressure,prevents excess boost pressure and detonation,gives correct mixture strength for boost pressure
16,342,"In a supercharger, the mixture:",A,enters through the eye of the impeller and leaves at the periphery,enters through the turbine and leaves at the compressor,enters through the periphery of the impeller and leaves at the eye.
16,343,If the boost pressure is too low this would result in:,C,a drop in the engine revolutions per minute,the engine vibrating,the engine not developing its full power
16,344,Utilisation of a supercharger will cause:,B,the CHT to decrease due to an increase in fuel flow,the engine to run hotter due to the higher power output,the CHT to increase and oil pressure to decrease
16,345,A supercharger is fitted in order to:,A,increase the power output of the engine,improve the efficiency of the engine,overcome the decrease in density at altitude
16,346,Rated altitude is:,B,the height at which boost pressure ceases to beeffective with specific engine revolutions per minute,the maximum height at which rated boost can bemaintained at specific engine revolutions per minute,the comparison of boost at sea level and a given altitude
16,347,With a supercharged engine at constant rev/min the initial power increase with altitude is due to:,B,the decrease in density of the atmosphere,the pressure required to exhaust the used gas is not so great as at sea level,the supercharger passing a mixture of less weight to the engine
16,348,A normally aspirated engine is a:,C,poppet valve engine,four stroke engine,unsupercharged engine
16,349,The automatic boost control operates:,B,the mixture control,the waste gate,the throttle butterfly
16,350,Engine turbochargers,C,return part of the exhaust gas in the induction air,use a waste gate valve located in the induction air system,are powered by the energy in the engine exhaust gases
16,351,The rotational speed of the compressor in a turbo-charger is controlled by:,C,the pilot,the throttle butterfly,the waste gate
16,352,Over-boosting an engine fitted with a turbocharger is prevented by installing:,A,a waste gate controller,a manifold pressure gauge,an automatic boost control
16,353,The turbine wheel of the turbocharger:,B,drives the compressor through gearing,is driven from the same shaft as the compressor,is provided with a clutch to drive the compressor
16,354,A turbocharger designed to maintain sea-level pressure at altitude is termed:,B,a ground boosted turbo charger,an altitude turbo-charger,a turbo super-charger
16,355,"When the power lever is opened at sea level, the throttle butterfly of an engine with an internal supercharger would be:",A,partially open,fully closed,fully open
16,356,The function of the diffuser in the supercharger is to:,C,increase the velocity and decrease the pressure,decrease the velocity and decrease the pressure,decrease the velocity and increase the pressure
16,357,An internal supercharger is one which:,A,compresses mixture,compresses exhaust gas,compresses air
16,358,Boost pressure is indicated on:,C,a cylinder head temperature gauge,a RPM and manifold gauge,a manifold pressure gauge
16,359,What is the purpose of the intercooler in a supercharger:,C,to prevent overheating of the induction manifold,to increase the volume of the charge,to prevent risk of detonation
16,360,Boost  pressure is:,A,the manifold pressure in pounds per square inch above atmospheric pressure,the absolute pressure in the induction manifold measured in millibars,the absolute pressure in inches of mercury
16,361,"The power developed by a supercharged engine at sea level, compared to that developed by an identical, but normally aspirated engine:",A,is greater,is the same,is worse
16,362,What is Full Throttle Height?,C,the cruising height for any boost,the maximum height at which a given boost can be maintained,the height at which the engine is at rated boost
16,363,The volatility of a fuel is its ability to:,B,changes from solid to liquid state,change readily from liquid to vapour state,change readily from vapour to liquid state
16,364,The type of fuel used in an engine with a turbocharger installed is:,C,AVTAG,AVTUR,AVGAS
16,365,Water present in a fuel system,C,will quickly evaporate,will remain on the surface of the fuel,will settle in the lowest part of the system
16,366,"When the true weight of A particular supply of lubricating oil is not available, the weight may be assumed to be:",B,10 pounds per Imperial gallon,8.1 pounds per Imperial gallon,9 pounds per Imperial gallon
16,367,"If a fuel volatility is low, there will be:",A,will give inequality of distribution in the induction system,equal distribution of fuel in the induction system,will have no effect on distribution
16,368,The “startability” of a fuel is:,B,its ability to drain away after starting,its ability of the fuel to give easy starting,the ability of the fuel not to dilute the oil system
16,369,The burning process of a fuel in a cylinder is:,B,slow action,by chain reaction,instantaneous
16,370,"If an aircraft uses 87 octane grade, this indicates that:",B,there is 87% heptane and 13% isooctane.,there is 87% isooctane and 13% heptane.,there is 87% isooctane and 13% tetraethyl lead.
16,371,The purpose of the oil in a lubrication system is to:,A,Clean cool reduce friction and seal,Clean cool reduce friction and warm the engine prior to start,Clean cool and reduce friction
16,372,The maximum permitted sulphur content in aviation fuel is kept at,A,0.001%,0.010%,0.025%
16,373,The calorific value of a fuel is measured in:,C,centigrade heat units,calories,British Thermal Units
16,374,The anti-knock value of a fuel is the degree of resistance to:,B,dissociation,detonation,pre-ignition
16,375,Tetraethyl led is added to gasoline:,C,of grades below 100 octane,of all grades,of grades above 100 octane.
16,376,The usual method of producing aviation fuel is called,B,separating,fractionating,breaking up
16,377,A wet sump engine is one where:,B,the oil is contained in a separate oil tank,all the oil is contained in the engine,a small quantity of oil is left in the engine replenished from a separate tank
16,378,Where is the oil control ring fitted?,A,Below the compression rings,Above the compression rings,In between the compression rings
16,379,An incorrectly fitted oil control ring will,C,have no effect on engine performance,lead to an increase in oil consumption,reduce cylinder wall lubrication
16,380,An oil pressure filter is fitted:,C,between the engine and the oil tank,between the oil tank and the oil pressure pump,between the oil pressure pump and the engine
16,381,A wet sump oil system,B,uses an oil tank fitted to the lower part of the crankcase,is sealed internally with jointing compound,uses a separate oil tank
16,382,The most probable cause of small fluctuations in oil pressure would be:,B,the pressure relief valve sticking,lack of oil,the scavenge pump working at greater rate than pressure pump
16,383,A small ‘hot-pot’ is sometimes installed in oil tanks to:,A,assist in more rapid warming,act as an added supply of oil,lengthen the warm-up period
16,384,Airspace is provided in an oil tank to allow for:,C,filter by-pass,inverted operation,frothing and expansion
16,385,The scavenge pump in an engine has:,B,a smaller capacity than the pressure pump,a greater capacity than the pressure pump,the same capacity as the pressure pump
16,386,An oil pressure relief valve is fitted to:,B,filter the oil,maintain constant pressure under varying degrees,maintain constant temperature
16,387,The oil temperature gauge records the temperature of the oil:,C,at the oil cooler,returning from the sump to the oil cooler,being delivered to the engine
16,388,If there is a rapidly rising oil temperature the most probable cause,C,the wrong grade of oil in the system,that the air shutters are open,‘coring’ of the oil cooler
16,389,"A pressure relief valve, if fitted to an oil cooler will protect the oil",B,opening when the oil pressure is too low,opening when the oil is viscous in cold starting conditions,opening when the oil temperature is too high
16,390,The most probable cause of wide fluctuations in oil pressure would be:,B,the scavenge pump working at greater rate than pressure pump,the pressure relief valve sticking,lack of oil
16,391,"During run-up, engine oil temperature is slow in reaching its normal operating temp; this could be caused by:",A,the thermostatic valve being inoperative,low viscosity of the oil,the oil by-passing the cooler on return to tank
16,392,Oil returning to the oil tank is filtered by:,A,the oil scavenge filter,the oil pressure filter,the oil tank filter
16,393,Oil is pumped through a gear type oil pump,A,by being carried between the teeth of each gear round the outside of the meshing gears,by centrifugal force,by being forced through the meshing teeth of the gears
16,394,"On starting an engine from cold, the actual oil pressure within the engine will rise",A,to a figure greater than the normal operating pressure and will fall as the engine warms up,to the normal operating pressure and remain stable until the engine warms up,to a figure lower than the normal operating pressure and will rise as the engine warms up
16,395,Engine oil pressure indication is taken from:,C,the outlet side of the scavenge pump,the inlet side of the pressure pump,the outlet side of the pressure pump
16,396,A purpose of the filter in the scavenge oil system of a piston engine:,C,is to prevent contamination of the oil contained in the oil tank by the products of combustion,is to filter the oil before it enters the cooler so preventing coring in the matrix,is to protect the scavenge pump against damage by foreign matter accumulated by the oil during its passage through the engine
16,397,"If ‘coring’ of the oil cooler exists, it is corrected by:",B,opening the air shutters,closing the air shutters,climbing
16,398,The purpose of a CSU oil pump is to,C,provide internal lubrication of the CSU,provide unfeathering oil pressure only,boost the engine oil pressure to an acceptable level for propeller operation
16,399,"Blue smoke in the exhaust, without a drop in engine revolution indicates",B,rich mixture,oil burning in the cylinders,weak mixture
16,400,When the temperature of the oil is low:,C,the oil passes through the engine without difficulty,temperature has no effect on the passage of oil through the engine,it is difficult for the oil to pass through the engine
16,401,The purpose of the pressure relief valve in an oil system is:,A,to maintain oil pressure within an acceptable upper limit,to protect the oil pressure gauge,to ensure good scavenging
16,402,A DC ratiometer is commonly used in conjunction with,A,a resistance thermometer,a Fuel Flowmeter,a manifold pressure gauge
16,403,Two types of thermocouple used on aero engines are:,A,surface contact and immersion,shielded and surface contact,immersion and deep probe
16,404,The CHT thermocouple system gauge is a,C,DC Ratiometer type,AC Ratiometer type,moving coil millivoltmeter type
16,405,Where are the hot and cold junctions in a thermocouple type cylinder head temperature indicating system located?,A,"the hot junction is at the cylinder, the cold junction at the instrument",both are located in the cylinder,"the cold junction at the instrument, the hot junction at the instrument to stop it freezing in cold conditions"
16,406,Which of the following is a primary engine instrument?,B,Boost pressure gauge,Engine tachometer,Cylinder head temperature gauge
16,407,A manifold pressure gauge:,B,measures differential pressure between the intake and exhaust manifolds,measures absolute pressure in the intake manifold,measures differential pressure between atmospheric and manifold pressure
16,408,Extension leads for Copper-Constantan thermocouples are contained in What colour coded sheaths (International IEC 584-3)?,C,Red and blue sheaths,Blue and white sheaths,Brown and white sheaths
16,409,Cylinder head temperature thermocouple is fitted to the cylinder head,C,through an insert into the cylinder,by metallic clips across the top of the piston(between the plug orifices),by a cylinder head bolt
16,410,Which is the most common type of electric motor in a tachometer?,C,"direct current , Shunt wound motor","Direct Current , series wound motor",Synchronous motor
16,411,Exhaust gas temperature thermocouples are,B,surface type,Immersion Type,High Pressure immersion type
16,412,What unit in a tachometer system sends information to the indicator?,C,A two phase ac generator,A synchronous motor,A three phase AC Generator
16,413,An elecrical resistance thermometer sensor is usually made from:,C,Nickel or stainless steel,Stainless steel,Platinum or nickel
16,414,What is the purpose of a dead weight tester?,B,To calibrate electrical pressure gauges,To calibrate mechanical pressure gauges,To calibrate trim balance weights
16,415,The Cylinder Head Thermocouple is a,B,high pressure Immersion Type,surface type,immersion type
16,416,Exhaust gas temperature thermocouples are located,C,on the surface of the exhaust tubes,"circumferentially around the exhaust, in the gas stream",in the exhaust stream
16,417,Thermocouple leads,B,can be connected to either terminal at the hot junction,are fitted as a fixed length pair,may be repaired using in line splicing
16,418,What is the purpose of a synchroscope system on multi engined aircraft?,A,To reduce vibration and noise,To synchronise engine speed thus reducing pilot workload,To ensure maximum power at take off
16,419,The boost gauge contains a sensing element which is,A,two bellows in opposition,a single capsule,a synchro torque receiver
16,420,Boost pressure gauges have two standard tests:,A,Zero Error test and leak test,Null test and full range test,Full Range and leak test
16,421,The leads of a Copper-Constantin surface type thermocouple are colour coded,A,Red and Blue,Yellow and Green,Red and Green
16,422,What pressure will be indicated on a manifold pressure gauge if there is a complete disconnect to the instrument?,A,Prevailing atmospheric pressure (absolute),29 In Hg,Zero
16,423,A fuel flowmeter usually indicates:,B,is fitted into the tank from the side,gallons used per hour,pounds used per minute
16,424,A manifold pressure gauge usually measures pressure in,A,Inches of Mercury,Pounds per square inch,Millibars
16,425,A Firewall is usually made from,C,Titanium,Aluminium,Stainless Steel
16,426,A Quick Engine Change Assembly is,C,a basic engine without components,a basic engine with lifting mounts fitted,a basic engine with components fitted
16,427,Flexible engine mounts should be inspected for,A,looseness and oil contamination,oil contamination,security of attachment
16,428,A common form of flexible engine mount is called,A,a Lord Mount,a Queen Mount,a King Mount
16,429,Engine mounting insulators are located,B,on the aircraft structure,on the engine framework,on both the engine framework and the aircraft structure
16,430,The powerplant installation framework is usually made of,B,Welded Sheet Steel,Tubular Steel,Tubular Aluminium
16,431,In the event of a prop striking the ground and causing the engine to stop,B,remove the propeller and carry out a run out check of the prop shaft,replace the engine,"inspect the propeller for damage repair/replace if neccessary, Carry out full power ground runs"
16,432,A major difference between bowden cables and Teleflex cables,A,the Teleflex cable is push/pull,the Bowden cable is push/pull,the Teleflex cable is pull only
16,433,When removing a QECA electrical disconnects are found,A,at the firewall,on the lower side of the cowlings,at the major components
16,434,Full power checks are carried out by reference to the,A,RPM Gauge,Boost pressure gauge,Manifold pressure gauge
16,435,How is proper end-gap clearance on new piston rings assured during the major overhaul of an engine?,A,By placing the rings in the cylinder and by measuring the end-gap with a feeler gauge,By using rings specified by the engine manufacturer,By using a go and no-go gauge
16,436,"In connection with the starting of an aero engine, the expression 'Hydraulicing' refers to:",B,possible damage to bearings due to hydraulic locks in the oil system because of cold oil,possible damage due to an excessive amount of liquids in certain cylinders,"an excessive build up of oil pressure in the oil pump due to cold oil, and consequent overloading of the starter motor"
16,437,"During the use of hot air, on the ground for ice prevention or removal, the engine speed will",C,increase due to an increase in density of the intake air,remain the same,decrease due to a decrease in density of the intake air
16,438,Periods between overhaul are normally calculated in,C,months.,landings.,hours.
16,439,Why do engines with very low usage have reduced time intervals between overhaul?,A,The engine will not reach operating temperature enough to disperse internal contaminants,External corrosion is greater with low usage,Internal Corrosion is greater with low usage
16,440,Inspection of engine for extension of overhaul periods can be carried out by,B,an engineer with a minimum qualification of two yearly intervals for a condition assessment.,an engineer licenced in the appropriate category of the engine being inspected.,any licensed aircraft engineer.
16,441,Valve stems are checked for wear,B,straight edge profile and feeler gauges,with a micrometer in at least 3 locations,a go-no go ring gauge
16,442,The normal warming up period for an aeroengine in warm climates is,B,four minutes,two minutes,six minutes
16,443,"When warming up a piston engine, you should use a",B,"rich mixture, coarse pitch","rich mixture, fine pitch","weak mixture, fine propeller pitch"
16,444,"After granting an extension to an overhaul period, aircraft engines used for aerial crop spraying operations must be inspected every",B,100 hours or 6 months,50 hours or one year,100 hours or one year
16,445,The fuel flow to a piston engine will vary with,B,rev/min and throttle position only,"rev/min, throttle position and mixture",rev/min and mixture selection only
16,446,"When checking compression with the differential pressure tester, the test cannot be made with the piston at bottom dead centre because",B,you may damage the gauge,at any bottom dead centre position at least one valve will be open,the cylinder volume is at its maximum thus giving an incorrect reading
16,447,Brown or black patches on a piston skirt can indicate,B,overheating of cylinder walls,worn piston rings or piston ring gaps in line,worn valve seatings
16,448,"Under normal conditions, the oil pressure gauge should be indicating",A,30 seconds after start,immediately on start up,60 seconds after start
16,449,Dismantling of an engine above the line of the crankcase is known as a,C,Bottom Overhaul,Major Overhaul,Top Overhaul
16,450,"In relation to ice removal, use of hot air from an unfiltered source should be",B,restricted to the minimum use,not restricted,restricted below -10 degrees c
16,451,Engine oil contents should be checked,B,whilst the engine is running,some time after engine shut down,immediately after engine shut down
16,452,Chip detectors normally take the form of,A,magnetic plugs in the oil return lines,windows in the base of oil tanks,spring loaded plungers in the oil delivery line
16,453,Which area of the engine requires special attention when preparing for storage?,A,Exhaust Ports,Crank case,magnetos
16,454,Where are details of the storage date and re-inspection date made?,B,Aircraft log Book,Engine Log Book,On a notice attached to the storage container
16,455,After inhibiting an engine,B,turn over the engine to ensure complete coating of surfaces,ensure that a notice is placed on the engine saying do not turn crankshaft,store as soon as possible
16,456,To remove moisture from the storage container,C,the container is ventilated for 24 Hours before use,dehumidifiers are used,Silica Gel sachets are used
