Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
2,213,One radian is equal to.,A,the angle subtended at the centre of a circle when the arc-length formed between two radial lines is equal in length to the radius.,66.67 degrees.,the angle subtended at the centre of a circle when the arc-length formed between two radial lines is equal to π.
2,214,A weight on a spring almost touches the floor 7 times over 21 seconds. What is its frequency?.,B,3 cycles/second.,1/3 cycles/second.,7 cycles/second.
2,215,Which of the following statements describes centrifugal force?.,B,Equal to centripetal force and acts in the opposite direction.,Greater than centripetal force and acts in the opposite direction.,Smaller than centripetal force and acts in the opposite direction.
2,216,A body starting from rest accelerates at the rate of 20 metres per second squared. What is the distance covered until the body reaches a velocity of 50 metres per second?.,C,0.625 kilometres.,50 metres.,62.5 metres.
2,217,The oscillation produced by a pendulum 2500mm long has a periodic time of.,B,300 milliseconds.,3 seconds.,1.25 seconds.
2,218,A drive shaft has a speed 150π radians a second. What is the speed in RPM?.,A,4500,9000,1500
2,219,"As an object slides down a slope, its.",B,kinetic energy increases and its potential energy increases.,kinetic energy increases and its potential energy decreases.,kinetic energy decreases and its potential energy increases.
2,220,A single fixed pulley (discounting friction etc) has a mechanical advantage of.,C,2,1/2.,1
2,221,What is the ratio of load to effort called?.,A, Mechanical advantage.,Velocity ratio.,Mechanical ratio.
2,222,1 kW is.,A,3413 BTU per hour.,1.56 HP.,360 Joules.
2,223,"The tension in the cable of a crane is 2500 N and it lifts a load through 50m, what is the work done on the load?.",A,1.25 * 10 J5.,500 J.,12.5 kJ.
2,224,What is the kinetic energy of an aircraft of mass of 2 metric tonnes and has a velocity of 2m/s?.,B,8 kJ.,4 kJ.,2 kJ.
2,225,The work done in lifting a mass of 2000 kg vertically to a height of 40 metres is.,B,80 kJ.,784.8 kJ.,500 kJ.
2,226,If a machine has a mechanical advantage of 10 and a velocity ratio of 20. The efficiency of the machine is.,B,200%.,0.5.,2
2,227,1 Watt =.,B,1kg/h.,1 Joule/s.,1 HP.
2,228,How would you work out the work done by a machine assuming it is 100% efficient?.,C,Input and output.,Mechanical advantage and output.,Mechanical advantage and input.
2,229,"Ignoring friction, if you let an object slide down a slope, at the bottom.",C,the potential energy is equal to the kinetic energy., the potential energy is more than the kinetic energy.,the kinetic energy is more than the potential energy.
2,230,1 HP = 33000 ft.lbs/min or 500 ft.lbs/s or.,B,736 Watts.,746 Watts.,1360 Watts.
2,231,A force of 15N is needed to move a body of mass 30kg along a footpath with uniform velocity. Find the coefficient of dynamic friction.(take g as 10m/s/s).,A,1/20.,1/2.,20
2,232,A mass of 400kg moves 27 metres with a force of 54N. What is the work produced?.,C,10.1kJ.,583.2kJ.,1458J.
2,233,The SI unit of Power is the.,C,Volt.,Pascal.,Watt.
2,234,What is 1 joule in calories?.,C,4.186.,252,0.239.
2,235,"If you push an object with a force of 5 N for 10 m in 4 seconds, how much power is used?.",A,12.5 watts.,8 watts.,200 Watts.
2,236,What is the Kinetic Energy of a 2 kg object moving at a velocity of 12 m/s?.,C,24 Joules.,288 Joules.,144 Joules.
2,237,A mass of 3kg weighs approximately.,B,0.675 N.,6.6 LB.,1.3 LB.
2,238,Power is the rate of doing work. It is measured in.,B,Watts/Seconds.,Joules/Seconds.,Joules * Seconds.
2,239,A 6000 kg engine is lifted off a wing to a height 0.5 metres and then pushed across the hangar 24 meters. The force required to push the trolley is 12 kN. What is the work done to move the trolley?.,C,298kJ.,84MJ.,288kJ.
2,240,A ball is dropped from rest. What is its speed after 4 seconds? (Take g as 10m/s/s).,B,80m/s.,40m/s.,20m/s.
2,241,1 KW is equal to.,A,1.34 HP.,1000 Joules.,252 BTU.
2,242,Ten kilograms is expressed numerically as.,C,1 Mg.,10 K.,10 kg.
2,243,An object accelerating down a slope would gain kinetic energy.,C,less than the potential energy lost.,greater than the potential energy lost.,equal to the potential energy lost.
2,244,A block slides down a slope. Assuming there is no friction.,A,kinetic energy is gained at the same rate as potential energy is lost.,kinetic energy is gained at a greater rate than potential energy is lost.,potential energy is gained at a greater rate than kinetic energy is lost.
2,245,The English unit of mass is.,C,the Newton.,the kilogram.,the slug.
2,246,The SI unit of energy is the.,C,Watt (W).,Pascal (Pa).,Joule (J).
2,247,A 4.5 kW electric motor is 90% efficient. How much energy does it use in 20 seconds?.,C,90 kJ.,2.25 kJ.,100 kJ.
2,248,"A pile driver of mass 1000 kg, hits a post 3 m below it. It moves the post 10 mm. Assuming gravity = 10 m/s, what is the kinetic energy of the pile driver?.",A,30 kJ.,45 kJ.,90 kJ.
2,249,The SI unit for work is the.,A,Joule.,Watt.,horsepower.
2,250,What work is done if a force of 100 N moves a body 15 metres?.,B,1500 kJ.,1.5 kJ.,0.15 mJ.
2,251,Power is the rate of doing work. It is measured in.,B,Joules * Seconds.,Joules/Seconds.,Watts/Seconds.
2,252,A block slides down a slope. Assuming there is no friction.,B,potential energy is gained at a greater rate than kinetic energy is lost.,kinetic energy is gained at the same rate as potential energy is lost.,kinetic energy is gained at a greater rate than potential energy is lost.
2,253,A good refrigerant has a.,C,low condensation temperature and high condensation pressure.,low condensation temperature and low condensation pressure.,high condensation temperature and low condensation pressure.
2,254,What is the momentum of a ball of mass 2 grams and has a velocity of 10cm/s?.,C,5 kg.m/s.,20 kg.m/s.,0.0002 kg.m/s.
2,255,A gyroscope suffers from apparent wander. This is due to.,B,friction on the gimbals and bearings., the earth's rotation.,the aircraft flying along a north/south track.
2,256,The SI unit of momentum is the.,B,metre squared (m2).,kilogram metre per second.,kilogram / metre (kg/m).
2,257,Precession in a gyro is.,A,proportional to the magnitude of the torque applied.,proportional to the square of the magnitude of the torque applied.,inversely proportional to the magnitude of the torques applied.
2,258,A gyro with a fixed point free to rotate in three axis is.,A,a tied gyro.,a space gyro.,an earth gyro.
2,259,What type of friction requires the greatest force to overcome it?.,B,Dynamic friction.,Static friction.,Rolling friction.
2,260,If a gyro is constrained to an external reference and has three degrees of freedom it is.,A,a tied gyro.,an earth gyro.,a space gyro.
2,261,The point at which an applied force overcomes friction and an object begins to move is the co-efficient of.,A,limiting friction.,static friction.,kinetic friction.
2,262,The amount a gyro precesses when a torque is applied is.,A,proportional to the torque.,inversely proportional to the torque.,proportional to the square of the torque.
2,263,The gyroscopic principle is based upon.,C,Newton’s 3rd Law.,Newton’s 2nd Law.,Newton’s 1st Law.
2,264,A mass of 20kg produces a momentum of 300kgm/s. What is the Kinetic energy?.,B,3250 Joules.,2250 Joules.,0.25 Kilojoules.
2,265,A motorcycle of mass 400kg is moving at a velocity of 8m/s. Calculate its momentum.,A,3200 kgm/s.,50 kgm/s.,320 kgm/s.
2,266,"If the speed of a gyro is increased, the force required to precess the gyro is.",A,increased.,remains the same.,decreased.
2,267,The specific gravity of a substance is calculated by.,B,density of the body squared multiplied by the density of water.,the density of the body divided by the density of water.,density of the body multiplied by the density of water.
2,268,The SI unit of density is the.,A,kilogram per cubic metre (kg/m3).,Pascal (Pa).,cubic metre (m3).
2,269,Relative density is.,C,density of water x density of medium.,density of water/density of medium.,density of medium/density of water.
2,270,The standard for measuring density is.,A,0 °C and 760 mm of mercury.,-20 °C and 700 mm of mercury.,+20 °C and 760 mm of mercury.
2,271,1kg of water is heated from 0 °C to 2 °C. Its volume will.,A,decrease.,stay the same.,increase.
2,272,"A pilot requests 9.2 tonnes of fuel. The bowser driver reports to the pilot that the specific gravity is 0.8, what will the uplift be?.",B,7360 litres.,11500 litres.,9200 litres.
2,273,Specific gravity.,C,is measured in kg/m2.,is measured in kg/m3.,has no units.
2,274,The standard temperature and pressure for measuring the density of liquids is.,C,15 °C and 760 mmHg.,0 °C and 760 mmHg.,4 °C and 760 mmHg.
2,275,The standard temperature and pressure for measuring the volume of liquids and solids is.,B,20 °C and 700 mmHg.,20 °C and 760 mmHg.,0 °C and 760 mmHg.
2,276,"Given that 1 cubic foot of water weighs 62.4 lbs and the specific gravity of fuel is 0.81, what is the weight of 10 cubic foot of fuel?.",B,402.8 lbs.,505.4 lbs.,770.3 lbs.
2,277,At what temperature does water have the greatest density?.,C,0 °C.,100 °C.,4 °C.
2,278,The specific gravity of methylated spirit is 0.8. Its density is.,B,800 g/m3.,800 kg/m3.,80 kg/m3.
2,279,"The density of Cu is 8,900kg/m3. What is its relative density?.",B,890,8.9.,89
2,280,Atmospheric pressure at ISA conditions is.,C,1013 pa.,1013 bar.,1013 mBar.
2,281,Convert 220 gallons to litres.,A,1000 litres.,48.4 litres.,500 litres.
2,282,The SI unit of pressure is the.,A,Newton per metre squared (N/m2).,Cubic metre (m3).,kilogram per metre cubed (kg/m3).
2,283,A gauge indicates 15 PSIG. What is the absolute pressure?.,A,30 PSI.,0.3 PSI.,Zero PSI.
2,284,Water is most dense at.,C,-4 °C.,0 °C.,+4 °C.
2,285,Viscosity can be described as.,C,Newton's 1st law of motion.,fluids flowing in a straight line.,the internal resistance for a fluid to flow.
2,286,How much lift is produced on a wing can be derived from.,A,Bernoulli's Theorem.,Faraday's law.,Charles law.
2,287,Pressure in a pipe is.,A,force per unit area.,mass divided by cross-sectional area.,weight per unit area.
2,288,Convert 25 degrees centigrade to fahrenheit.,B,57,77,-7
2,289,You are at the north pole where the temperature is minus 50 °C below freezing. What sort of thermometer would you use to measure it?.,B,Water.,Alcohol.,Mercury.
2,290,Convert 15 °C to °F.,B,37 °F.,59 °F.,62 °F.
2,291,1 degree rise on the centigrade scale will cause a.,A,1.8 degree rise in Fahrenheit.,33 degree rise in Fahrenheit.,0.911 degree rise in Fahrenheit.
2,292,1 calorie is equal to.,A, 4 J.,40 J.,400 J.
2,293,1 BTU equals.,A,1055 Joules.,1055 Calorie.,1055 kJ.
2,294,Temperature is a measure of.,B,the amount of friction produced by two mating surfaces.,the amount of vibration of molecules.,the heat energy of particles.
2,295,What temperature scale is used with the combined gas law?.,A,Absolute.,Fahrenheit.,Celsius.
2,296,What is 1 btu/lb in joules per kilogram?.,A,2326 j/kg.,4128 j/kg.,9.18 j/kg.
2,297,1 CHU = Centigrade Heat Unit = 1400 ft lbs =energy to raise.,C,1 lb of water by 1 °F.,1 kg of water by 1 °C.,1 lb of water by 1 °C.
2,298,1 BTU = 778 ft lbs which is the energy required to raise the temperature of.,A,1 lb of water by 1 °F.,1 kg of water by 1 °F.,1 lb of water by 1 °C.
2,299,"A temperature of 41 degrees Fahrenheit is, in Centigrade.",B,9 degrees.,5 degrees.,7 degrees.
2,300,Heat is described as.,B,a high temperature.,energy in transit.,the stored energy in a hot body.
2,301,600K is equal to.,C,853 °C.,873 °C.,326.85 °C.
2,302,"When gases change temperature/pressure, the scale used is.",A,Kelvin.,degrees Fahrenheit.,degrees Centigrade.
2,303,Convert 100 °C to Kelvin.,B,173 K.,373 K.,273 K.
2,304,-40 °C in Fahrenheit is.,C,72 °F.,8 °F.,-40 °F.
2,305,Absolute zero is.,C,0 °C.,273.15 K.,-273.15 °C.
2,306,One degree increment on the Centigrade scale is equal to what increment on the Fahrenheit scale?.,A,1.8 °F.,33 °F.,12 °F.
2,307,Transfer of heat from a hot area to a cold area is.,A,conduction.,convection.,radiation.
2,308,Fahrenheit may be converted to Celsius by using the equation.,A,°C = 5/9 * ( °F - 32).,°C = 5/9 * °F - 32.,°C = 9/5 * °F + 32.
2,309,What is 1 BTU/lb in joules per kilogram?.,C,4128 joules per kilogram.,9.18 joules per kilogram.,2326 joules per kilogram.
2,310,Celsius to Fahrenheit is calculated by.,A,(9/5 * °C) + 32.,(5/9 * °C) + 32.,(5/9 + 32) + °C.
2,311,The percentage of nitrogen in air is approximately.,C,0.62.,0.21.,0.78.
2,312,When a system undergoes a complete cycle where the net heat supplied is equal to work done plus a change in internal energy - this is known as.,B,2nd Law of thermodynamics.,First law of thermodynamics.,Ideal Gas law.
2,313,In a heat pump.,C,the evaporator gains heat during the heating cycle.,the condenser always loses heat.,the pump operates in both directions.
2,314,What is -28 °C on the Kelvin scale?.,A,245 K.,18 K.,291 K.
2,315,"When water freezes, heat energy is.",C,absorbed.,retained.,released.
2,316,842 degrees Fahrenheit is equal to.,A, 450 Degrees Celsius.,400 Degrees Celsius.,232.2 degrees Celsius.
2,317,"For a fixed mass of water at sea level ISA conditions and at 10,000ft.",A,the water will boil at a lower temperature than sea level.,the water will boil at the same temperature as sea level.,the water will boil at a higher temperature than sea level.
2,318,Dew point is.,B,the temperature at which condensation actually occurs.,the temperature below which condensation occurs., the temperature above which condensation occurs.
2,319,By adding impurities to water.,C,the melting point will increase and the boiling point decrease.,there will be no effect to the melting and boiling points.,the melting point will decrease and the boiling point will increase.
2,320,Which type of circuit is used when the temperature of the source has insufficient heat for thermocouple application?.,A,thermistor.,temperature bulb.,balanced bridge.
2,321,Four pounds of gas at a temperature of 17 °C is heated to 89 °C. The specific heat at constant pressure and constant volume are 0.2404 and 0.1718 respectively. Find the heat absorbed by the gas at constant pressure and at constant volume.,C,70.1 C.H.U. and 50 C.H.U.,49.5 C.H.U. and 69 C.H.U.,69.2 C.H.U. and 49.5 C.H.U.
2,322,In 'standard conditions' what is the standard for measurement of volume and density of a gas?.,A,0 °C and 760mm of Mercury.,20 °C and 700mm of Mercury.,20 °C and 760mm of Mercury.
2,323,In 'standard conditions' what is the standard for measurement of volume and density of a liquid or solid?.,B,20 °C and 760mm of Mercury.,0 °C and 760mm of Mercury.,20 °C and 700mm of Mercury.
2,324,842 Degrees Fahrenheit is equal to.,A,450 Degrees Celsius.,232.2 Degrees Celsius.,400 Degrees Celsius.
2,325,Which of the following 2 points are equal?.,C,-32 °C and 0 °F.,40 °C and 40 °F.,-40 °C and -40 °F.
2,326,What is 100 Degrees Centigrade in Fahrenheit?.,C,30 Degrees.,148 Degrees.,212 Degrees.
2,327,The absolute temperature scale that has the same increments as the Fahrenheit scale is the.,A,Rankin scale.,Kelvin scale.,Celsius scale.
2,328,The absolute temperature scale that has the same increments as the Celsius scale is the.,B,Rankin scale.,Kelvin scale.,Fahrenheit scale.
2,489,Which variables are subject to change in an isothermal process?,A,Pressure and volume,Temperature and pressure,Volume and temperature
2,497,What defines the dynamic friction?,A,The force that must be overcome to maintain motion,The force that must be overcome to start a motion,The force that must be overcome to stop a motion
2,498,What defines the static friction?,B,The force that must be overcome to maintain motion,The force that must be overcome to start a motion,The force that must be overcome to stop a motion
2,499,A car travels with a speed of 15 m/s in 15 min. Calculate the distance driven by the car.,C,10 km,22.5 km,13.5 km
2,500,"In a gyroscope how is the precession, caused by the application of an external force (e.g when the support of the system i.e the aircraft is turned or moved), called?",A,Actual precession,Apparent precession,Random precession
2,501,In a gyroscope how is the precession created by pivot and bearing friction and put-of-balance assemblies?,C,Actual preccession,Apparent precession,Random precession
2,502,Which of the following is true about apparent preccession in a gyroscope?,B,Caused by the application of external force,A tilt due the earth’s curvature and rotation,Created by pivot and bearing friction and out-of-balance assemblies
2,503,What is the fundamental characteristics of any gyroscope?,B,Inner and outer gimbal,Rigidity and precession,Speed and balance
2,504,Which factor do we use to change the unit from m/s to km/h?,B,*10/36,*3.6,/3.6
2,505,In freefall motions which letter is used for acceleration?,B,a,g,d
2,506,The characteristic curve on a distance time graph of a travelling car with constant velocity is:,C,concave,convex,straight
2,507,The area under the curve of a velocity-time graph shows…,A,Distance taken,Acceleration,Momentum
2,508,How many electrons has a helium atom on K Shell?,B,1,2,8
2,512,Which statement about center of gravity is correct?,A,The center of gravity can be located outside of an object,The center of gravity is always located outside of an object,The center of gravity must be located inside of an object
2,513,Which of the following is a general definition of friction?,A,Friction is force that must be overcome before sliding or Rolling of one object on another is possible,Friction is the force that must be overcome to start motion,The friction is the force that must be overcome to stop motion
2,514,Which of the following is the SI unit equivalent for moment of inertia?,A,1 Nms² = 1 kgm²,1 N = 1 Kg,1 Nm = 1 kg m
2,515,What of the following is the formula of potential energy?,A,Epot = m.g.h,Epot = mv²/r,Epot = ½ m.v²
2,516,The formula of efficiency factor,C,ɲ = Pin * Pout,ɲ = Pin/Pout,ɲ = Pout/Pin
2,517,Choose the correct option.,C,The eficiency factor can be 1,The efficiency factor is always greater than 1,The efficiency factor is always smaller than 1
2,518,What is the specific density of water?,B,1 dm³/kg,1 kg/dm³,1 kg/m³
2,519,Water has the highest density at the temperature of…,C,72,71,26
2,520,What is the main difference between liquids and gases?,C,Liquids can be compressed more than gases,"Liquids are compressible, gases are incompressible",Liquids are incompressible gases are compressible
2,521,Which is common for Kelvin and Celcius thermometers?,A,The temperature intervals are the same,Boiling point of water at sea level is 100°,The min temperature value is – 273 º
2,522,The boiling point of water by increasing altitude…,B,Increases,Decreases,Always constant
2,523,The boiling point of water under a pressure of 0.8 atm is,B,98,61,85
2,524,How much Kelvin are 50ºC?,C,-223 K,223 K,323 K
2,532,One ball and two light sources are located as shown in the figure below:                                                                                                Which of the following is that the shadow seems like?,B,87,42,13
2,534,What does the total internal reflection express?,B,Reflection of light with a smaller angle while passing from one medium to another denser medium,Internally reflection of all light,Reflection back of light when it is sent with an angle of incidence of zero degree to the normal
2,535,Which of the following is not necessary for occurence of total internal reflection?,C,A ray of light must be inside optically denser of two media,The angle of incidence must be greater than the critical angle for the pair of media,One medium must be at least two times denser than the other
2,537,Which is not true for liquids,B,Liquids are considered incompressible as solids,Liquids can be obtained when heat energy is added to gas matter,The bonding force preventing liquids from expanding is called surface tension
2,538,An object behaves as if whole weight was a single force which acts through a point called …,B,Centre of pressure,Centre of gravity,Centre of earth
2,539,Which law of Newton says ‘to every action there is always an equal reaction’ ?,C,First law,Second law,Third law
2,540,If the velocity curve is a straight horizontal line what can be said for acceleration?,B,It has a concave curve in graph,It equals zero,It has a convex curve in graph
2,545,Which of the following can be the working principle of refrigeration cycle?,A,The boiling point of a liquid can be raised by increasing pressure and lowered by reducing its pressure,Molecules in motion creates heat energy,All fresh fruits and vegetables are live products and they continue to generate and dissipate heat as human body does
2,546,Which is not a part of and refrigeration system?,C,Condenser,Evaporator,Boiler
2,548,what is Newton’s first law about?,B,Resonance,Inertia,Relationship between action and reaction
2,549,Which one is true for density term?,C,"Water with a temperature value of 4ºC, where it reaches its highest volume",Densities of gases vary slightly with temperature but enormously with pressure,"Density of water is 1,000 kg/m³"
2,550,Which is wrong about viscosity?,B,It is the resistance of fluid to be deformed or to change its shape,Viscosity of water is higher than viscosity of lubricating oil,Hypothetical liquid means incompressible liquids and offer no resistance and has zero vicsosity.
2,555,Which of the following is true for gases?,B,The termal expansion coefficient of gases depends on the kind of source,The termal expansion coefficient of gases is almost constant,The termal expansion coefficient of gases varies extremely.
2,556,"From a gas the following values are given:
V = 5 l
T = 20 degree celcius
P = 2 bar
Which are the values if it is an isotermal process the new pressure is 4 bar?",B,"V = 10 l
T = 20 degree celcius
P = 4 bar","V = 2,5 l
T = 20 degree celcius
P = 4 bar","V = 5 l
T = 40 degree celcius
P = 4 bar"
2,557,Which other name can be used for adiabatic process?,A,Isentropic process,Isochoric process,Isotermal process
2,558,A pitot tube is used to measure?,B,To measure medium pressure,To measure medium velocity,To measure medium volume
2,559,What is the viscosity?,B,Viscosity is the technical term for the pressure change in the compressor,Viscosity is the technical term for the resistance of fluids,Viscosity is the technical term for speed of fluids
2,560,Which formula represents the correct definiton of relative density?,B,Relative density = density of substance/density of helium,Relative density=density of substance/density of water,Relative density=density of water/density of substance
2,561,What do steady flow condition require?,B,"That the area A, at any given point, is constant","That the fluid velocity v, at any given, is constant","That the pressure p, at any given, is constant"
2,562,"When a force acts on a body of 10 kg mass, its velocity increases from 4 m/s to 6 m/s in 2 sec. Calculate the force that drives the body.",A,10 N,20 N,5 N
2,563,A train travels at an avarage speed of 120 km/h and has to travel a distance of 420 km. what is the time of arrival when it starts at 9 o’clock?,B,12:15 o’clock,12:30 o’clock,13:30 o’clock
2,564,What is the magnitude represented by the area under the performance curve of velocity-time graph?,A,Distance,Speed,Time
2,565,A car is subjected to a velocity change of 40 m/s within 10 s. What is the average acceleration?,C,"0,4 m/s²",25 m/s²,4 m/s²
2,566,"A lorry travels a distance of 140 km. the first 80 km drives a speed of 64 km/h, the last 60 km at a speed of 50 km/h. How long will it take the lorry to cover the distance of 140 km including a break of 15 min?",C,2 h 22 min,2 h 35 min,2 h 42 min
2,571,Which of the following statement is correct?,B,The buoyant force of an object immersed in a fluid is bigger than the weight of the fluid displaced by the object and acts in the opposite direction,The buoyant force of an object immersed in a fluid is equal the weight of the fluid displaced by the object and acts in the opposite direction,The buoyant force of an object immersed in a fluid is less than the weight of the fluid displaced by the object and acts in the opposite direction
2,573,Which of the following are SI units equivalents for power?,B,1W = 1 J = 1Nm = 1kgm/s²,1W = 1 J/s = 1Nm/s = 1kgm²/s³,1Ws = 1 J/s = 1Nm/s = 1kgm²/s²
2,574,Which statement about potential energie is correct?,A,The potential energie is the type of energy which is stored in an object moved into a position from where it can do work .,The potential energie is the type of energy delivered during acceleration of an object.,The potential energie is the type of energy possed by a moving object.
2,575,"A man of 60 kg walks up a track that inclines at alpha = 30° to the horizontal. How much work has he done, when he walks L = 4000 m the slope?",B,117.7 kJ,120 kJ,335.4 Kj
2,576,The unit of work is?,A,Kg.m²/s²,N/m,s²/kg.m²
2,577,"what is the work done by a person of 80 kg in walking up stairs with 12 steps, each of 200 mm height?",B,1.92 kJ,192 J,192 kJ
2,578,Which statement about Newton’s 2nd law is correct?,A,"If a force acts a particle, the particle is accelerated in the direction of the force",The force acting a particle is always less then the gravity,The heat energy which is stored in water is proportional to the energy to heat the water up
2,579,The relative density of a substance is 2.0. what is the density of the substance?,C,0.5 kg/m³,2 kg/m³,2000 kg/m³
2,581,Which statement about the relationship between volume and pressure of liquids is correct?,A,The volume decreases with decreasing pressure,The volume decreases with increasing pressure,The volume is the same at all pressure levels
2,587,The force acting on a body is 130 N. What is the force acting on the body if the mass is doubled?,A,260 N,300 N,520 N
2,588,Which statement about kinetic energy is correct?,A,Kinetic energy is the type of energy possessed by a moving object,Kinetic energy is the type of energy stored in an object after moving,Kinetic energy is the type of energy you can calculate with the formula E=mgh
2,589,What are the electrons in the outermost shell?,C,Protons,Neutrons,Valence electrons
2,590,Calculate the mass of a body when its weight equivalent is 58000 N(g=10).,C,5.8 kg,58.000 kg,5800 kg
2,591,"What is the relative density of a material when the density of material is 12,400 kg/m³?",C,1.24,"12,400",12.4
2,595,Which of the following statements is correct?,B,A high viscous fluid shows high fluidity while the low viscous fluid shows little fluidity,A high viscous fluid shows little fluidity while the low viscous fluid shows high fluidity,A high viscous fluid shows no fluidity while the low viscous fluid shows little fluidity
2,596,Which of the following is the physical magnitude that is the product of mass and velocity to the square?,C,Momentum,Pressure,Kinetic energy
2,597,An object with a mass of 20 kg is accelerated from a velocity of 5 m/s to a velocity of 10 m/s. What is the kinetic energy given to the object during acceleration?,C,1500 Joule,3000 Joule,750 Joule
2,598,Which of the following is the technical item used for its intentionally large moment of inertia?,A,Balancing weights,Flywheel,Water tank
2,599,The characteristic curve on a distance-time graph of a travelling car during acceleration is?,A,Concave,Convex,Straight
2,621,"What is the combining force of two forces, 3 N and 4 N, perpendicular to each other?",B,7 N,5 N,1 N
2,622,Which of the following defines moment of force?,A,M=force*perpendicular distance to reference point,M=force/perpendicular distance to reference point,M=force*actual distance to reference point
2,623,What is the equivalent SI unit of moment of force?,C,1Nm=1 kg.m/s²,1Nm=1 kg/ms²,1 Nm=1 kgm²/s²
2,624,A man tries to draw 21 liter of water from draw well. Water Wheel has a radius of 34 cm and the length of Wheel arm holded by the man is 51 cm. What is the minimum force applied by the man to draw water?,C,21 N,0.21 kN,14 N
2,625,Which of the following does not friction force depend on?,C,Frictin factor,Normal reaction between the surfaces in contact,Volume of the solid on which force is applied
2,626,A change in dimensions in response to mechanical force is called…,A,Deformation,Permanent shape change,Specimen
2,627,Which is not correct about deformation?,C,"If the material reverts back to its original size and shape upon removal of load, deformation is elastic",The ratio of stress to strain in the linear elastic region is called Young’s modulus,Under the elastic limit deformation becomes permanent
2,628,Which of the followings differences between elastic and plastic deformation is correct?,B,There is no major change in the shape of specimen during plastic deformation but the slip process changes the shape of specimen during elastic deformation,Elastic deformation changes the volume of the sample but plastic deformation not,In plastic deformation the material reverts back to its original size and shape but not in elastic deformation
2,629,A material of 80 cm is subjected to a change of 16 cm in length. What is the strain value of this material?,C,16/96,5,01.05.2019
2,630,What can be said for the position of following chimney?,A,Out of balance,Maximum stability,Reduced stability
2,631,A car is subject to a velocity change of 60 km/h in 30 seconds. What is the average acceleration of the car?,B,2 km/s²,5/9 m/s²,½ m/s²
2,632,A man is riding bicycle with a constant speed of 1 m/s in 2 minutes. Then he starts to speed up with an accelaration of 2 m/s² for 10 seconds. Finally he slows down with an acceleration of 3 m/s² and stops. What is the total distance taken?,B,275 m,"303,5 m","206,5 m"
2,633,What is the value of 270° in radyan?,A,About 4.71 radyan,About 6.28 radyan,About 3.14 radyan
2,634,What is the period of a cycle if the frequancy is 3 Hz?,B,3 second,1/3 second,1/3 min
2,635,A solid starts to free fall from a height of 45 meter with a zero velocity. What is the final velocity of the solid?(g=10 m/s²),C,10 m/s,20 m/s,30 m/s
2,636,A solid starts to free fall with a zero velocity from a height. What is the distance taken between 2nd and 3rd seconds?,C,15 m,20 m,25 m
2,637,A footballer shoots the ball with an elevation angle 30°. What is the horizontal distance taken by the ball if it can reach a maximum height of 20 meter?, B,58,9,58
2,638,Which of the following is not an effect which occur at resonance?,B,The amplitude of displacements of the driven vibrator increases,Forced vibration differs from natural vibration,The maximum amount of energy is transferred from the forcing agent to the driven vibrator
2,639,Which type of resonance may occur when a radio or television is tuned to a particular frequency?,A,Resonance in electric circuits,Resonance in sound,Resonance in mechanical objects
2,640,A force is applied to a solid with a mass of 4 kg and decreases its speed from 10 m/s to 4 m/s in 2 seconds. What is the amount of force applied?,A,12 N,10 N,3 N
2,641,A man pushes a table of 15 kg with a force of 45 N for 4 seconds. Calculate the velocity change of the table.,B,4/3 m/s,12 m/s,3 m/s
2,642,What is the name of force which compensates the centrifugal force and is radially inward directed?,C,Balancing force,Compensation force,Centripetal force
2,643,A motor has an input power of 50 W and output power of 30 W. What is the efficiency factor of the system?,A,03.05.2019,05.03.2019,15
2,644,What is the frequency of a wave reaching positive peak value to negative one in 2 seconds?,B,½,¼,01.08.2019
2,645,What is the symbolic formula of Newton’s second law?,B,F = ½ mV²,F = m.a,F = m/t²
2,646,A force of 20 N is applied for 3 seconds to an object of 2 kg moving with a speed of 40 m/s in opposite direction to applied force. What is the speed of the object after the force is removed?,B,70 m/s,10 m/s,0 m/s
2,647,A force of 30 N is applied to an object of 3 kg mass for 2 seconds. What is the velocity change of the object under the influence of the force?,B,15 m/s,20 m/s,45 m/s
2,648,What is the pressure formula of liquids?,A,P= h.d.g,P= F.A,P= Vfl.dfl.g
2,649,An object which has a weight of 20 kg is immersed in a liquid that has bigger denstiy than the object. What can be said for buoyant force applied to the object?,B,Less than 20 N,Equal to 20 N,More than 20 N
2,650,What can be said for the weight of liquid displaced by an object which has been immersed in a cup full of liquid?,B,More than the force applied to the object by liquid,Exactly the same with the force applied to the object by liquid,Less than the force applied to the object by liquid
2,651,What can be said for the behaviour of a body according to Archimed’s principle if the body weighs more than the fluid it is capable of displacing?,A,The body will sink to the bottom of fluid,The body will float on the surface of fluid,The body will float within the fluid under its surface
2,652,Which is a correct heat comparison between 6 l of water at 80°C and 1 l of water at the same temperature?,B,Both has the same amount of heat because the temperatures are the same,6 l of water has more heat because heat depends on amount,1 l of water has more heat because the temperature amount for any particule is much more than that in 6 l of water
2,663,"For a gas following values are given:
P= 3 bar
V= 10 cm³
T= 30°C
What are the new values if it is an isochoric process and the new pressure is 4 bar?",A,"P= 4 bar, V=10 cm³, T= 131°C","P= 4 bar, V=10 cm³, T= 40°C","P= 4 bar, V= 7.5 cm³, T=30°C"
