Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
13,253,With an insulation tester,C,the long lead is attached to the aircraft air frame and short lead to item,the short lead to the aircraft airframe and long lead to the item,it does not matter which lead goes where
13,254,DME reply pulses are 63MHZ,C,higher,lower,higher or lower
13,255,What is VHF comm range at 9000 feet?,B,110 nm,120 nm,130 nm
13,256,Medium vibration of 4 to 6 times per revolution is experienced on a helicopter. The primary control method is,B,inspect loose fixtures and fittings,design of engine and gearbox supports,inspect main rotor head and main drive shaft
13,257,Krueger flaps make up part of the,C,wing upper surface leading edge,wing lower surface trailing edge,wing lower surface leading edge
13,258,Electronic stab trim switches are found on the,A,control column,flight control panel,behind thrust levers
13,259,Emergency electronic equipment for the cabin is referred to in,B,BCARs,JAR OPS subpart M,maintenance manual
13,260,Carbon microphones require,A,DC supply,AC supply,no supply
13,261,A CVR is found to be unserviceable,C,flight can continue with serviceable FDR provided they are not combined,flights must not continue after four days,flights must not continue after 72 hours
13,262,The maximum azimuth coverage by a MLS facility is,B,+/- 35 degrees,+/-40 degrees,+/-60 degrees
13,263,Fibre glass parts are protected from lightning strikes and dangerous voltages by,C,non conductive paint,conductive paint,earth primary conductors
13,264,The pseudo-random code used by all civilian GPS users is,C,the y code,the p code,the c/a code
13,265,On localiser approach the radio deviation signal is lost,B,the aircraft flies in a circle,aircraft flies off centre line on pre-set heading,aircraft flies heading with increasing drift angle
13,266,Q' feel for the stabiliser requires,C,pitot only,static only,pitot and static
13,267,"When the aircraft nose yaws to the left, the yaw damper will apply corrective rudder to",A,the right,the left,the left with some aileron assistance
13,268,A yaw damper will apply rudder proportional to,C,amount of aircraft disturbance,attitude of aircraft,rate of yaw
13,269,"In a turn, wing spoilers may be deployed",C,"to act as an airbrake, interacting with the ailerons",in unison with both the up going and down going ailerons,to assist the up going aileron
13,270,Glideslope deviation signals are,A,DC polarity sensitive,AC phase sensitive,DC positive going only
13,271,A triplex system loses one channel,A,pilot can continue with autoland,pilot can use auto approach,pilot must make a full manual approach and land
13,272,A series actuator in a helicopter autopilot system has,C,full authority,50% authority,10% authority
13,273,Stall warning will be given,A,before stall,after stall,at stall
13,274,"With on-board maintenance (OBM) systems, the purpose of central maintenance function (CMF) is to",A,log relevant maintenance data,transmits to the CMC,provides details of defect action
13,275,How are spoilers normally operated?,A,Hydraulic actuator,Air pistons,Electrical motors
13,276,The purpose of a force trim release system in an helicopter is to permit the,A,pilot to move the cyclic stick to obtain desired new attitude without having to maintain the opposing forces of the artificial feel system forces,pilot to move the collective to obtain a power change,appropriate cyclic actuator to be over powered
13,277,A differential relay in a twin generator system will cause,C,only one generator can supply a bus bar at a time,one generator always comes on line before the other,the generator voltages are nearly equal before they are paralleled
13,278,Distilled or demineralised water would be added to an alkaline battery,C,in the aircraft,when the battery is fully charged,in the charging room only
13,279,When removing the load from a current transformer,A,short the terminals,place a resistor across each terminal,leave the terminals open
13,280,Wing steady light must be visible through,B,70 degrees,110 degrees,180 degrees
13,281,On AC ground power the interlock system is operated by pins,C,a and b,c and d,e and f
13,282,When paralleling two AC generators,A,"it is important that they are in phase, and should be brought on in sequence ABC","it is important that they are in phase, and can be brought on in either ABC or CBA",they do not need to be in phase
13,283,The neutral shift sensor ensures that,A,"after an auto trim, the elevator is moved to align with the stabiliser","after a mach trim, the stabiliser is moved to align with the elevator","after an auto trim, the stabiliser is moved to align with the elevator"
13,284,Aileron to rudder crossfeed is applied in autopilot systems to,C,assist the aircraft back to datum after disturbance in yaw,prevents slip and skid in yaw,prevents aircraft yawing in the opposite direction to the turn
13,285,Stand off errors on localiser approach are washed out by,C,differentiating deviation signals,integrating deviation signals,integrating course error signals
13,286,An open circuit in the temperature bulb as used in the DC ratiometer would cause,C,the pointer to read zero,the pointer to read mid scale,the pointer to read full scale
13,287,The instantaneous VSI is designed to,A,overcome the inherent lag by utilising an accelerometer,use an accelerometer to give a rate of climb/descent,improve the VSI output during acceleration greater than 1g
13,288,"with a constant torque applied to a gyroscope, the rate of precession will",B,increase with a higher rotor speed,decrease with a higher rotor speed,decrease with a lower rotor speed
13,289,A gyroscope with a vertical spin axis has the roll torque motor located about the gyroscope's,B,lateral axis,longitudinal axis,vertical axis
13,290,The glideslope equipment operates in the,B,HF band,UHF band,VHF band
13,291,The loss of the vertical gyro signal to a flight director system would cause,C,aircraft to underbank,aircraft to overbank,aircraft to remain in level flight
13,292,In a flight director system the radio signal outputs from the navigation receiver are,A,DC,AC,pulsed DC
13,293,EICAS provides the following,B,engine parameters,engine parameters and system warnings,engine warnings and engine parameters
13,294,The stabiliser is set to high setting when,A,the flaps are moving down,the flap are moving up,the flap are moving up or down
13,295,An auto land system displays Land 2 another failure will make the system,C,operational,passive,simplex
13,296,DSR TK (desired track) means,A,the bearing to capture the track,a great circle path on surface of earth connecting two way points,distance left or right from desired track
13,297,In helicopter Alt Hold uses a signal from,A,the barometric alt capsule,a rad alt output,a rad alt or capsule output depend on height
13,298,In a doppler VOR the 30Hz reference signal is,B,FM Modulated,AM Modulated,modulated with a 9960Hz
13,299,On aircraft an auto land during auto flare the auto throttle will,A,retard the throttle,reverse thrust,control throttle for a IAS
13,300,If an FM signal modulated by an audio signal the frequency of the audio would relate to the,C,amplitude,frequency,rate of frequency change
