Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
9,245,"The cycles of body temperature, sleep requirement and alertness are called",B,earth cycles.,circadian rhythms.,ecto - meridian cycles.
9,246,The intake of caffeine in moderate quantities can result in.,C,"anxiety, headaches and negative mood states.",lack of sleep and subsequent disruption to the circadian rhythms.,a temporary increase in the ability to sustain vigilance and increased alertness.
9,247,Working excessively long shifts during unsociable hours can lead to.,A,decreased ability to detect defects during aircraft maintenance.,an increased immunity to stress.,increased ability to detect defects during aircraft maintenance.
9,248,"In theory, human error is most likely to occur.",A,when the body temperature is at its lowest.,during very hot weather.,when the body temperature is stable.
9,249,An individual suffering from stress when confronted with a task within his capability is likely to think the task is.,C,too demanding.,not demanding enough.,someone else's responsibility.
9,250,AWN 47 does not mention.,C,pep's.,sudafed.,melatonin.
9,251,3 - 4 units of alcohol taken before sleep reduces.,A,both,quantity of sleep.,quality of sleep.
9,252,Which is important in sleep?.,C,Quantity.,Quality.,Both.
9,253,Stressors in the environment of noise and heat will cause.,C,no loss of attention.,a total loss of attention.,a loss of attention and a distraction.
9,254,"When going from day shift to night shift, efficiency.",C,stays the same.,will drop off after the first four weeks.,will drop off in the first four weeks.
9,255,"When working on aircraft, the consumption of alcohol.",B,is permissible providing the drink driving limit is not exceeded.,you cannot work on aircraft even 8 hours after consuming large quantities of alcohol.,a certain amount is permissible.
9,256,Drinking 3 - 4 units of alcohol before sleeping results in.,B,loss of non-REM sleep.,loss of quality sleep.,a drop in body temperature.
9,257,What effect does alcohol have on sleep?.,A,Both.,Decreases quantity of sleep.,Decreases quality of sleep.
9,258,Narrowing of attention occurs in states of.,C,optimum arousal.,low arousal.,high arousal.
9,259,Hypoxia can.,B,cause a person to slip into a coma if they are not quickly warmed up again.,impair the sensitivity of the rods and hence have a detrimental effect on eyesight.,improve the night vision of the cones of the eyes.
9,260,You are taking prescribed drugs.,A,"Carry on working, as long as you know the primary and secondary side effects.",Do not work.,Work and don't care about other things.
9,261,"Which of the following is an acceptable substance, with regard to aircraft maintenance?.",B,Penicillin.,Caffeine.,Beta Blockers.
9,262,Circadian Rhythms have a cycle of.,A,25 Hours.,24 Hours.,23 Hours.
9,263,"After drinking alcohol, absorption is dependant on.",C,weight.,age.,time.
9,264,An engineer has a body mass index of 28. Thiswould normally be classed as.,A,a healthy weight with no real risk of developing healthproblems.,underweight with no real risk of developing health problems.,overweight and at a risk of developing health problems.
9,265,"If an average adult has consumed the equivalent of four units of alcohol, how long will it take for this level to drop to two units.",C,four hours.,eight hours.,two hours.
9,266,How many stages of sleep are there?.,A,5,3,4
9,268,The presence of something damaging to ones health would be an example of a.,C,psychological stressor.,reactive stressor.,physical stressor.
9,269,Aircraft engineers can take common sense steps to maintain their fitness and health. These are known as.,C,self-improvement measures.,positive self-improvement.,positive measures.
9,270,The amount of stress experienced with a particular task is dependent on.,B,the perceived demand and actual ability.,the perceived demand and perceived ability.,the actual demand and actual ability.
9,271,Long shift work will.,C,increase your diagnostic and maintenance ability.,initially decrease your diagnostic and maintenance ability but then you will get used to it.,decrease your diagnostic and maintenance ability.
9,272,Phase 3 and 4 sleep is.,B,occurs only once per sleep cycle.,most beneficial for the bodies recovery.,induced by alcohol.
9,273,Clinical insomnia can be caused by.,A,caffeine.,jet lag.,a change of environment.
9,274,The normal recovery for Circadian dysrhythmia is.,B,at a rate 2.5 hours a day.,at a rate 1.5 hours a day.,at a rate 2 hours a day.
9,275,When comparing noise levels on Human Performance.,C,noise has no effect on the number of errors or the speed of performance of an individual.,an individual can find noise levels annoying but still perform well indefinitely.,noise is directly proportional to the number of errors and the speed of performance of an individual.
9,276,Environmental stresses are.,A,"caused by noise, fumes, heat and vibration.",tolerated by everyone equally.,not normally cumulative.
9,277,Employers must provide their employees with personal ear protectors if the noise level reaches.,B,70 dB.,85 dB.,60 dB.
9,278,The maximum allowable noise dose is.,B,85 dB.,any combination of noise and time which exceeds 90 dB TWA.,90 dB for 24 hours.
9,279,Environmental capture' is a type of error possible when an engineer does the same job repeatedly.,B,but on different types of aircraft.,on the same type of aircraft.,in a short timescale.
9,280,"In the UK, an air-side ramp vehicle driver is most likely to go deaf in.",C,the left ear.,both ears.,the right ear.
9,281,Up to what proximity to an aircraft with engines running is the use of ear protection recommended for maintenance personnel?.,A,200 - 300 metres.,20 - 30 metres.,2 - 3 metres.
9,282,Studies have shown that working outside in a temperature of 55°F will have what effect on hand dexterity?.,A,Around 50%.,Very slight.,None.
9,283,When working with bright lights consideration should be given to.,C,blurred image.,shadows,glare.
9,284,Which of the following is true?.,C,Noise affects the standard of work proportionately with the level of the noise.,Noise does not affect a person's standard of work.,Noise does affect the standard of work with certain people.
9,285,The effect on an engineer of environmental noise is.,B,it improves concentration and quality of work.,it decreases concentration and quality of work,it has no affect on concentration of quality of work.
9,286,Excess noise in a working environment can.,C,raise resistance to other stresses.,not affect performance.,lower resistance to other stresses.
9,287,"If the temperature is - 15°C and you are working on the line, you should.",C,rotate engineers regularly and have a supervisor keep an eye on them.,carry on regardless of the weather to keep the aircraft flying.,stop all maintenance until the weather improves.
9,288,Studies have shown that working outside in a temperature of 55°F will have what effect on hand dexterity?.,B,None.,Around 50% reduction.,Very slight reduction.
9,289,Cold stress can be influenced by.,C,insufficient vitamins in the diet.,a drop in body temperature.,the wind chill factor.
9,290,Environmental stresses in an extreme high temperature and noisy environment causes.,A,attention to be disturbed and distributed,no loss of attention or distraction.,total loss of attention.
9,291,Which of the following environments is best suited to aircraft maintenance?.,C,"Working outside, at night, in the rain.","Working outside, in the direct midday sun.","Working inside in a well lit, comfortable hangar."
9,292,Intense or loud noise may lead to.,B,deafness.,fatigue.,no effects.
9,293,Facility lighting in a hangar should be.,B,no brighter than 10 lux.,provided by fixed light units giving light to shadow ratio of 3:1.,portable so that individual tasks may be well lit.
9,294,"When tasks are being designed, the maximum mass an engineer should lift is.",B,32 kg.,23 kg.,50 kg.
9,295,Sensing and perception errors are most likely to result from.,B,distraction of other engineers.,poor lighting or noise.,lack of adequate training.
9,296,Task lighting in a hangar is mainly.,C,provided by fixed lighting.,provided by fluorescent tubes.,portable so that individual tasks may be well lit.
9,297,"When a person moves from a poorly lit area to a well lit area, what is the minimum time they should allow for the eyes to adapt?.",A,7 minutes.,7 seconds.,30 seconds.
9,298,Itemized checklists should be dealt with.,B,"in any order, provided all steps are completed.","item by item, in order, to cover every step diligently.",as memorized.
9,299,The main disadvantage of carrying out critical inspections under very bright artificial light is.,A,glare.,shadows.,filtered light.
9,300,"When carrying out a visual inspection, an engineer is likely to make a parallax error when.",B,inspecting a component using a 5x or 10x magnifying glass.,using precision measuring instruments such as a vernier gauge or AVO meter.,Nothing.
9,301,What constitutes a good work handover?.,A,A written and verbal account of the work done.,A written documentation of the work done.,A verbal account of the work done.
9,302,A good shift handover should include details of.,C,tasks that have been completed; persons who carried out the tasks; tasks to be carried out and general company and technical information.,"tasks that have been completed; tasks in progress, their status, any problems encountered etc.; tasks to be carried out and tools required to carry out the tasks.","tasks that have been completed; tasks in progress, their status, any problems encountered etc.; tasks to be carried out and general company and technical information."
9,303,A good practice for a shift handover is for shifts to be specifically rostered so there is an overlap of.,C,2 - 3 hours.,5 - 10 minutes.,20 - 30 minutes.
9,304,Asynchronous' communication includes.,B,immediate voice communication by radio link.,"technical manuals, memos, Advisory Circulars and Airworthiness Directives.",face-to-face communications.
9,305,The most effective form of communication is.,C,verbal communication.,written communication.,explicit communication.
9,306,What is the most important means of communication in aircraft maintenance engineering?.,A,Written.,Implicit,Verbal.
9,307,If you are given a task that you are unsure of you should.,A,consult the appropriate approved data.,ask someone who has done it before.,consult type course notes.
9,308,The alerting system for an important system failure should be.,A,an aural warning.,"a flashing visual signal, preferably red.",a dolls-eye indicator.
9,309,The SHEL model of human factors takes into account.,A,"Software, hardware, environment and liveware.","Software, hardware, efficiency and liveware.","Software, hardware, environment and location."
9,310,What part of the SHEL model would the writing and interpretation of maintenance manuals fit into?.,B,Hardware.,Software.,Environment.
9,311,The 'error chain' theory refers to.,C,"a chain of errors within an organizations can be investigated, and similar errors prevented by determining a common link between them.","a company is only as good as its weakest employee or employees, and removal of that/those employee from the chain should prevent errors.","errors are caused by a chain of linked events, and the breaking of one link in the chain will prevent the error."
9,312,What part of the SHEL model would the aircraft design fit into?.,B,Liveware.,Hardware.,Environment.
9,313,Which part of the SHEL model is most difficult to protect from errors by 'designing out' or to 'work around'?.,A,Liveware.,Software.,Environment
9,314,A violation in an aircraft maintenance procedure.,A,is usually carried out with the best intentions from a genuine desire to 'get the job done'.,is always considered an act of vandalism or sabotage.,"is always carried out to satisfy some personal need, often unrelated to the actual task."
9,315,Which type of human error is easiest to correct?.,A,Constant error.,Reversible error.,Variable error.
9,316,"In the 'slips, lapses and mistakes' definition of errors, forgetting to replace an engine cowling would be considered a.",B,mistake.,lapse.,slip.
9,317,"In the 'slips, lapses and mistakes' definition of errors, a mistake would typically occur at the.",C,storage (memory) stage.,execution stage.,planning stage.
9,318,"On a task that is complex, an engineer uses his own procedures due to pressure. This is legally termed.",C,modification.,initiative.,violation
9,319,Visual inspection by an 'experienced' maintenance engineer is.,A,knowledge and rule base behaviour.,skill and knowledge based behaviour.,skill and rule based behaviour.
9,320,Troubleshooting is.,A,rule based.,skill based.,knowledge based.
9,321,A violation is.,B,an unintentional error.,a deliberate departure from the rules.,an intentional act of sabotage.
9,322,A mistake is.,C,a deliberate departure from the rules.,an intentional act of sabotage.,an unintentional error.
9,323,"Whilst working on an aircraft a spanner placed on the wing surface is kicked off and subsequently falls into an open engine cowl, breaking off a sensor connector. This is an example of",B,a skill based error.,Murphy's law.,a punishable occurrence.
9,324,An experienced engineer fits the wrong seal during a routine component change. This is.,B,skill based.,rule based.,knowledge based.
9,325,An engineer is working on a wing and kicks a spanner off into an engine cowl and breaks a sensor. This is.,B,knowledge based error.,skill based error.,rule based error.
9,326,The difference between a mistake and a violation is.,C,a mistake is less serious than a violation.,a violation is not deliberate.,a mistake is unintentional and a violation is deliberate.
9,327,An experienced engineer is fitting a valve. A required seal is not fitted. What type of error is this?.,B,Knowledge based.,Rule based.,Skill based.
9,328,The hub of the SHEL model of human factors is.,A,liveware.,hardware.,enviroment.
9,329,A type 1 visual inspection error occurs when.,B,a faulty item is missed.,a good item is incorrectly identified as faulty.,a duplicate inspection is not carried out.
9,330,What is the difference between error and violation?.,A,"Violation is deliberate, error is not.","Error is deliberate, violation is not.",No difference.
9,331,What is a latent failure?.,A,"A mistake that has already been made, but has not yet caused an accident.",Receiving bad instruction from a manager who is out of touch with maintenance.,A failure which could not have been predicted.
9,332,What happens when you break the 'chain of error'?.,C,Accident happens.,Pilot submits report within 72 hours.,Accident does not happen.
9,333,"If an engineer forgets to fit a seal to an engine drain plug, he or she has.",C,made an error of commission.,committed a violation.,made an error of omission.
9,334,An engineer is performing a task in less than ideal conditions in order to meet an operational deadline is.,B,committed a routine error.,committing a situational violation.,making a rule based slip.
9,335,An engineer who has developed his or her own method of performing a complex task.,C,should be commended for his/her resourcefulness,is performing a rule based behaviour.,is violating on a regular basis.
9,336,"Engineers often work on raised platforms, ladders etc. What dangers can this contribute to?.",B,Staging may be made of wood.,Ladder may slip and man falls.,Two workers may be carrying out maintenance on the same lift.
9,337,Risk assessment and management is.,A,reduction of risks to a tolerable standard and monitoring the situation.,the investigation of risks and totally removing them and the monitoring of new work practices.,choosing a cheaper supplier or manufacturer for parts.
9,338,When carrying out a risk assessment.,B,a hard hat should be worn.,it is necessary to identify where equipment/procedures might fail.,Nothing.
9,339,Accidents and engineering faults are. ,B,insignificant and decreasing.  ,significant and increasing.      ,insignificant and increasing. 
9,340,Murphy's law is perpetuated mainly by.  ,C,violations.        ,poor aircraft design.    ,complacency.  
9,341,Murphy's law can be regarded as the notion.             ,A,If something can go wrong it will'.     ,It can never happen to me'.     ,If something goes wrong I am certain to get the blame'.  
9,342,A company's safety policy should be defined in.  ,C,in CAP 716.    ,the Maintenance Schedule.     ,the Maintenance Organization Exposition.    
9,343,Which of the following is least associated with the study of human factors?.                      ,B,Ergonomics.    ,Health and Safety.      ,Human error.   
9,344,The incident where a 737 lost oil from both engines is a direct result of. ,B,poor design.    ,human error.    ,engine vibration.         
9,345,If a 737 had both engines serviced and lost oil from both engines in flight. This. ,B,can be expected to happen statistically due to the number of aircraft in service.      ,would be a direct result of human error.   ,can be considered an acceptable probability.
9,346,What do you do when someone is hypothermic?. ,A,Warm them up.           ,Feed them sweet things because of their diabetes.     ,Give them a drink because of dehydration.    
9,347,The percentage of accidents attributable to aircraft maintenance and inspection causes is. ,B,now less significant due to the introduction of more sophisticated aircraft.,significant and rising.,now less significant due to more advanced maintenance practices.
9,348,What happened to contribute towards the incident in 1995 where a Boeing 737 lost oil pressure and had to divert?.  ,B,"Both warning indications were faulty, due to crossed connections. ",The HP rotor drive covers of both engines had not been refitted after a boroscope inspection. ,The boroscope inspection had been inadequate.  
9,349,What is the most common cause of in-flight engine shutdown?.  ,A,Incomplete installation.  ,"Improper fault isolation, inspection or test. ",Foreign object damage. 
9,350,Most engineering related incidents are due to. ,B,installing dirty connectors. ,installing components incorrectly.,installing worn or old components. 
9,351,What causes the most aircraft accidents?.  ,B,Technical faults.          ,Communication.          ,Misunderstanding between ATC and pilot on approach.
9,352,70 - 80% of the total focusing ability of the eye is carried out by the. ,B,iris.      ,cornea. ,lens.     
9,353,At what distance should a person without hearing difficulties be able to hear an average conversational voice in a quiet room. ,A,2 metres (6 feet).         ,3 metres (9 feet). ,1 metre (3 feet). 
9,354,A perforated ear drum could occur if.      ,C,you were subjected to intermittent noise above 25 kHz. ,you blew your nose excessively.         ,you were subjected to continuous noise below 8 kHz.
9,355,How long is the short term memory good for remembering 7 items?. ,B,30 to 60 seconds.        ,Up to 30 seconds.       ,Above 60 seconds.      
9,356,What is white finger?.             ,A,A disorder of the finger which may occur through continuous use of pneumatic tools because of reduced blood flow.,A reaction when the white blood cells die and contaminate the fingers.,A skin disorder caused by extensive contact with oils and solvents.
9,357,"When someone is working in an enclosed space (such a fuel tank), another person should be outside the space in constant communication to.               ",C,provide instructions to the tradesman.            ,ensure compliance with the maintenance manual.      ,for safety reasons.       
9,358,The scientific study of measurements of the human body is known as.                    ,C,ergonomics.     ,physiology.      ,anthropometrics.         
9,359,How long can the aural reflex protect the ear from loud noise?. ,C,5 seconds.   ,15 seconds.     ,15 minutes. 
9,360,What part of the eye controls the amount of light that is allowed to enter the eye?.  ,B,The pupil.        ,The iris.  ,The cornea.      
9,361,Learning of a routine by repeated practice is known as.    ,B,cognitive learning.       ,motor programming. ,episodic memory.        
9,362,The ear is used to detect.    ,C,speed.  ,neither acceleration or speed.  ,acceleration.    
9,363,Light enters the eye through the. ,A,cornea. ,visual cortex.   ,retina.  
9,364,"To focus on a near object, the lens of the eye must.    ",C,be widened.    ,be flattened. ,be thickened.   
9,365,Which type of memory is most susceptible to interference from external influences?. ,C,Long term.  ,Ultra short term.          ,Short term. 
9,366,Peripheral vision is detected by the.               ,C,cones.  ,fovea.  ,rods.    
9,367,Extreme discomfort experienced by a maintenance engineer due to working in a confined space is known as.  ,A,claustrophobia.            ,acrophobia.      ,agoraphobia.    
9,368,What part of the eye is colour sensitive?.,B,The rods.         ,The cones.       ,The iris.           
9,369,What type of lens is used to overcome short sightedness?.   ,A,Concave.,Bi-focal.          ,Convex.           
9,370,The type of memory which is most easily influenced by a person's expectations of what should have happened is the.  ,C,long term memory.      ,semantic memory.       ,episodic memory. 
9,371,The inability for the eyes to accommodate sufficiently is known as.,A,Presbyopia.      ,Hypermetropia.           ,myopia.           
9,372,An aircraft maintenance engineer who wears glasses or contact lenses should.   ,C,not require their duties to be restricted providing they wear their glasses/contact lenses at all times they carry out their duties.      ,have their duties restricted accordingly.   ,not require their duties to be restricted providing they have frequent checks to ensure the adequacy of their glasses/contact lenses.     
9,373,Ultra short term memory has a duration of about.  ,C,10 to 20 seconds.        ,80 - 100 milliseconds.,2 seconds.       
9,374,What type of lens is used to correct long sightedness?.   ,B,Concave.         ,Convex.           ,Bi-focal.          
9,375,Visual Acuity is the ability.    ,C,to differentiate between different colours. ,to detect objects in the peripheral vision.       ,of the eye to discriminate sharp detail at varying distances.
9,376,The 'working memory' is.   ,B,long term memory.      ,short term memory.  ,ultra short term memory.         
9,377,Colour defective vision affects.    ,A,almost 1 in 10 of men.            ,more women than men.           ,almost 1 in 10 of women.
9,378,"At lower light levels, the visual sensing is performed mainly by the.             ",C,fovea.  ,cones.,rods.    
9,379,"If an image formed on the retina of the eye is inverted relative to the viewers normal perception of the image, the viewer will.                    ",C,become disoriented and dizzy.,consciously mentally revert the image so as to make sense of his/her surroundings. ,behave and feel normal.          
9,380,People with colour defective vision usually have difficulty differentiating between. ,A,red and green.,blue and yellow.          ,blue and green.  
9,381,The 'cocktail party effect' is descriptive of.    ,A,selective attention.  ,divided attention.       ,focused attention.  
9,382,Hypermetropia is the medical name for.  ,B,short sightedness.        ,long sightedness.         ,deafness.         
9,383,What range of sound is usually impaired first with the onset of presbycusis?. ,A,High pitch sound.       ,Low pitch sound.       ,Mid range sound.        
9,384,The amount of light which is allowed to enter the eye can vary by a factor of.                    ,B,500:1. ,5:1.      ,1:5. 
9,385,Presbyopia often effects the eyes of people after the age of. ,B,55.       ,40.       ,70.       
9,386,From what age does hearing ability normally begin to decline?.,C,40.       ,50.       ,30.       
9,387,A person with 20/40 vision has.   ,A,worse eyesight as a person with 20/20 vision.  ,better eyesight than a person with 20/20 vision. ,the same eyesight as a person with 20/20 vision.     
9,388,Long term memory capacity is usually.    ,A,unlimited.        ,4 - 8 years.,12 months.      
9,389,The inability for the eyes to accommodate sufficiently is known as. ,C,myopia.           ,hypermetropia.            ,presbyopia.      
9,390,Ultra short term memory has a duration of about.,B,10 to 20 seconds.  ,2 seconds.       ,80 - 100 milliseconds.
9,391,The memory can be aided by.  ,A,a checklist.      ,memory checking.       ,mind logging.  
9,392,In AWN 47 what is the recommended hearing test?. ,C,The ability to hear an average conversation voice at a distance of 10 feet. ,The ability to hear a certain noise at 8 feet.    ,The ability to hear an average conversation voice at a distance of 6 feet.  
9,393,Iconic memory. ,B,stores sounds and lasts up to 2 seconds.  ,stores visual information and lasts up to 1/2 second.,stores visual information and lasts up to 2 seconds.   
9,394,The first stage in information processing is.               ,C,decision.          ,memorizing.    ,perception.      
9,395,"Information, if not rehearsed is lost in.    ",A,10 - 20 seconds.  ,1 minute.         ,30 - 40 seconds.
9,396,"In AWN 47, what is the standard hearing test?.  ",A,The ability to hear a conversation in a quiet room at 2 metres.  ,The ability to hear a conversation in a quiet room at 10 metres. ,The ability to hear a conversation in a noisy room at 2 metres.  
9,397,Information in the short term memory not rehearsed will be lost in.  ,A,10 - 20 seconds.          ,1 - 3 months.   ,2 - 3 weeks.     
9,398,What is the CAA standard for vision?.    ,B,Acceptable uncorrected vision.  ,Acceptable corrected vision.   ,18/20 vision.    
9,399,The average capacity of the working memory is about. ,A,7 chunks of information.  ,4 chunks of information.         ,12 chunks of information.       
9,400,The retina is situated.  ,C,behind the cornea with the lens.,in front of the cornea. ,at the back of the eye with the optic nerve.
9,401,Motor programme refers to.     ,B,motivational computer software.        ,a task that has been carried out so many times that it becomes automatic. ,a task that becomes programmed into short term memory.
9,402,Memory which can be influenced by a persons expectations of what should have happened is.,C,echoic.,semantic.         ,episodic.          
9,403,Information in the long term memory.                        ,B,is easily transferred to the short term memory.   ,is easily lost.    ,is only available under hypnosis. 
9,404,How many things can be stored in the short term memory?. ,B,0 - 5.    ,9 - 15.  ,No limit.          
9,405,"In the eye, the cones are used mainly in.   ",A,bright light to give fine detail.            ,bright light levels and they give poor colour vision.   ,low light levels and they give poor colour vision.      
9,406,A person suffering from presbyopia would normally.  ,A,wear spectacles when reading or carrying out close detail work. ,have defective colour vision and not be allowed to carry out maintenance work on cable looms.    ,be short sighted and need to wear spectacles to see objects more than 30 cm away.  
9,407,Noise signals are carried to the brain by the. ,B,sensory nerve. ,auditory nerve.            ,Eustachian nerve.  
9,408,Poking sharp objects into the ear should be avoided as it is likely to result in.,C,tinnitus ringing.    ,conductive hearing loss.          ,tympanic membrane perforation.        
9,409,Attention Getters are designed to.                 ,C,to gain the operators attention whilst allowing them to  continue with the task in hand. ,to make the operator focus his/her attention fully on the task in hand.,to get the operators full attention.
9,410,At what maximum frequency does the human ear hear?. ,C,16 kHz.           ,8 kHz. ,20 kHz.           
9,411,Motor programmes.                 ,C,are behaviour subroutines.,      require conscious thought to engage. ,are stored as working rules in long term memory.  
9,412,The pupil of the eye grows smaller.                ,C,in condition of reduced light.,to focus the fovea.  ,in condition of increased light.           
9,413,Conductive deafness can be caused by damage to the.     ,A,cochlea.           ,otoliths. ,semi circular canals.    
9,414,Detail is best sensed by the ______ and movement best sensed by the ______.  ,C,the periphery and the periphery.     ,the periphery and fovea.         ,the fovea and periphery.         
9,415,"If a person is colour blind, which colours would be most difficult to see?. ",A,Red and green.   ,Blue and red. ,Yellow and red.      
9,416,Myopia is _______ and a ______ lens is needed to correct it.  ,C,long sightedness and concave.            ,short sightedness and convex. ,short sightedness and concave. 
9,417,The Otoliths detect.                ,B,angular acceleration. ,linear acceleration.      ,both angular and linear acceleration.
9,418,The nose.                     ,B,filters the air into the lungs.,"filters, warms and moistens the air into the lungs.  ",filters the air into the lungs.    
9,419,The most common cause of myopia is.    ,C,weak accommodation.            ,a shortened eyeball.    ,an elongated eyeball.  
9,420,What is peer group pressure?.   ,B,The influence the House of Lords have over the House of Commons.  ,Our behaviour influenced by our friends and colleagues.,The influence an individual has over a group of people.  
9,421,A regular behaviour of an individual is known as.   ,B,the norm.         ,habit.   ,culture.            
9,422,"In a discussion, the person who is most likely to be agreed with is. ",C,the person who repeats the point most times. ,the most argumentative person. ,the person with the highest status.    
9,423,An engineer who has developed his own way of performing a task. ,A,is in regular violation. ,is improving maintenance efficiency. ,should be commended for his resourcefulness.          
9,424,The aim of human factors programs within an organizations is. ,B,to safeguard the health and safety of maintenance personnel by reducing accidents in the workplace.   ,"to optimize the relationship between maintenance  personnel and systems with a view to improving safety,  efficiency and well-being. ","to reduce costs by increasing efficiency, safety and quality and decreasing waste through human error."
9,425,An aircraft engineer who has 'responsibility'.,B,must be licensed on the particular type of aircraft. ,"are liable to be called to account as being in charge or control of, or answerable for something. ",is in a management position within their company hierarchy. 
9,426,The impact of human factors and human error is most important to.  ,C,technicians and engineers.      ,planners and managers.,"It is equally important to technicians, engineers, planners and managers.      "
9,427,Where are the responsibilities of Licensed Aircraft Engineers laid down?. ,A,AWN 3.          ,The Air Navigation Order.      ,CAP 715.        
9,428,Diffusion of responsibility may occur.                       ,A,to an individual working as a member of a team. ,with certain people whether they are working in a team or alone.,to an individual working alone.  
9,429,Risky shift' is.  ,C,the probability of being assigned to a work task which involves some element of risk or physical danger.  ,the name given to an inadequate shift handover.  ,the tendency for a group of workers to arrive at a course of action which is riskier than that which any individual member might pursue. 
9,430,"To ensure that a technician remains reasonably current on the aircraft types to which they hold authorizations, they are required that. ",C,they have appropriate continuation/refresher training only. ,they are involved in at least 6 months of actual aircraft maintenance experience in any 2 year period only.,they are involved in at least 6 months of actual aircraft maintenance experience in any 2 year period and they have appropriate continuation/refresher training. 
9,431,The difference between what a person 'can' do and what he 'will' do is largely determined by his.      ,A,motivation.,education and training.    ,physical and mental health.     
9,432,Whose responsibility is it that an engineer remains current on new technology and procedures?.  ,C,The organization's.      ,The CAA's.     ,The engineer's.            
9,433,"According to Maslow, safety needs (protection from potentially dangerous objects or situations). ",B,is the last need of human after all other needs have been satisfied.   ,"is second only to physiological needs (food drink, oxygen etc.). ",is the most primal need of humans.    
9,434,The symptoms of de-motivation are very similar to the symptoms of. ,A,stress.  ,tiredness.  ,mental illness.  
9,435,"The desire of an individual to 'conform' to a group by allowing one's opinions, attitudes and actions to be affected by prevailing conditions is known as.",A,peer pressure.  ,esteem needs.  ,culture issues.  
9,436,Confirmation bias' is.              ,C,error in work carried out by a supervisor who has also inspected and signed for his own work.  ,an inspection of work carried out by an independent inspector or supervisor.,"the subconscious attention to evidence which confirms an engineer's beliefs, and inattention to evidence which contradicts his beliefs."
9,437,A person with low self-esteem is.  ,A,more likely to conform to peer pressure.         ,less likely to conform to peer pressure.    ,Conformity to peer pressure is not affected by level of self-esteem. 
9,438,Motivation is.  ,C,a reward or punishment designed to reduce errors.  ,a reward or punishment designed to increase work rate.        ,the thing that drives someone to do something.
9,439,Peer pressure is       ,B,the perceived pressure to carry out a task in the same way your colleagues would.,the perceived pressure to conform to what you believe your colleagues expect of you.  ,Nothing   
9,440,The eyesight of an engineer is the responsibility of.               ,C,the Quality Manager.  ,the optician. ,the engineer.    
9,441,A good team is one where every member has.    ,B,an opinion.   ,an input.          ,a job.   
9,442,AWN 47 states that the engineer.   ,C,is responsible for health and safety.,is responsible for the work he has signed for. ,does not report for work if unfit.        
9,443,An effective group work is when. ,A,everyone contributes in some way. ,everyone discusses ideas and opinions.  ,everyone has a job to do.        
9,444,Which of the following defines a peer pressure situation?. ,C,Your supervising manager pressuring you to complete  the current task on time. ,Your girlfriend telling you to go out with her.           ,Your colleagues pressuring you to work faster so they  can go home.           
9,445,Successful working teams have the following attributes:-. ,A,Members participate in team activities but retain their own individual requirements.       ,All the members participate in team activities and  discussions.    ,All the team members work in isolation and therefore provide highly individual solutions to the same problems.  
9,446,Good aircraft maintenance supervisory judgment is usually based upon.,A,knowledge and experience and reference to approved data. ,the evidence available and forceful management ability.  ,knowledge and experience and reference to course notes.   
9,447,Organizational culture (whether good or bad) is best described as. ,A,the way we do things around here'. ,written procedures.     ,team resource management.  
9,448,In an organization which practices human factors there is.     ,B,punishment for all violations.  ,no blame unless there is a deliberate violation.  ,a no blame culture.  
9,449,A person can be said to be motivated if.         ,C,they cut corners to get the job done quickly. ,they are on a productivity bonus.       ,they are taking action to achieve something.  
9,450,Group polarisation can result in.   ,A,a group making a more cautious or extreme decision.    ,a group making a better decision than the individual. ,members of the group not talking to one another. 
9,451,Who is most likely to deviate from standard procedure?.      ,B,"Young, inexperienced man.    ","Over confident, young man. ",Old tired man.
9,452,The ideal behaviour of a professional aircraft engineer is.    ,B,goal directed rather than person directed. ,both person and goal directed.  ,neither person or goal directed.   
9,453,Information on drugs and alcohol can be found in.  ,B,BCARs.          ,AWN 47.  ,AWN 3.          
9,454,If you have been prescribed new medicine by your doctor you should. ,C,continue with your normal shift pattern.  ,take 3 days off work to try out the new medication.,give the new medication a 24 hour trial.       
9,455,After a general anaesthetic you should.      ,B,return to work as soon as possible.,not return to work for at least 24 to 48 hours (depending on the individual).,take at least 7 days off work. 
9,456,Your doctor has prescribed you tranquillizers as you are suffering from depression. You should.                ,C,not tell your employer and carry on work as normal.,tell your employer and carry on work as normal. ,not work at all when taking the tranquillizers.   
9,457,The use of 'pep' pills by an aircraft engineer.  ,C,is recommended only when working late or on night shift. ,as they stimulate the senses and make you less prone to accidents. ,can only be used if prescribed by your doctor should never be done (except for coffee). 
9,458,You are taking SUDAFED to relief nasal congestion.You should. ,C,stay away from work until you no longer require the SUDAFED.  ,continue to take them at work because SUDAFED has no side effects.,avoid making engineering decisions or performing  licensed duties. 
9,459,What is slow wave sleep?.  ,B,Paradoxical sleep.       ,Stage 2- 4 sleep.          ,REM.  
9,460,Phase 3/4 sleep.                       ,C,can be induced by alcohol.     ,occurs only once per sleep cycle. ,is most beneficial for the body's restoration.
9,461,Human error can be caused by.    ,C,high body temperature.           ,normal body temperature.       ,low body temperature.
9,462,What meal is most recommended after a long shift?.     ,A,High carbohydrates. ,Low carbohydrates.    ,High protein.   
