Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
17,330,"The propeller synchronising system is put into
operation by.",A,"adjusting the engine rpm at required cruise	NULL	NULL_x000D_
17	NULL	331	Propellers are synchronised by the.														B	power lever.	PCU governor.	prop lever._x000D_
17	NULL	332	Unlike the automatic synchronizing system, the synchrophasing system of a two-propeller aircraft.														A	sets the blade phase angle of two constant speed propellers.	causes the same rotation speed of the two propellers.	matches the blade angle of variable pitch propellers._x000D_
17	NULL	333	In a propeller synchrophasing system, an electric actuator.														A	rotates (controls) the slave engine governor.	equalizes the governor signals.	turns the flexible shaft leading to the trimmer assembly._x000D_
17	NULL	334	If one signal is lost into the comparator unit when Synchrophasing is operating.														A	Synchrophasing is lost and the engines continue to function normally.	the slower engine immediately goes to feather.	both engines remain running until there is a difference, of commonly, (4 to 5 percent), at which the slower of the engines is then feathered._x000D_
17	NULL	335	Synchronisation controls RPM within what range?.														A	100 RPM.	150 RPM.	50 RPM._x000D_
17	NULL	336	When should synchronisation be used?.														A	During cruise.	During landing.	Anytime._x000D_
17	NULL	337	Propeller Synchronizing works utilizing.														C	RPM Levers.	propeller lever.	governor._x000D_
17	NULL	338	In relation to a propeller aircraft, synchrophasing would be used on.														B	all Aircraft.	all Multi engine aircraft.	turbo prop Aircraft._x000D_
17	NULL	339	A propeller synchrophasing system allows a pilot to reduce noise and vibration by.														C	setting the RPM of all propellers exactly the same.	adjusting the plane of rotation of all propellers.	adjusting the phase angle between the propellers._x000D_
17	NULL	340	A propeller synchronising system allows a pilot to reduce noise and vibration by.														B	adjusting the phase angle between the propellers.	setting the RPM of all propellers exactly the same.	adjusting the plane of rotation of all propellers._x000D_
17	NULL	341	What is the function of automatic propeller synchronizing system on multiengined aircraft?.														C	To control tip speed of all propellers.	To control the power output of all engines.	To control engine RPM and reduce vibration._x000D_
17	NULL	342	On most reciprocating multiengined aircraft, automatic propeller synchronization is accomplished through the actuation of the.														A	propeller governors.	propeller control levers.	throttle levers._x000D_
17	NULL	343	Electrically de-iced propeller slip rings have regular resistance checks for.														B	oxidisation due to altitude.	open circuit heating elements.	wear between brushes and slip ring._x000D_
17	NULL	344	Propeller anti-icing may be achieved by.														A	using iso-propyl alcohol de-icing fluid sprayed on the blade.	using commercial de-icing fluid sprayed on the pro.	a using hot air from the compressor._x000D_
17	NULL	345	De-icing of the propeller can be monitored by.														C	viewing the deicing fluid level sight glass.	viewing the blade and observing ice falling off the blade.	an ammeter in the flight deck._x000D_
17	NULL	346	Insulation testing of electrical de-icing systems should be periodically carried out because of.														A	an open circuit in one of the blades.	oxidation due to atmospheric conditions.	wear on the slip rings._x000D_
17	NULL	347	Insulation checks on propeller electrical heating elements should be carried out frequently due to.														A	short/open circuits in the heating system wires along the propeller blade.	oxidation of slip ring and brush gear assembly.	deposits formed due to the wear of slip ring and brush gear assembly._x000D_
17	NULL	348	Where is the de-icing boot?.														A	Root.	Trailing edge.	Tip._x000D_
17	NULL	349	How is anti icing fluid fed to the individual blades?.														A	Pump to a slinger ring.	Pump to each blade rubber feed boot.	Under gravity to the slinger ring then on to the blade._x000D_
17	NULL	350	Ice is removed from blades by.														C	a continuously heated electrical boot.	rubber boots inflated in sequence using compressor hot air.	inboard and outboard boot sections heated in sequence by action of the timer._x000D_
17	NULL	351	Propeller blades are de-iced by.														A	electrical heating elements bound in rubber overshoes on the blade leading edges.	generating eddy currents in the blade.	electrical heating elements wound around rubber shoes._x000D_
17	NULL	352	Electrical power supplies on large aircraft, for electrical deicing are.														B	AC.	DC.	Both AC or DC._x000D_
17	NULL	353	Propeller slip rings.														C	convey oil for PCU to pitch change mechanism.	minimise slip.	conduct electrical power for de-icing._x000D_
17	NULL	354	On an electrical deicing system fast cycle is used.														B	at low air temperature.	at high air temperature.	on the ground._x000D_
17	NULL	355	The output of an anti-icing pump is controlled by.														A	a rheostat.	the hand pump.	a cyclic timer._x000D_
17	NULL	356	De-icing fluid goes to a slinger ring from.														A	an electrical pump.	a hand pump.	a tank in the prop hub, providing constant feed once released._x000D_
17	NULL	357	To increase anti icing effectiveness.														B	increase cycle times.	increase the AC or DC current.	use liquid as well as electrical anti icing systems._x000D_
17	NULL	358	Propeller de-icing for varying rates of icing can be varied by.														B	increasing propeller RPM.	increasing cyclic timing.	increasing the AC or DC voltage._x000D_
17	NULL	359	Propeller De-icing can be checked by.														A	checking the torque meter for abnormal readings.	checking the the de-icing ammeter.	visually checking for ice on the blades._x000D_
17	NULL	360	Proper operation of electric deicing boots on individual propeller blades may be best determined by.														A	feeling the sequence of boot heating and have an assistant observe the loadmeter indications.	feeling the boots to see if they are heating.	observing the ammeter or loadmeter for current flow._x000D_
17	NULL	361	What unit in the propeller anti-icing system controls the output of the pump?.														B	Pressure relief valve.	Rheostat.	Cycling timer._x000D_
17	NULL	362	Ice formation on the propellers, when the aircraft is in flight, will.														C	decrease available engine power.	increase aircraft stall speed and increase noise.	decrease thrust and cause excessive vibration._x000D_
17	NULL	363	Propeller fluid anti-icing systems generally use which of the following?.														C	Ethyl alcohol.	Ethylene glycol.	Isopropyl alcohol._x000D_
17	NULL	364	Thrust and camber faces of a propeller should be blended out to.														C	5 times the depth of damage.	10 times to the depth of damage.	30 times to the depth of damage._x000D_
17	NULL	365	An aerodynamic correction factor that is preceded by the letter Q indicates.														C	thrust balance.	dynamic balance.	torque balance._x000D_
17	NULL	366	Leading edges should be blended out to.														B	5 times the depth of damage.	10 times the depth of damage.	30 times the depth of damage._x000D_
17	NULL	367	If the tip of an electrical overshoe is torn.														C	it may be cut back.	it may be classified as acceptable damage.	it must not be cut back._x000D_
17	NULL	368	The shank of the propeller is permitted to have.														A	no repairs.	minor repairs.	no decals fitted._x000D_
17	NULL	369	When blending out a gouge on the face or camber side of a blade, the additional metal to be removed for stress relief is.														B	0.02 inch.	0.002 inch.	0.2 inch._x000D_
17	NULL	370	Wooden propellers are permitted.														C	repairs that do not affect weight and balance.	no repairs.	repairs using sawdust and aeroglue._x000D_
17	NULL	371	The preservative used to protect metal blades is.														A	lanolin.	brown storage wax.	petroleum jelly._x000D_
17	NULL	372	Composite propellers may have minor repairs carried out by.														C	any approved 3rd party maintenance organization.	the operator.	any approved composite repair facility._x000D_
17	NULL	373	Details of propeller overhaul may be found in.														A	Airworthiness Notice 75.	the AMM.	Airworthiness Notice 55._x000D_
17	NULL	374	The ground clearance of a single engine tail wheel aircraft propeller is measured with the aircraft.														B	tail wheel on the ground.	tail wheel in the take off position.	in the rigging position._x000D_
17	NULL	375	The structural clearance of a multi engine aircraft propeller.														B	is taken between the engines with the props aligned.	is taken between the prop and the fuselage.	is taken from the ground._x000D_
17	NULL	376	What position should the blades be when installing the pitch change mechanism onto a hydromatic propeller?.														A	Feather.	Zero pitch.	Full reverse._x000D_
17	NULL	377	The ground (sea) clearance of a sea plane propeller is.														C	1 inch.	9 inches.	18 inches._x000D_
17	NULL	378	Cropping is permitted to a maximum of.														A	1 inch on all blades.	½ inch on all blades.	½ inch on one blade only._x000D_
17	NULL	379	Dynamic balance is confirmed by use of.														C	knife edges and mandrel.	a tracking check.	a vibration analyser._x000D_
17	NULL	380	A metal propeller may be statically balanced by.														C	adding varnish to the lighter blade.	removing metal from the opposite blade.	adding or removing lead wool to the hollow blade roots._x000D_
17	NULL	381	Mechanical vibration relating to propellers in a piston powered aircraft.														C	is due to the crankshaft at intermittent power settings.	is due to the lead lag of the propeller compared to the engine.	is due to the power stroke of the engine and may have a more detrimental effect than aerodynamic vibration._x000D_
17	NULL	382	Aerodynamic Correction Factor (A C F).														B	corrects for static balance.	is indicated in the form of degrees and minutes of pitch.	corrects for dynamic balance._x000D_
17	NULL	383	A propeller with an adjustable blade can be adjusted.														A	on the ground with the engine stationary.	in flight.	on the ground with the engine running._x000D_
17	NULL	384	When on the ground with the engine idling the prop control should be.														B	fully aft with the mixture at idle.	fully aft with the mixture at rich.	fully forward with the mixture at idle._x000D_
17	NULL	385	Operation with the engine at maximum boost should be limited to.														B	prop at fine to prevent overstressing the engine.	prop at course to prevent overstressing the engine.	prop at windmill to prevent overstressing the engine._x000D_
17	NULL	386	Damage to a leading edge can be blended in comparison to a blade face.														C	by maintaining a smooth depression.	by not exceeding 25% of the chord.	at a steeper angle._x000D_
17	NULL	387	The longitudinal clearance between the nose wheel and the propeller on a tricycle geared propeller is.														C	9 inches.	18 inches.	1/2 inch._x000D_
17	NULL	388	A tracking check compares.														C	2 Adjacent blades.	2 Opposite blades.	any 2 blades._x000D_
17	NULL	389	A line of indentations at one blade section can be.														C	blended within limits.	left for up to 12 months.	declared unserviceable._x000D_
17	NULL	390	Propeller vibration due to a problem with propeller installations would have a.														B	the same frequency as turbine vibration.	lower frequency than turbine vibration.	higher frequency than turbine vibration._x000D_
17	NULL	391	Preloading propeller blades before installation prevents.														B	blade distortion.	blade flutter.	aerodynamic imbalance on the blades._x000D_
17	NULL	392	When unfeathering a propeller, the blade should be put into what position to stop propeller overspeed?.														C	Negative pitch.	Fine pitch.	Coarse pitch._x000D_
17	NULL	393	Blade angle is measured using a.														B	clinometer.	propeller protractor.	bevel protractor._x000D_
17	NULL	394	In the Beta range, angle of attack increases. The fuel flow increases, and what else increases?.														C	Fuel temperature.	EPR and fuel temperature.	RPM and EGT._x000D_
17	NULL	395	With a propeller defect, the frequency of vibration will be.														B	higher than a auxiliary gearbox defect.	lower than a turbine defect.	higher than a turbine defect._x000D_
17	NULL	396	Blending of propeller blade defects refers to the.														C	repainting of blade tips after cropping.	matching of paint finishes for appearances.	conversion of rough or sharp edges into smooth depression._x000D_
17	NULL	397	Removal of material from the propeller blade tips, resulting in a reduction in propeller diameter is called.														B	tipping.	cropping.	topping._x000D_
17	NULL	398	Prior to using the universal propeller protractor.														B	ensure the propeller blade is at the horizontal.	determine the reference blade station.	check date stamp for serviceability._x000D_
17	NULL	399	To fit a new front cone to a prop shaft firstly.														B	etch the propeller serial number to the rear face.	cut in half with a hacksaw and etch a unique serial number to both halves.	coat in Engineers blue to ensure seating in the propeller front boss._x000D_
17	NULL	400	Blade tracking is adjusted by.														C	adding lead wool to the blade shank.	re-seating the propeller on the front and rear cones.	by fitting shims to the propeller shaft hub._x000D_
17	NULL	401	Which of the following functions requires the use of a propeller blade station?.														C	Indexing blades.	Propeller balancing.	Measuring blade angle._x000D_
17	NULL	402	To conduct a power check of an internal combustion engine requires.														B	coarse pitch setting and advance the throttle to the target RPM.	fine pitch setting and advance the engine to the target RPM setting.	fine pitch setting and advance the engine to the max RPM setting._x000D_
17	NULL	403	The power output of a turboprop engine is checked by.														C	reference RPM.	reference Thrust.	reference Torque._x000D_
17	NULL	404	Immediately after blending out damage to to a blade the repair must be.														B	re-protected against corrosion.	crack checked.	balanced._x000D_
17	NULL	405	How is the efficiency of a turbo prop engine assessed?.														A	By correcting propeller RPM for ambient Air temperature and barometric pressure.	By comparing compressor and propeller RPM against a reference figure.	By comparing torque meter pressure against a reference figure._x000D_
17	NULL	406	The limits for a tracking check are.														C	1/4 inch maximum difference between adjacent blades.	1/8 inch maximum difference between opposite blades.	1/8 inch maximum difference between all blades._x000D_
17	NULL	407	After a lightning strike.														C	the prop must be tracked.	the propeller shaft should be checked for concentricity.	the heater elements should be checked for continuity and insulation._x000D_
17	NULL	408	After overspeeding to 110%.														A	no action is required.	return propeller for overhaul.	remove propeller for inspection._x000D_
17	NULL	409	Indentations to the blade face are measured.														B	individually.	individually and collectively.	collectively._x000D_
17	NULL	410	When a propeller has had a report of overspeeding.														A	procedure is dependant on the extent of overspeeding.	the propeller must be removed and sent to the manufacturer.	the propeller must be removed and tracked._x000D_
17	NULL	411	The most significant effect of stone chips on a propeller is.														B	thrust output of the propeller.	structural integrity of the propeller.	aerodynamic capability of the propeller._x000D_
17	NULL	412	Ground running an aircraft with a fixed pitch prop with its tail into wind causes the engine RPM to.														C	increase.	stay the same regardless of wind direction.	decrease._x000D_
17	NULL	413	Adjustments to a variable pitch propeller are.														B	made in the air using the synchronizer.	made on the ground with the engine stationary.	made on the ground with the engine running._x000D_
17	NULL	414	When a propeller is removed, the securing parts are kept with.														C	all separately in cases.	the propeller.	the engine._x000D_
17	NULL	415	During engine warm up the mixture should be at.														C	rich, blades at feather.	lean, blades at superfine.	rich, blades at superfine._x000D_
17	NULL	416	When unfeathering a propeller use.														A	minimum RPM/min throttle.	any RPM min throttle.	maximum RPM/min throttle._x000D_
17	NULL	417	How is the concentricity of a propeller shaft checked?.														B	Micrometer.	Dial Test Indicator (DTI).	Ring gauge._x000D_
17	NULL	418	Propeller slip rings should be.														C	lubricated with silicon grease.	lubricated with graphite grease.	cleaned and left dry._x000D_
17	NULL	419	A splined hub is found be loose with the.														B	excessive spline wear.	front cones bottomed against the front end of the splines.	retaining nut torque loading too low._x000D_
17	NULL	420	When measuring RPM on a supercharged engine with variable pitch.														C	maximum boost pressure and actual air pressure is used.	engine boost pressure and actual air pressure is used.	zero boost pressure and actual air pressure is used._x000D_
17	NULL	421	On propeller securing plates circlips should be.														B	annealed and the springiness put back into the circlip before it can be used again.	used once only.	used again as long as the circlip springs back first time._x000D_
17	NULL	422	The cause of propeller out-of-track vibration is.														C	propeller blade angle too large.	static imbalance.	blade stiffness not exactly matched._x000D_
17	NULL	423	How is blending carried out on an aluminium propeller blade?.														B	By using a course file and peening.	By using a needle file and finish with emery cloth.	By using a scraper._x000D_
17	NULL	424	Where would you find information on RPM and Power ratings?.														B	Painted onto the propeller.	Engine Log book.	Etched on the Propeller._x000D_
17	NULL	425	On a Hartzell prop with counterweights, full oil supply would indicate.														B	on-speed condition.	overspeed condition.	underspeed condition._x000D_
17	NULL	426	If a 2 blade prop is placed on a knife edge and it ends up horizontal (blades at 3 and 9 o'clock positions), it is said to be in balance.														B	vertically.	horizontally.	dynamically._x000D_
17	NULL	427	High Engine Oil pressure may be caused by.														A	blocked scavenge filter.	restricted pump operation.	higher oil pressure._x000D_
17	NULL	428	Which of the following defects is cause for rejection of wooden propellers?.														A	An oversize hub or bolthole or elongated bolt holes.	No protective coating on propeller.	Solder missing from screw heads securing metal tipping._x000D_
17	NULL	429	Inspection of a propeller blade by dye penetrant inspection is accomplished to detect.														A	cracks.	corrosion at the blade tip.	torsional stress._x000D_
17	NULL	430	Which of the following is used to correct horizontal imbalance of a wooden propeller?.														C	Shellac.	Brass screws.	Solder._x000D_
17	NULL	431	Which of the following determines oil and grease specifications for lubrication of propellers?.														A	Propeller manufacturers.	Engine Manufacturers.	Airframe manufacturers._x000D_
17	NULL	432	What type of imbalance will cause a two-bladed propeller to have a persistent tendency to come to rest in a horizontal position (with the blades parallel to the ground) while being checked on a propeller balance beam?.														B	Harmonic.	Vertical.	Horizontal._x000D_
17	NULL	433	What is the purpose of an arbor used in balancing a propeller?.														A	To support the propeller on the balance knives.	To mark the propeller blades where weights are to be be attached.	To level the balance stand._x000D_
17	NULL	434	The application of more protective coating on one blade than another when refinishing a wood propeller														B	has little or no effect on operating characteristics.	may be necessary to achieve final balancing.	should never be done._x000D_
17	NULL	435	Apparent engine roughness is often a result of propeller unbalance. The effect of an unbalanced propeller will usually be.														A	greater at high RPM.	greater at low RPM.	approximately the same at all speeds._x000D_
17	NULL	436	Propeller aerodynamic (thrust) imbalance can be largely eliminated by.														A	correct blade contouring and angle setting.	static balancing.	keeping the propeller blades within the same plane of rotation._x000D_
17	NULL	437	Propellers exposed to salt spray should be flushed with.														A	fresh water.	soapy water.	stoddard solvent._x000D_
17	NULL	438	How can a steel propeller hub be tested for cracks?.														A	By magnetic particle inspection.	By anodizing.	By etching._x000D_
17	NULL	439	Which of the following defects is cause of rejection of a wood propeller?.														A	An oversize hub or bolt hole, or elongated bolt holes.	Solder missing from screw heads securing metal tipping.	No protective coating on propeller._x000D_
17	NULL	440	Longitudinal (fore and aft) clearance of constant speed propeller blades or cuffs must be at least 1/2 inch (12.7 mm) between propeller parts and stationary parts of the aircraft. This clearance is with the propeller blades.														C	at the lowest pitch angle.	at take-off pitch (maximum thrust) angle.	feathered or in the most critical pitch configuration._x000D_
17	NULL	441	When lubricating a Hartzell propeller blade with grease, to prevent damage to the blade seals, the service manual may recommend on some models to.														B	remove the seals prior to greasing and reinstall them afterwards.	remove one of the two grease nipples for the blade, and grease the blade through the remaining nipple.	pump grease into both grease nipples for the blade simultaneously._x000D_
17	NULL	442	When running-up an engine and testing a newly installed hydromatic propeller, it is necessary to exercise the propeller by moving the governor control through its entire travel several times to.														A	remove any entrapped air.	test the maximum RPM setting of the governor.	seat the blades fully against the low pitch stop._x000D_
17	NULL	443	What is indicated when the front cone bottoms while installing a propeller?.														C	Blade angles are incorrect.	Propeller-dome combination is incorrect.	Rear cone should be moved forward._x000D_
17	NULL	444	Which of the following statements concerning the installation of a new fixed-pitch wood propeller is true?.														C	If a separate metal hub is used, final track should be accomplished prior to installing the hub in the propeller.	NAS close-tolerance bolts should be used to install the propeller.	Inspect the bolts for tightness after the first flight and again after the first 25 hours of flying._x000D_
17	NULL	445	If the propeller cone or hub cone seats show evidence of galling and wear, the most likely cause is.														A	the propeller retaining nut was not tight enough during previous operation.	the front cone was not fully bottomed against the crankshaft splines during installation.	the pitch change stops were located incorrectly, causing the cone seats to act as the high pitch stop._x000D_
17	NULL	446	On aircraft equiped with hydraulically operated constant speed propellers, all ignition and magneto checking is done with the propeller in which position?.														C	Low RPM.	High pitch range.	High RPM._x000D_
17	NULL	447	Oil leakage around the rear cone of a hydromatic propeller usually indicates a defective.														A	spider-shaft oil seal.	piston gasket.	dome-barrel oil seal._x000D_
17	NULL	448	Maximum taper contact between crankshaft and propeller hub is determined by using.														C	a micrometer.	a surface gauge.	bearing blue colour transfer._x000D_
17	NULL	449	Propeller blade tracking is the process of determining.														C	the plane of rotation of the propeller with respect to the aircraft longitudinal axis.	that the blade angles are within specified tolerance of each other.	the positions of the tips of the propeller blades relative to each other._x000D_
17	NULL	450	In what position is the constant-speed propeller control placed to check the magnetos?.														B	Full decrease, low propeller blade pitch angle.	Full increase, low propeller blade pitch angle.	Full increase, high propeller blade pitch angle._x000D_
17	NULL	451	If a flanged propeller shaft has dowel pins.														A	the propeller can be installed in only one position.	check carefully for front cone bottoming against the pins.	install the propeller so that the blades are positioned for hand propping._x000D_
17	NULL	452	Repairs of aluminium alloy adjustable pitch propellers are not permitted to be made on the.														B	face.	shank.	back._x000D_
17	NULL	453	Which of the following methods is used to straighten a bent aluminium propeller blade that is within repairable limits?.														B	Either hot or cold straightening, depending on the location and severity of damage.	Cold straightening only.	Careful heating to accomplish straightening, followed by heat treatment to store original strength._x000D_
17	NULL	454	It is important that nicks in aluminium alloy propeller blades be repaired as soon as possible in order to.														B	maintain equal aerodynamic characteristics between blades.	eliminate stress concentration points.	equalize the centrifugal loads between the blades._x000D_
17	NULL	455	Minor surface damage located in a repairable area, but not on the leading or trailing edges of aluminium blades, may be repaired by first.														C	filing with a half round or flat file.	sanding and applying a proper filler.	filing with a riffle file._x000D_
17	NULL	456	Minor surface damage located in a repairable area, but not on the leading or trailing edges of composite blades, may be repaired by.														B	filing with a riffle file.	sanding and applying a proper filler.	filing with a half round or flat file._x000D_
17	NULL	457	After removal of aluminium blade damage, the affected surface should be polished with.														B	fine steel wool.	very fine sandpaper.	powdered soapstone._x000D_
17	NULL	458	When preparing a propeller blade for inspection it should be cleaned with.														A	mild soap and water.	steel wool.	methyl ethyl ketone._x000D_
17	NULL	459	What method would you use to inspect an aluminium propeller blade when a crack is suspected?.														A	Dye penetrant inspection.	Magnetic particle inspection.	A bright light and magnifying glass._x000D_
17	NULL	460	Removal of propeller blade tips within the Type Certificate Data Sheet limits to correct a defect is.														A	a major repair.	permitted under the privileges and limitations of a category B1 licence.	a major modification._x000D_
17	NULL	461	Which of the following generally renders an aluminium alloy propeller unrepairable?.														A	A transverse crack of any size.	Any slag inclusions or cold shuts.	Any repairs that would require shortening and re-contouring of blades._x000D_
17	NULL	462	100.What is the acceptable amount of cushion in a governor control lever?.														A	1/8 inch.	3/8 inch.	1/4 inch._x000D_
17	NULL	463	Rubber components should be stored in.														A	the dark.	natural light.	flouresent light._x000D_
17	NULL	464	The maximum storage periods for installed propellers are detailed in the.														C	propeller overhaul and repair manual.	Airworthiness Notices.	aircraft Maintenance Manual._x000D_
17	NULL	465	When storing wooden propellers.														B	store in a dry well ventilated and illuminated location.	store in a horizontal position.	wrap in greaseproof paper._x000D_
17	NULL	466	A wooden propeller should be stored.														A	a dry and well ventilated area.	in a room with high humidity to stop it drying and cracking.	a warm but light storeroom._x000D_
17	NULL	467	A wooden propeller in storage.														A	should not be wrapped at-all.	should be wrapped tightly.	should be wrapped loosely._x000D_
17	NULL	468	A VP propeller mechanism, for storage for long periods should.														A	should be completely emptied and dried.	be filled with special inhibiting oil to prevent condensation and corrosion.	be filled with the normal operating oil to prevent condensation and corrosion._x000D_
17	1	1	What is the function of a propeller?	x	x	x	x	x									C	to convert kinetic energy into chemical energy	to convert pressure energy into heat energy	to convert engine power into useful thrust_x000D_
17	1	2	Find incorrect statement	x	x	x	x	x									B	Blades are attached to a central hub	Blades are attached to a central shank	Central hub is mounted on the crankshaft_x000D_
17	1	3	Blade Angle is the angle between …..	x	x	x	x	x									A	Plane of Rotation and Chord Line	Plane of Rotation and Relative Airflow	Relative Airflow and Chord Line_x000D_
17	1	4	which statement is not correct?	x	x	x	x	x									C	blade angle doesn’t change with relative airflow	blade angle doen’t change with RPM	blade angle changes with RPM_x000D_
17	1	5	Find correct statement	x	x	x	x	x									C	Decreasing the blade angle decreases the thrust	Increasing the blade angle increases the thrust	Both A and B_x000D_
17	1	6	To produce thrust, the airfoil section must be slightly tilted in relation to the direction of airflow over it. This is known as …..						x	x	x	x	x	x	x		B	Blade Angle	Angle of Attack	Angle of Advance_x000D_
17	1	7	What is the Angle of Attack?	x	x	x	x	x									C	The angle between chord line and plane of rotation	The angle between rotation axis and relative airflow	The angle between chord line and relative airflow_x000D_
17	1	8	What is Angle of Advance?						x	x	x	x	x	x	x		A	The angle between plane of rotation and relative airflow	The angle between chord line and plane of rotation	The angle between rotation axis and relative airflow_x000D_
17	1	9	The angle of attack is the product of …..	x	x	x	x	x									B	vertical speed and rotational speed(rpm)	forward speed and rotational speed(rpm)	chord line and rotational speed(rpm)_x000D_
17	1	10	For a given blade angle,……..						x	x	x	x	x	x	x		A	As forward speed increases, Angle of Attack decreases, finally thrust decreases	As forward speed decreases, Angle of Attack decreases, finally thrust decreases	As forward speed increases, Angle of Attack decreases, finally thrust increases_x000D_
17	1	11	Thrust efficiency can be regained by ……..						x	x	x	x	x	x	x		C	Increasing propeller speed	Increasing blade angle	Increasing propeller speed or blade angle_x000D_
17	1	12	Possible Blade Angles are …..						x	x	x	x	x	x	x		A	from maximum reverse to feather position	from maximum reverse to take-off position	from Ground Idle to feather position_x000D_
17	1	13	Maximum blade angle is called as …..						x	x	x	x	x	x	x		B	Ground Idle	Feather	Take-off_x000D_
17	1	14	In order to maintain a constant Angle of Attack at a constant engine power,…….						x	x	x	x	x	x	x		C	Blade Angle must be constant when the aircraft speed decreases	Blade Angle must be constant when the aircraft speed increases	Blade Angle must be increased when the aircraft speed increases_x000D_
17	1	15	With the blade angle being at full reverse after touch down, ……..						x	x	x	x	x	x	x		B	AOA will decrease as aircraft speed increases	AOA will decrease as aircraft speed decreases	AOA will increase as aircraft speed decreases_x000D_
17	1	16	How does AOA change at positive and negative blade angles at high speeds?						x	x	x	x	x	x	x		A	AOA decreases at positive angle and increases at negative angle	AOA decreases at both positive angle and negative angle	AOA increases at positive angle but doen’t change at negative angle_x000D_
17	1	17	Which statement is correct regarding «pitch»?						x	x	x	x	x	x	x		A	It is the distance that a propeller section moves forward during one revolution	It is the distance that a propeller tip moves downward during one revolution	It is the angle of blade at propeller tip_x000D_
17	1	18	Geometric pitch is the …..	x	x	x	x	x									B	actual value of the distance that a propeller section moves forward during one revolution	theoritical value of the distance that a propeller section moves forward during one revolution	It is the actual distance that a propeller tip moves downward during one revolution_x000D_
17	1	19	What is «slip»?	x	x	x	x	x									C	ratio of geometric /effective pitch	ratio of effective /geometric pitch	difference between geometric and effective pitch_x000D_
17	1	20	Propeller efficiency is described as ………														A	effective /geometric pitch	effective /actual pitch	geometric /effective pitch_x000D_
17	1	21	Thrust depends on amount of air mass and acceleration of air. This is known as……						x	x	x	x	x	x	x		B	Newton’s first law	Newton’s second law	Newton’s third law_x000D_
17	1	22	When propeller turns, tilted blades move the air backward and in turn air moves the propeller forward (action – reaction). This known as ….						x	x	x	x	x	x	x		C	Newton’s first law	Newton’s second law	Newton’s third law_x000D_
17	1	23	Distance moved forward along the flight path during one propeller revolution is ……						x	x	x	x	x	x	x		A	same for all sections of the blade	maximum at blade tip	maximum at blade root_x000D_
17	1	24	To produce an even thrust along the whole blade length, blade angle is varied from ……						x	x	x	x	x	x	x		B	large angle at the ",96,84
17,25,"As a result of blade twist, AOA becomes …..",B,completely same along the blade length,almost same along the blade length,maximum at tip and minimum at shank
17,26,Centrifugal force can be described as …….,A,the force which tries to pull blades out of the hub,the force which tries to push blades out of the hub,the force which tries to bend blades at the tips
17,27,Centrifugal force causes greatest stress on a propeller. Therefore highest mechanical load is obtained at blade ……,A,hub,tip,center
17,28,The force trying to bend the propeller blade back into the direction opposite to direction of rotation is …,C,Centrifugal force,Aerodynamic twisting force(ATM),Torque bending force
17,29,It attempts to bend the propeller blades forward at the tips,A,Thrust bending force,Centrifugal force,Aerodynamic twisting force(ATM)
17,30,Which force tries to twist a blade to a higher angle?,B,Centrifugal force,Aerodynamic twisting force,Torque bending force
17,31,Find the correct statement,C,Aerodynamic Twisting Moment(ATM) decreases blade angle while Centrifugal Twisting Moment(CTM) increases it,Both Aerodynamic Twisting Moment(ATM) and Centrifugal Twisting Moment(CTM) decreases blade angle,Aerodynamic Twisting Moment(ATM) increases blade angle while Centrifugal Twisting Moment(CTM) decreases it
17,32,Which force causes vibration at the blade tip?,B,Centrifugal force,Aerodynamic twisting force,Torque bending force
17,33,"During windmilling, …..",A,ATM supports CTM,ATM opposes CTM,ATM supports Torque Bending Force
17,34,Mechanical vibrations are caused by …….,C,aerodynamic pulses (air flow),shaft eccentricity (more destructive),power pulses in piston engine (more destructive)
17,35,Pitch(P) of the propeller tip is calculated as …..,C,"P = V *n (where V=Circumferential speed, n=rpm)","P = n /V (where V=Circumferential speed, n=rpm)","P = V /n (where V=Circumferential speed, n=rpm)"
17,36,"Due to the high Mach number, compressibility effects reduce the efficiency of propeller. To keep the drag at acceptable levels is possible by……..",C,the use of thinner airfoils only,the use of less cambered airfoils only,the use of thinner and less cambered airfoils
17,37,A propeller should be designed to avoid supersonic flow by choosing ……,C,right airfoil thinness,right camber,all
17,38,Thrust of a propeller doesn’t depend on ….,C,Volume of air,Amount of the acceleration,Plane of rotation
17,39,It is generally not true that thrust increases when ……,B,the diameter increases,the velocity increases,the density of air increases
17,40,Propulsive Power or Available Power is defined as…..,A,force times distance per time,force divided by distance per time,force multiplied by velocity per time
17,41,the efficiency of the propeller is defined as the ratio of ……..,A,available power to the theoritical engine power,theoritical engine power to the available power,available power to the actual engine power
17,42,"Power loading is defined as power per disc area. For optimum efficiency, It is always desirable to use …..",B,largest thickness of airfoil,largest possible propeller diameter,minimum disc area
17,43,At static thrust conditions(on the ground) critical blade angle which starts to cause stall is…,C,5°,15°,25°
17,44,Ideal fixed blade angle at flight conditions is…,A,4°,16°,24°
17,45,To reduce propeller noise and vibration resonnance …….,C,square blade tip should be used,blade tip with large twist angle should be used,well rounded blade tip should be used
17,46,"In order to reduce vibration and pressure load, it is preferred to have ……",A,large prop diameter and low rpm,small prop diameter and high rpm,small prop diameter and low rpm
17,47,What happens when Negative Torque occurs?,B,Engine forces propeller to rotate,Propeller forces engine shaft to rotate,Interlock mechanism is disconnected
