Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
4,440,What does the abbreviation TTL stand for?,C,Transistor- Thyristor Logic,Transistor- Triac Logic,Transistor- Transistor Logic
4,203,"When compared to a system that is constructed on one board, a modular system using Printed Circuit Boards (PCBs) is.",C,harder to fault find.,more expensive for spares.,easier to fault find.
4,204,A Printed Circuit Board (PCS) is constructed of a plastic laminate which has bonded to one or both sides.,A ,a thin sheet of copper.,various thicknesses of copper.,a thick sheet of copper.
4,205,How is a PCB protected after manufacture?.,A ,By conformal coating.,With non-conductive varnish.,With wax.
4,206,A multi-layer PCB has.,C,two or more layers on one or both sides.,one layer on either side.,two or more layers connected in series.
4,207,When removing a microprocessor.,C,ensure the power is OFF to avoid static discharge,no damage is done by static discharge.,considerable damage can be done by static discharge.
4,208,"On a PCB, a decoupling capacitor is used to get rid of transient currents between which points?.",C,The electronic circuit and the aircraft ground.,The negative rail and the rest of the circuit.,Interspaced along the circuit.
4,209,A decoupling capacitor in a PCB is used to.,C,minimise transient currents.,pass DC only.,pass AC only.
4,210,What is the base material of a PCB?.,A ,Insulator.,Semiconductor.,Conductor.
4,211,"In a printed circuit board , the surface resistance testing is.",A ,insulation resistance between adjacent printed conductor.,the resistance between the tow inductors.,between the board and the conductor.
4,212,What are printed circuit boards made of?.,A ,Fibreglass board coated with copper in which circuits are etched.,Synthetic resin board etched with copper.,Matrix board with components soldered on.
4,441,"Positive logic circuits, one of which refers to the level?",A ,High,Low,Zero
4,442,Which of the following is not from the family of the IC?,B,ECL,TRL,TTL
4,443,Which is not types of circuit boards? ,B,Soldering strips,Conductor boards,Tag raster boards
4,444,Which of the following is incorrect for soldering strips ?,C,Simple electronic circuits with low voltage supply can be built very easy on soldering strips.,Battery supply can be built very easy on soldering strips.,Complex circuits is suitable for construction.
4,445,What is the designation of side to which components are fitted in raster boards?,C,Conductor Side,Conductance Side,Component Side
4,446,Which of the following incorrect for raster boards?,A ,Components are soldered on the component side .,They consist of hard paper without copper coating,Are used for simple electronic circuits
4,447,What is the difference between tag raster boards and raster boards?,B,Raster boards with silver coathing around each hole are designated tag raster boards.,Raster boards with copper coathing around each hole are designated tag raster boards.,Tag raster boards with silver coathing around each hole are designated raster boards.
4,448,Which of the following is not advantages of tag raster boards ? ,C,The circuit and circuit layout can be changed very easily,Tag raster boards are reusable,Mechanical instability and low adhesion
4,449,Which is not the advantages of veroboards?,C,The circuit can be changed very easily,Test set-ups can be built without preparation in a very short time,Possess mechanical stability
4,450,What is the ease of use a veroboards?,B,One side of the base material is coated with straight copper,Prototypes and test set-ups of electronic circuitry can be built very easily on veroboards.,Changing of circuits take time
4,451,Which statement is the incorrect about veroboards? ,A ,Veroboards used just as hobby circuit,High-quality hard paper as base material,One side is coated with straight copper
4,452,What does the abbreviation SMD stand for?,A ,Surface Mounted Device,Surface Mounting Device,Surface Mounting Diode
4,453,What does the abbreviation PCB stand for?,B,Printed Current Boards,Printed Circuit Boards,Printed Conductance Boards
4,454,Which of the following is not suitable as base material of a PCB?,C,Teflon glass fibre,Melamine glass fibre,Phenol hard paper
4,455,Which of the following is not a techniques to produce PCB’s?,C,Additive technique,Subtractive technique,Pressure tecnique
4,456,What is the conductor side coating material of PCB?,B,Cobalt,Copper,Silver
4,213,The output of a tachogenerator is.,A ,proportional to speed of rotation.,proportional to position.,proportional to acceleration.
4,214,AC power to a synchro system is supplied to.,B,torque transmitter only.,both the torque receiver and torque transmitter.,torque receiver only.
4,215,A differential synchro.,A ,can be used as either a transmitter or a receiver.,can only be used as a receiver.,can only be used as a transmitter.
4,216,A resolver has.,C,3 coils on the rotor and 2 coils on the stator.,2 coils on the rotor and 3 coils on the stator.,2 coils on the rotor and 2 coils on the stator.
4,217,The 'null' point on a control synchro is when the two rotors are.,B,wired in series.,at 90° to each other,parallel to each other.
4,218,The rotor of a desynn indicator is.,B,an electromagnet.,a permanent magnet.,an AC magnet
4,219,The position feedback from a potentiometer is.,A ,anti-phase.,in phase.,90 degrees out of phase.
4,220,A differential synchro has.,B,"single phase stator, 2 phase rotor.","3 phase stator, 3 phase rotor.","3 phase stator, single phase rotor."
4,221,"When a servomotor has stopped, the rate feedback from a tachogenerator is.",C,maximum and in phase.,maximum and anti-phase.,zero.
4,222,A tachogenerator is usually used for.,B,angular feedback.,rate feedback.,position feedback
4,223,Differential synchros have.,A ,a transmitter and a receiver.,a transmitter only.,a receiver only.
4,224,"In a torque synchro system, the power supply is connected to.",A ,the rotor windings of both the transmitter and receiver.,the stator windings of the transmitter.,the rotor windings of the transmitter only.
4,225,To reduce overshoot errors in a synchro.,B,the gain of the amplifier is increased.,the system will have velocity feedback.,the system will have position feedback.
4,226,A synchro transformer is used to.,B,add the output of two synchro transmitters.,derive an error voltage from a synchro transmitter signal and a shaft position.,obtain a 26 volt AC reference.
4,227,Reversal of the complete power to a torque synchro system will.,C,displace the receiver rotor by 180o.,cause reverse rotation of the receiver rotor.,have no effect
4,228,The power supply to a torque synchro system is.,B,AC or DC.,AC.,DC.
4,229,An open loop system is one which has.,A ,no direct feedback loop.,rate feedback loop.,position feedback only.
4,230,Mechanical friction in a servo results in.,B,increased inertia.,increased damping.,reduced gain.
4,231,The position feedback signal is.,C,phase advanced by 90° with respect to the input signal.,in phase with the input demand signal.,in anti-phase with the demand signal.
4,232,A servo system that overshoots and oscillates is.,A ,under damped.,over damped.,critically damped.
4,233,The power supply to a torque synchro system is connected to.,C,the transmitter rotor only.,the transmitter stator.,the transmitter and receiver rotors.
4,234,"In a toroidal resistance transmitter indicator system, the power supply is connected to.",C,the resistor slab.,the rotor,the brushes.
4,235,"When a servo has reached its null and stopped, the velocity feedback is.",C,maximum and anti-phase.,maximum and in phase.,zero.
4,236,The primary purpose of rate feedback in a positional servo system is to.,B,ensure system linearity.,prevent excessive overshoot.,ensure minimum response time.
4,237,"In an AC rate servo, a steady input will result in the servomotor.",B,rotating to a new datum position.,rotating at a constant speed.,oscillating about a new datum.
4,238,In a torque synchro that includes a differential synchro the power supply is connected to.,B,all three rotors.,the transmitter and receiver rotors only.,the transmitter rotor only.
4,239,A differential synchro rotor has.,A ,three windings,two windings,one winding.
4,240,In a resolver synchro the stator windings are electrically displaced by.,A ,90°.,180°.,120°.
4,241,A resolver synchro output is obtained from a rotor with.,A ,two coils at 90°.,one single coil.,three coils at 120°.
4,242,"In a speed control servo system (rate control), the purpose of the tachogenerator is.",C,to make the velocity proportional to servo demand.,to make the deflection proportional to servo demand.,to make it run at constant speed.
4,243,The rotor of a torque synchro indicator is.,A ,supplied with an excitation voltage.,connected in series with the transmitter stator coil.,short circuited.
4,244,"To increase the output of a servo amplifier, it is necessary to.",A ,reduce the tacho feedback.,increase the position feedback.,increase the tacho feedback.
4,245,Angular displacement of the control coils with respect to the reference coils in a two phase induction motor are.,A ,"90°, 270°.","0°, 180°.","90°, 120°."
4,246,A servomotor having only a tachogenerator as a feedback device will.,C,vary its speed with input error voltage.,null out at a position dependant upon input error voltage.,have a constant speed for any given input voltage.
4,247,The null position of a torque synchro system is when.,A ,the TX and TR rotors are parallel to each other.,the TX and TR rotors are 90° to each other.,the TX and TR rotors are 120° to each other.
4,248,An AC tachogenerator stator has.,C,two windings 180° apart.,three windings 120° apart.,two windings 90° apart.
4,249,"When the rotor of an AC tachogenerator is stationary, the rotor has.",C,no magnetic fields.,no circulating currents.,low circulating currents.
4,250,A closed loop servomechanism.,C,must only have position feedback.,must have both position and velocity feedback.,can have either position or velocity feedback.
4,251,In a control synchro system the power supply is connected to the.,B,transmitter and receiver rotors.,transmitter rotor and amplifier.,receiver rotor and amplifier.
4,252,Velocity feedback.,A ,opposes the demand input.,assists the demand input.,prevents dead space errors.
4,253,An increase in velocity feedback will.,A ,decrease the speed the load moves.,have no effect on speed.,increase the speed the load moves.
4,254,Rate feedback can be obtained from a.,A ,tachogenerator.,synchro.,potentiometer.
4,255,Positional feedback can be obtained from a.,B,synchro.,potentiometer.,tachogenerator.
4,256,The 'null' point in a control synchro is when the two rotors are.,A ,at 90° to each other.,wired in series.,parallel to each other.
4,257,In a control synchro the stator current ceases to flow when the.,B,CT rotor is at null.,power is removed.,two rotors are aligned.
4,258,In a rate servo (speed control) the signal into the servo amplifier is.,C,input voltage plus position feedback voltage.,input voltage plus tachogenerator output.,input voltage minus tachogenerator output.
4,259,To reduce oscillations about a demand position.,A ,the amount of velocity feedback would be increased.,the amount of velocity feedback would be decreased.,the amount of position feedback would be increased.
4,260,Positive feedback applied to a servomechanism.,A ,increases the response of the system.,opposes the demand signal.,decreases the response of the system.
4,261,A differential synchro rotor consists of.,C,two windings at 90° apart.,one winding parallel to the transmitter rotor.,three windings at 120° apart.
4,262,A differential synchro transmitter used for addition has.,C,the TDX S1 and S3 connections cross connected to the TX.,the TDX S1 and S3 connections cross connected to the TR.,"the TDX R1, R3 and S1, S3 connections cross connected to the TX."
4,263,Differential transmitters are used to.,B,add or subtract two electrical signals.,add or subtract a mechanical signal to an electrical synchro signal.,increase the operating speed of the synchro receiver.
4,264,When resolving a Cartesian input to a Polar output.,C,the outputs are two voltages.,the inputs are a shaft angle and a voltage.,the inputs are two voltages.
4,265,A resolver synchro output is obtained from a rotor with.,B,one single coil.,two coils at 90° to each other.,three coils at 120° to each other.
4,266,The output of a resolver synchro is.,C,dependant upon the position of the rotor only.,proportional to the speed of input rotation.,a function of the rotor position and excitation voltage.
4,267,The rotor of an autosyn position indicating system is.,C,a permanent magnet.,spring controlled.,an electromagnet.
4,268,The rotor of a magnesyn transmitter is.,A ,a permanent magnet.,an ac electromagnet.,a dc electromagnet.
4,269,Torque synchro systems are normally used when the.,C,system accuracy is of extreme importance.,mechanical load is high.,mechanical load is low.
4,270,In a resolver synchro the stator windings are electrically disposed by.,A ,90°.,120°.,180°.
4,271,Torque synchro systems are normally used when the.,C,system accuracy is of extreme importance.,mechanical load is high.,mechanical load is low.
4,272,What device transfers one energy type to another?.,B,Transponder.,Transducer.,Transmitter.
4,273,Electrical power is supplied to a synchro rotor.,A ,through slip rings.,through a commutator.,directly.
4,274,"In a synchro resolver, the stator coils are at what angle in relation to one another?.",C,45 degrees.,80 degrees.,90 degrees.
4,275,An increase in negative feedback to the servo amplifier.,B,has no effect.,increases amplifier stability.,decreases amplifier stability.
4,276,"In a synchro, what is used to convert signals from one form to another?.",A ,Transducer.,Transmitter.,Transformer.
4,277,A control surface position feedback signal is.,B,inversely proportional to surface position.,proportional to surface position.,non-linear.
4,278,A position gyro will provide.,C,acceleration feedback.,velocity feedback.,positional feedback
4,279,In velocity feedback the signal is.,A ,out of phase.,in phase.,equal to the error signal.
4,280,"If velocity feedback in a servo system is above optimum, this will cause.",B,no effect.,sluggish operation.,hunting.
4,281,The amount of rate feedback from a tachogenerator is.,A ,proportional to speed.,constant for all servo speeds.,inversely proportional to speed.
4,282,What control system is used on an input that gives a controlled predetermined output?.,B,Control Servo.,Closed Loop.,Open Loop.
4,283,Increasing velocity feedback from optimum will give.,B,faster performance.,sluggish performance.,no change on the output.
4,284,A rate control servo system with a steady input voltage will give.,C,decreasing speed.,increasing speed.,constant speed.
4,285,An increase in amplitude of a rate feedback signal will cause.,C,sluggish servo operation.,unstable operation.,reduced hunting.
4,286,An increase in negative feedback.,A ,decreases system sensitivity.,increases system sensitivity.,will make the driven device continuously rotate.
4,287,Position feedback is used to.,C,indicate to the pilot the position of the load.,to prevent control surface oscillations while the surface is being moved.,ensure control surface moves to the demanded position by the controls.
4,288,The output from a control transformer is.,B,torque.,AC voltage.,DC voltage.
4,289,The stator output voltages from a synchro resolver are.,B,3 phase.,AC single phase.,DC.
4,290,A typical use for resolver synchros is.,C,fly by wire system.,engine power instrumentation.,in compass comparator units.
4,291,What does a resolver do?.,C,Adds two signals.,Resolves a movement into sine and cosine components.,Resolves a position into sine and cosine components.
4,292,"If the feedback is ideally damped, the signal will.",A ,overshoots once and return back.,not overshoot.,oscillate.
4,293,In a tachogenerator the output voltage is.,C,inversely proportional to the speed.,zero.,directly proportional to the speed.
4,294,The primary purpose of rate feedback in a positional servo system is to.,B,ensure system linearity.,prevent excessive overshoot.,ensure minimum response time.
4,295,In a control surface position indicating system the feedback signal is.,C,in phase with the control surface position.,indirectly proportional to the control surface position.,proportional to the control surface position.
4,296,Synchro systems depend on the principles of.,C,electromagnetic induction.,capacitive reaction.,mutual Inductance.
4,297,A piezoelectric crystal is an example of.,A ,an analogue transducer.,a Pneumatic Transducer.,a Electro Acoustic Transducer.
4,298,The difference between an open and closed loop is.,B,error signal.,feedback.,correspondence.
4,299,"In a Desynn indicator system, where is power supplied to?.",C,Transmitter and indicator.,Indicator only.,Transmitter only.
4,300,What does the Desynn indicator rotor consist of?.,B,Electro magnet.,Permanent Magnet.,Aluminium cored coil.
4,301,When a servomotor overshoots after a step input and oscillates it is.,A ,under damped.,over damped.,critically damped.
4,302,A reduction from the optimum setting of the velocity feedback in a servo loop could cause.,A ,instability.,slow response.,ow servo gain.
4,303,The phase difference between the supplies of a two phase induction motor is.,A ,90°.,180°.,0°.
4,304,"If the rotor of the receiver in a torque synchro system was prevented from aligning with the transmitter rotor, then.",C,the transmitter rotor will turn to align with the receiver rotor.,the receiver will hunt.,the receiver will overheat.
4,305,An E&I bar output at datum has.,C,an imbalance of voltages in the secondary windings.,no induced voltage in the secondary windings.,equal and opposite voltages induced in the secondary.
4,306,The result of cross connecting two of the transmission leads in a torque synchro system and then turning the rotor of the transmitter 60° clockwise would be.,B,the receiver would move 60° clockwise.,the receiver would move 60° anticlockwise.,the receiver would move 120° anticlockwise.
4,307,The control windings of a two phase servomotor is supplied with AC voltage of.,A ,"variable amplitude, variable phase.",variable phase.,constant amplitude.
4,308,If the rotor of a control synchro sticks.,C,the system hunts,the position feedback will oscillate.,high current will flow.
4,309,"With the reversal of the connections to the rotor of the transmitter of a torque synchro, the position of the receiver rotor will be.",C,changed by 120°.,unchanged.,changed by 180°.
4,310,The application of a 'stick-off' voltage to a control synchro servo system is.,C,to overcome the effect of static friction.,to overcome the effect of viscous friction.,to prevent alignment to a false null.
4,311,"A servo system may include a brake, an automatic trim system is one example where a brake is used. The brake is.",A ,applied when trimming is complete to prevent stabilizer creep.,applied during trimming to prevent oscillations about the demand position.,applied during trimming to prevent servo runaway.
4,312,In a control synchro the stator current ceases to flow when.,B,the CT rotor is at null.,when power is removed.,when the two rotors are aligned.
4,313,The result of reversing the rotor connections to the receiver of a torque synchro system is that the rotor position.,A ,is changed by 180°.,is unchanged.,is changed by 120°.
4,314,A two phase induction motor used in a servomechanism.,C,will always require a starter.,runs with no slip.,is self starting under light loads.
4,315,A hysteresis servo motor is used in a servomechanism because.,A ,it has good starting characteristics.,good speed/voltage relationship.,low inertia.
4,316,Reversal of two of the stator connections on a torque synchro receiver would cause.,C,the transmitter to become the receiver.,the output to move the same direction as the input.,the output to move the reverse direction to the input
4,317,The output of a tachogenerator should be.,C,exponential.,linear.,sinusoidal.
4,318,"With a constant input to a speed control servo, the servo motor.",B,moves to a certain position.,moves at a constant speed.,"oscillates, but otherwise does not move."
4,319,Critical damping in a servomechanism is.,B,the point which allows just one overshoot before the load comes to rest.,the amount of damping that results in the load just not oscillating.,the critical damping required for the optimum damping of the servomechanism.
4,320,Reverse rotation of a control transformer rotor can be caused by.,B,connections to the transmitter rotor reversed.,connections between the transformer rotor and the amplifier reversed.,short circuit between two transmission lines.
4,321,Velocity lag can be decreased by.,C,keeping the error detector (summing point) output as low as possible.,introduction of an integrator.,decreasing the coulomb friction in the system.
4,322,A two phase motor will stop when.,C,the control phase is reversed.,the reference phase is reversed.,the control phase is zero.
4,323,A tachogenerator output is.,C,"variable frequency, constant voltage.","variable frequency, variable voltage.","variable voltage, constant frequency."
4,324,"If two of the stator leads are cross connected in a control synchro system, a 25° clockwise rotation of the input rotor would result in the output rotor.",B,moving 180° to rectify the defect.,moving 25° anticlockwise.,moving 25° clockwise
4,325,Damping in a servomechanism is easier to apply if.,B,the mechanism is light and has high inertia.,the mechanism is light and has low inertia.,the mechanism is heavy and has high inertia.
4,326,"If the electrical connections to the feedback generator in a control synchro system were disconnected, the.",C,motor would run in the wrong direction.,input signal to the amplifier would reduce.,system would tend to oscillate.
4,327,An increase in servo amplifier gain,A ,increases system response.,reduces tendency to hunt.,reduces the speed of the system.
4,328,The term 'velocity lag' refers to a.,C,speed error.,acceleration error.,position error.
4,329,The rotor of an AC tachogenerator,C,rotates at constant speed.,has skewed slots,"has a copper, brass or aluminium cylinder."
4,330,A servo system with transient negative velocity feedback.,A ,is damped with little velocity lag.,is underdamped with high velocity lag.,is damped with high velocity lag.
4,331,To reverse the direction of rotation of a two phase induction motor.,B,reverse the polarity of both the control phase and reference phase.,reverse the polarity of the control phase.,shift the reference by 90°.
4,332,Loss of DC to a servo amplifier causes the motor to.,B,reverse.,stop.,run continuously.
4,333,An AC servo demand can be converted to drive a DC motor by the introduction of a.,B,rectifier.,demodulator.,modulator.
4,334,Synchro indicator systems are used when the indication is required to move.,B,a fraction of the input distance.,at the same rate as the input.,slower than the input rate.
4,335,A linear variable differential transformer is used to measure position feedback where.,A ,an output whose phase is related to direction of movement and amplitude linear over a wide range,360° of rotation and high angular accuracy is required.,is of limited importance but robust construction and reliability is important.
4,336,A low frequency sinusoidal input will cause a closed loop servomechanism load to.,C,move backwards and forwards at the input frequency.,move backwards and forwards at the input frequency.,move to a demand position with no overshoot.
4,337,If a servo amplifier is suffering from drift.,B,"the load would move to a new position, proportional to the drift and then return back to the datum position.","the load would move to a new position, proportional to the drift and stay there.",the load would oscillate about the datum position.
4,338,"In a transient velocity feedback circuit, the tachogenerator output is summated with the demand voltage.",B,at all times when the load is moving.,only when the load is speeding up or slowing down.,only when the load is slowing down.
4,339,An LVDT has.,A ,an output winding which is wound in series opposition.,an input winding whose voltage will change with load movement.,an output winding whose voltage and frequency is linear to load angular movement.
4,340,To convert a differential synchro from subtraction to addition you would,A ,change over two rotor and two stator connections.,change over all three stator windings.,reverse the reference phase supply.
4,341,In general the accuracy of a synchro system increases if the.,A ,stator current is low.,rotor current is high.,stator current is high.
4,342,The induced signal in the output coils of the magnesyn system.,B,de-saturates the soft iron core.,is of a value of 800 Hz.,damps the pointer oscillations.
4,343,The direction of the induced (secondary) magnetic field in a synchro transmitter.,A ,in the same direction as the primary field.,is in the opposite direction to the primary field.,is 90° to the primary magnetic field.
4,344,The cogging effect in synchros is rectified by,B,using an elliptical cog.,skewing the rotor.,using carbon brushes.
4,345,Reversal of the power supply to either the transmitter or the receiver of a torque synchro system would.,B,make the receiver rotor rotate in the opposite direction.,cause a 180° displacement between the transmitter and the receiver.,"have no effect on the indication, but would cause a heavy current to flow."
4,346,The purpose of a flywheel incorporated in a synchro is to.,C,increase the driving force.,prevent insect ingress.,prevent oscillations.
4,347,"In a synchro system, if two stator lines are crossed the receiver will.",C,be 180° out.,not be affected.,reverse direction.
4,348,"In an E and I signal generator at datum, the voltage on the secondary windings.",C,is zero.,is maximum.,are equal and opposite.
4,349,"In a synchrotel, the.",B,stator coil is fixed and the rotor coil moves.,rotor coil and stator coil is fixed.,rotor coil is fixed and the stator coil moves.
4,350,An E&I transformer out of datum has.,A ,equal and opposite voltages in each windings.,unequal and opposite voltages in both windings.,no voltage in either winding
4,351,When is maximum voltage induced into the rotor of a control synchro transformer?.,B,90 degrees (null position).,0 degrees.,When spinning fast.
4,352,To check the output of a synchro stator it would be preferable to use.,A ,a Valve Voltmeter.,a Cambridge Bridge.,an Avometer
4,353,Synchro capacitors are connected into synchro systems to.,B,act as spark suppression due to wear of the slip rings.,increase the accuracy of the control synchro.,minimize the torque synchro stator current at null.
4,354,In a slab desynn transmitter the.,B,pick-offs form part of the circuit resistance.,pick-offs rotate on the slab resister.,pick-offs are connected to a spark suppressor.
4,355,"If, in a servo system, the amplitude from the feedback system is below normal, the servo will.",B,be sluggish in operation.,oscillate.,be overdamped.
4,356,"A desynn instrument has a positive regular increasing error, you would adjust.",C,lever length.,lever angle and lever length.,lever angle.
4,357,Torque synchro receiver bearing friction will cause.,B,improved accuracy.,misalignment.,hunting
4,358,A control synchro system pointer is.,C,actuated by a permanent magnet,displaced by the torque of the stator.,motor driven.
4,359,A D.C. signal converted to a phase sensitive A.C. is.,A ,modulation.,demodulation.,phase conversion.
4,360,The rotor coil of a synchrotel.,C,rotates only when a current flows in it.,rotates.,is stationary.
4,361,The purpose of synchro capacitors in a differential synchro transmission system.,B,reduce stator circuit impedance,to reduce stator current.,reduce rotor current.
4,362,The purpose of a flywheel in a synchro receiver indicator is to.,B,increase driving torque.,prevent spinning or oscillation.,encourage spinning.
4,363,A linear variometer is.,A ,a special synchro giving ac output proportional to shaft angle.,a special auto transformer for synchro system power supplies.,an alternative term for a desynn system.
4,364,In a synchrotel the rotating winding is.,C,the stator.,rotor.,neither
4,365,The receiver rotor in a torque synchro system oscillates over an arc of approx 75 degrees. The probable cause is.,A ,one stator line open circuit.,two stator lines reversed.,short circuit between two stator
4,366,Synchro capacitors are fitted.,A ,to improve sensitivity and accuracy.,to provide critical damping,to make additional damping features unnecessary.
4,367,The output of a control transformer is made.,A ,phase and amplitude sensitive by direction and magnitude of the transmitter rotor movement respectively.,phase and amplitude sensitive by magnitude and direction of the transmitter rotor movement respectively.,phase sensitive by transmitter rotor excitation and amplitude sensitive by direction of transmitter rotor movement.
4,368,The letter 'B' following the identification code on the case of a synchro denotes.,C,that the synchro is second hand.,the modification status.,that the stator is rotatable.
4,369,TX is the abbreviation for a.,A ,torque transmitter.,control transformer.,torque receiver
4,370,TR is the abbreviation for a.,B,transmitter Resolver.,torque receiver.,torque synchro.
4,371,"When a synchro system is in correspondence, its transmitter and receiver.",A ,are in phase.,are anti-phase.,are at 90° to each other.
4,372,The reference phase to a synchro is.,C,50 Hz.,28 VDC.,400 Hz.
4,373,"In rate feedback, when the motor has reached the commanded position, the output will be.",C,maximum and in-phase with the input,maximum and out-of-phase with the input.,zero.
4,374,What power is required for a desynn indicator system?.,A ,DC.,AC 400 Hz.,AC 50 Hz.
4,375,What material would have 3 electrons in the outermost orbit?.,C,Majority Carrier material.,The donor to an N-Type semi-conductor material.,The acceptor to a P-Type semi-conductor material.
4,376,a microprocessor on a PCB.,B,is not easily damaged by static-electricity.,is easily damaged by static-electricity if mishandling.,is only easily damaged by static-electricity if removed from teh PCB.
4,377,"On a torque synchro, the AC power supply is applied to.",A ,the rotors of both the transmitter and the receiver.,the rotor of the transmitter only.,the stators of both the transmitter and the receiver.
4,378,The Characteristic Curve of a transistor is plotted on axis of.,C,base current against Vec.,collector current against Vbe.,collector current against Vec.
4,379,Amplifier output characteristics are defined by.,C,the collector resistance.,the effect of the load resistor.,the configuration of the transistor.
4,380,What Type of Diode is this?.,C,Varactor Diode.,Double Acting Diode.,Shottky Diode.
4,381,A device which provides cheap and convenient variable power supply is a.,B,Diac.,Variac.,Triac.
4,457,For a control loop in the which processing order is correct?,B,"Controlled system (process), measuring transducer(sensor), correcting element (actuator), controlling system (controller)","Controlled system (process), measuring transducer(sensor), controlling system (controller), correcting element (actuator)","Controlled system (process), correcting element (actuator),measuring transducer(sensor), controlling system(controller)"
4,458,What is the ‘w’ a close loop control?,C,Controlled variable (output feedback signal),Deviation (error signal),Commond variable (commond signal)
4,459,Which statement about the correcting variable ‘x’ is correct?,A ,It is the output signal from the controlled system and the input signal to measuring transducer.,It is the output signal from the controlling system and the input signal to measuring transducer.,It is the output signal from the measuring transducer and the input signal to correcting element.
4,460,Which doesn’t exist in an open-loop control?,C,Controlled system,Correcting element,Feedback signal
4,461,What has a torque syncro system?,A ,A transmitter and a receiver,A transformer and a receiver,A transmitter and a resolver
4,462,What does the abbreviation CT stand for?,B,Control transmitter,Control transformer,Control transistor
4,463,Which belongs to the system; synchro tansmitter and synchro receiver?,C,Differantial system,Control system,Torque system
4,464,What does resolver structure consist of?,A ,A rotor with a single winding and a stator with two windings at 90° to each order.,A rotor with a single winding and a stator with two windings at 180° to each order.,A rotor with a two winding and a stator with two windings at 90° to each order.
4,465,How many leads has a RDX?,B,3 leads,6 leads,200V DC
4,466,What may the application power supply value of the rotor of the synchro transmitter be? ,C,220V DC,200V DC,"115, 400 Hz AC"
4,467,What does an input controller of the servo-mechanism have?,A ,Synchro control transmitter (CX) and synchro control transformer (CT),Synchro transmitter (TX) and synchro receiver (TR),Synchro control transmitter (CX) and synchro receiver (TR)
